sent_id	word_sound	character_token_n	sound_n
train-s21	['bi#', 'ji']	2	5
train-s21	['f#', '$aŋ']	2	5
train-s21	['y#', 'yoŋ']	2	5
train-s22	['djəŋ']	1	4
train-s22	['qi', 'rui']	2	5
train-s22	['yaŋ']	1	3
train-s22	['wen', 'ɥe']	2	5
train-s22	['t#', 'ben']	2	5
train-s22	['ru', 'njəŋ']	2	6
train-s22	['mjəŋ']	1	4
train-s22	['yi', 'lu']	2	4
train-s22	['si', '$aŋ']	2	5
train-s22	['wu', '$u']	2	4
train-s22	['fu']	1	2
train-s22	['zoŋ', 'loŋ']	2	6
train-s22	['$aŋ', 'faŋ']	2	6
train-s22	['b#', 'jian']	2	6
train-s22	['quan', 'bu']	2	6
train-s22	['diu', '$i']	2	5
train-s23	['guo']	1	3
train-s23	['lian', 'jun']	2	7
train-s23	['qin', 'ru']	2	5
train-s23	['tian', 'jin']	2	7
train-s23	['du']	1	2
train-s23	['jian', 'ren']	2	7
train-s23	['du', 'toŋ']	2	5
train-s23	['ya', 'men']	2	5
train-s23	['han']	1	3
train-s23	['wen']	1	3
train-s23	['mi', '$u']	2	4
train-s23	['ban', 'li']	2	5
train-s23	['yi', 'qie']	2	5
train-s23	['w#', 'ji#']	2	5
train-s23	['$i', 'wu']	2	4
train-s23	['b#', 'djəŋ']	2	6
train-s23	['xue', 'taŋ']	2	6
train-s23	['zoŋ']	1	3
train-s23	['ji#', 'xi']	2	5
train-s24	['yi', 'mjəŋ']	2	6
train-s24	['b#', 'yaŋ']	2	5
train-s24	['da']	1	2
train-s24	['jin']	1	3
train-s24	['da', 'xue']	2	5
train-s24	['jia', 'li']	2	5
train-s24	['reŋ']	1	3
train-s25	['qi', 'h#']	2	4
train-s25	['qian', '$e']	2	6
train-s25	['t#', 'waŋ']	2	5
train-s25	['$a']	1	2
train-s25	['qi', 'li']	2	4
train-s25	['$eŋ', 'goŋ']	2	6
train-s25	['t#', '$i']	2	4
train-s25	['jia', 'he']	2	5
train-s26	['yi', '$eŋ']	2	5
train-s26	['$oŋ', 'yu']	2	5
train-s26	['yi', '$i']	2	4
train-s26	['w#', 'xjəŋ']	2	6
train-s26	['men']	1	3
train-s26	['ge', '$eŋ']	2	5
train-s26	['m#', 'y#']	2	4
train-s26	['$i', 'zuo']	2	5
train-s26	['qjəŋ', 'gan']	2	7
train-s26	['$i', 'ti']	2	4
train-s27	['$uan', 'bian']	2	8
train-s27	['$eŋ', 'ke']	2	5
train-s27	['xjəŋ', 'qiu']	2	7
train-s27	['raŋ']	1	3
train-s27	['ge', 'xjəŋ']	2	6
train-s28	['bian', 'de']	2	6
train-s28	['$i', 'fen']	2	5
train-s28	['zi', 'fu']	2	4
train-s28	['haŋ', 'h#']	2	5
train-s28	['h#']	1	2
train-s28	['peŋ', 'y#']	2	5
train-s28	['gan', 'd#']	2	5
train-s28	['hen']	1	3
train-s28	['yu', 'ku#']	2	5
train-s29	['g#', 'lu']	2	4
train-s29	['lin', 'jin']	2	6
train-s29	['jjəŋ', 'an']	2	6
train-s29	['si']	1	2
train-s29	['c#', 'jia']	2	5
train-s29	['duan']	1	4
train-s29	['dian', 'pu']	2	6
train-s29	['ji#', 'duo']	2	6
train-s30	['ji', 'nian']	2	6
train-s30	['si', '$#']	2	4
train-s30	['jian', '$eŋ']	2	7
train-s30	['$an', 'di']	2	5
train-s30	['mian', 'ji']	2	6
train-s30	['pjəŋ', 'faŋ', 'mi']	3	9
train-s30	['san', 'ɥæn']	2	6
train-s30	['li']	1	2
train-s30	['kaŋ']	1	3
train-s30	['yiŋ']	1	3
train-s30	['goŋ', 'ɥæn']	2	6
train-s31	['zu', '$i']	2	4
train-s31	['qian', '$en']	2	7
train-s31	['#', 'di', 'li']	3	5
train-s31	['m#', 'guo']	2	5
train-s31	['jjəŋ', 'ji']	2	6
train-s31	['xue']	1	3
train-s31	['fu', 'li', 'ci']	3	6
train-s31	['ma', 'he', 'lu', 'pu']	4	8
train-s31	['$uaŋ', 'li']	2	6
train-s31	['mu', 'di']	2	4
train-s31	['w#', 'le']	2	4
train-s31	['tan', 'qiu']	2	6
train-s31	['jie', 'jue']	2	6
train-s31	['guo', 'ji']	2	5
train-s31	['huo', 'bi']	2	5
train-s31	['ti', 'xi']	2	4
train-s31	['wen', 'ti']	2	5
train-s31	['faŋ', 'an']	2	5
train-s31	['te', 'bie']	2	5
train-s31	['nian', 'd#']	2	6
train-s31	['mian', 'lin']	2	7
train-s31	['$#', '$i']	2	4
train-s31	['w#', 'ji']	2	4
train-s32	['rui', 'dian']	2	7
train-s32	['bu', 'l#', 'teŋ', 'f#', 'er', 'de']	6	13
train-s32	['z#', 'du']	2	4
train-s32	['ji', 'b#']	2	4
train-s32	['luo', 'ma']	2	5
train-s32	['di', 'guo']	2	5
train-s32	['ci', '$i']	2	4
train-s32	['dan', 'm#']	2	5
train-s32	['que']	1	3
train-s32	['ji', 'du']	2	4
train-s32	['$eŋ', 'guo']	2	6
train-s32	['koŋ', 'ju']	2	5
train-s32	['qiaŋ', 'da']	2	6
train-s32	['jin', 'goŋ']	2	6
train-s32	['ri', 'er', 'man']	3	7
train-s32	['nan', 'faŋ']	2	6
train-s32	['xuan', '$an']	2	7
train-s33	['mi', 'su', 'li']	3	6
train-s33	['y#', 'yu']	2	4
train-s33	['y#', 'qiu']	2	5
train-s33	['g#', '$u']	2	4
train-s33	['faŋ', '$i']	2	5
train-s33	['xue', 'xi#']	2	6
train-s33	['tu', '$u']	2	4
train-s33	['guan']	1	4
train-s33	['f#']	1	2
train-s33	['xi#', '$uo']	2	6
train-s33	['wen', 'xue']	2	6
train-s33	['zuo', 'pin']	2	6
train-s33	['qu']	1	2
train-s34	['ben', '$u']	2	5
train-s34	['luo', 'yi']	2	5
train-s34	['s#', 'loŋ']	2	5
train-s34	['gu', '$i']	2	4
train-s34	['$u']	1	2
train-s34	['$oŋ', 'yaŋ']	2	6
train-s34	['doŋ', 'wu']	2	5
train-s34	['ɥæn']	1	3
train-s34	['xioŋ', 'xjəŋ']	2	8
train-s34	['nan', 'ji']	2	5
train-s34	['qi', 'e']	2	3
train-s34	['zu', '$eŋ']	2	5
train-s34	['ban', 'lv']	2	5
train-s35	['xian', '$i']	2	6
train-s35	['fu', 'hua']	2	5
train-s35	['xie', '$u']	2	5
train-s35	['fu', 'yaŋ']	2	5
train-s35	['y#', 'ni#']	2	5
train-s35	['$eŋ', '$aŋ']	2	6
train-s35	['tian', 'xjəŋ']	2	8
train-s35	['qi', 'ta']	2	4
train-s35	['xu', 'duo']	2	5
train-s35	['ni#', 'l#']	2	5
train-s35	['$aŋ', 'jian']	2	7
train-s36	['$u', 'ge']	2	4
train-s36	['fa', 'mjəŋ']	2	6
train-s36	['tu']	1	2
train-s36	['li', 'yiŋ']	2	5
train-s36	['lian', 'bjəŋ']	2	8
train-s37	['san', 'qi']	2	5
train-s37	['si', 'laŋ']	2	5
train-s37	['ri', 'ben']	2	5
train-s37	['zu', 'qiu']	2	5
train-s37	['yun', 'doŋ']	2	6
train-s37	['qian']	1	4
train-s37	['guo', 'jia']	2	6
train-s37	['$eŋ', 'ɥæn']	2	6
train-s38	['$ui', 'ku']	2	5
train-s38	['ku', 'roŋ']	2	5
train-s38	['li', 'faŋ', 'mi']	3	7
train-s38	['ji', 'yu']	2	4
train-s38	['pjəŋ', 'faŋ', 'qian', 'mi']	4	13
train-s38	['h#', 'ba']	2	4
train-s38	['mi']	1	2
train-s39	['k#', '$i']	2	4
train-s39	['san', 'xjəŋ']	2	7
train-s39	['$eŋ', 'mjəŋ']	2	7
train-s39	['b#', 'xian']	2	6
train-s39	['tuo', '$an']	2	6
train-s39	['h#', 'w#']	2	4
train-s39	['$i', '$aŋ']	2	5
train-s39	['doŋ', 'jjəŋ']	2	7
train-s39	['k#', '$e']	2	4
train-s39	['ban', '$i']	2	5
train-s40	['ben', 'yu']	2	5
train-s40	['fen', 'bu']	2	5
train-s40	['xi', 'b#']	2	4
train-s40	['b#', 'kuo']	2	5
train-s40	['soŋ', 'd#']	2	5
train-s40	['wan']	1	3
train-s40	['t#', 'wan']	2	5
train-s40	['h#', 'yu']	2	4
train-s41	['xian', 'cwən']	2	8
train-s41	['san', 'doŋ', 'wu']	3	8
train-s41	['cwən']	1	4
train-s41	['he', 'yi', 'he']	3	6
train-s41	['ji#', 'hui']	2	6
train-s41	['yi', 'd#']	2	4
train-s42	['ji#', 'huan']	2	7
train-s42	['bu', 'duan']	2	6
train-s42	['fa', '$an']	2	5
train-s42	['kuo', 'da']	2	5
train-s42	['$aŋ', 'pin']	2	6
train-s42	['$eŋ', '$an']	2	6
train-s42	['$u', 'xian']	2	6
train-s42	['guo', 'l#']	2	5
train-s43	['$e', 'hui']	2	5
train-s43	['fen', 'goŋ']	2	6
train-s43	['$#', 'xian']	2	6
train-s43	['zui', 'w#']	2	5
train-s43	['fa', 'da']	2	4
train-s43	['di', 'qu']	2	4
train-s44	['wu', 'yaŋ', 'hua', 'er', 'dan']	5	13
train-s44	['cui', 'hua']	2	6
train-s44	['$#', 'yaŋ']	2	5
train-s44	['fen', 'jie']	2	6
train-s44	['fan', 'yiŋ']	2	6
train-s44	['ceŋ']	1	3
train-s44	['z#', '$eŋ']	2	5
train-s44	['pwo', 'hu#']	2	6
train-s44	['yin', 'qi']	2	5
train-s44	['ren', 'men']	2	6
train-s44	['xjəŋ', 'qu']	2	6
train-s45	['san', 'lv', 'hua', 'l#']	4	10
train-s45	['hua', 'xue']	2	6
train-s45	['mjəŋ', '$eŋ']	2	7
train-s45	['lv', 'hua', 'l#']	3	7
train-s45	['zui']	1	3
train-s45	['wen', 'djəŋ']	2	7
train-s45	['lv', 'hua']	2	5
train-s45	['$i', 'wen']	2	5
train-s45	['an']	1	2
train-s45	['hoŋ', 'se']	2	5
train-s45	['gu', 'ti']	2	4
train-s46	['san', 'lv', 'yaŋ', 'fan']	4	11
train-s46	['qiaŋ']	1	4
train-s46	['yaŋ', 'hua']	2	6
train-s46	['lin', 'hua']	2	6
train-s47	['san', 'jiaŋ']	2	7
train-s47	['xia', 'xia']	2	6
train-s47	['$e', 'qu']	2	4
train-s47	['jia', 'nan']	2	6
train-s47	['d#', 'xue']	2	5
train-s47	['jia', 'rui']	2	6
train-s47	['su', 'xun', 'san']	3	8
train-s47	['$aŋ', 'yun']	2	6
train-s47	['taŋ']	1	3
train-s47	['jiaŋ', 'ɥæn']	2	7
train-s48	['k#', 'bwo']	2	5
train-s48	['w#', '$i']	2	4
train-s48	['xi#', '$i']	2	5
train-s48	['gwən', 'doŋ']	2	7
train-s48	['bwo', '$u']	2	5
train-s48	['daŋ']	1	3
train-s48	['zi', 'ban']	2	5
train-s48	['$oŋ', 'dian']	2	7
train-s48	['lan', 'mu']	2	5
train-s48	['$uaŋ']	1	4
train-s48	['zi', 'mu']	2	4
train-s48	['$eŋ', 'xian']	2	7
train-s48	['nan', 'h#']	2	5
train-s48	['qu', 'yu']	2	4
train-s48	['ti', 'goŋ']	2	5
train-s48	['zi', 'xun']	2	5
train-s48	['yu', 'le']	2	4
train-s48	['fu', 'wu']	2	4
train-s49	['ji#', 'taŋ']	2	6
train-s49	['$i', 'ji']	2	4
train-s49	['$oŋ', 'jian']	2	7
train-s50	['$aŋ', '$i']	2	5
train-s50	['ya', 'daŋ', 'si']	3	7
train-s50	['xin', 'yaŋ']	2	6
train-s50	['tian', '$u']	2	6
train-s50	['ji#']	1	3
train-s50	['dan', '$i']	2	5
train-s51	['faŋ']	1	3
train-s51	['y#', 'h#']	2	4
train-s51	['wen', '$u']	2	5
train-s51	['jian', 'li']	2	6
train-s51	['xin']	1	3
train-s51	['xi', 'ban', 'ya']	3	7
train-s51	['$eŋ', '$i']	2	5
train-s51	['guan', 'xi']	2	6
train-s52	['toŋ', '$i']	2	5
train-s52	['jian', 'xiu']	2	7
train-s52	['r#', 'd#']	2	4
train-s52	['sui']	1	3
train-s52	['na', 'd#']	2	4
train-s52	['h#', 'd#']	2	4
train-s53	['guan', 'jun']	2	7
train-s53	['san', 'pu']	2	5
train-s53	['m#', 'xjəŋ']	2	6
train-s53	['er', 'goŋ']	2	5
train-s53	['$eŋ', 'guaŋ']	2	7
train-s53	['zuo', 'teŋ']	2	6
train-s53	['$eŋ', '$#']	2	5
train-s53	['h#', '$#']	2	4
train-s54	['ci', 'w#']	2	4
train-s54	['b#', '#']	2	3
train-s54	['xi', 'huan']	2	6
train-s54	['ke', 'loŋ']	2	5
train-s54	['doŋ', 'faŋ']	2	6
train-s54	['bwo', '$i']	2	5
train-s54	['ji', 'tan']	2	5
train-s54	['$#', '$eŋ']	2	5
train-s54	['ren', 'w#']	2	5
train-s54	['waŋ', 'guan']	2	7
train-s54	['gen']	1	3
train-s54	['m#', '$oŋ']	2	5
train-s54	['guan', 'lian']	2	8
train-s55	['goŋ']	1	3
train-s55	['yin', 'du']	2	5
train-s55	['doŋ', 'b#']	2	5
train-s55	['xi', 'jin']	2	5
train-s55	['bu', 'dan']	2	5
train-s56	['yin', 'w#']	2	5
train-s56	['b#', 'liu']	2	5
train-s56	['pa', 'xjəŋ']	2	6
train-s56	['tui', 'hua']	2	6
train-s56	['xia', 'he']	2	5
train-s56	['suo', 'yi']	2	5
train-s56	['gui', 'l#']	2	5
train-s56	['bu', 'ru']	2	4
train-s57	['li', 'zi']	2	4
train-s57	['lu', 'yi', 'si']	3	6
train-s57	['jian']	1	4
train-s57	['suan']	1	4
train-s58	['$u', 'y#']	2	4
train-s58	['jiaŋ', '$u']	2	6
train-s58	['jiaŋ', 'nan']	2	7
train-s58	['c#', 'zi']	2	4
train-s58	['bwo', 'hu']	2	5
train-s58	['bi', 'nv']	2	4
train-s58	['qiu', 'xiaŋ']	2	7
train-s58	['lian', '#']	2	5
train-s59	['san', 'suo', 'he', 'qiaŋ', '$e']	5	14
train-s59	['pjəŋ', 'ri']	2	6
train-s59	['qi', 'xi']	2	4
train-s59	['sen', 'lin']	2	6
train-s59	['c#', 'ɥæn']	2	5
train-s59	['noŋ', 'di']	2	5
train-s59	['yu', 'd#']	2	4
train-s59	['di', 'ren']	2	5
