sent_id	lds_text	word_n	character_n
train-s8	一+代+女皇+开录+当日+	5	8
train-s8	掌镜+者+	2	3
train-s8	当时+	1	2
train-s8	中视+	1	2
train-s8	节目+部+经理+王+世纲+	5	8
train-s9	我们+	1	2
train-s9	只+希望+	2	3
train-s9	上+	1	1
train-s9	利用+	1	2
train-s9	一些+	1	2
train-s9	稗官野史+的+	2	5
train-s9	片段+资料+	2	4
train-s9	再+加上+	2	3
train-s9	部分+情节+	2	4
train-s9	善意+改编+的+	3	5
train-s9	借着+	1	2
train-s9	这+个+历史+	3	4
train-s9	真实+人物+的+	3	5
train-s9	一+生+	2	2
train-s9	能+带给+观众+	3	5
train-s9	一些+启示+	2	4
train-s10	外界+传闻+	2	4
train-s10	樊+日行+	2	3
train-s10	主管+授意+	2	4
train-s10	装病+	1	2
train-s10	否认+	1	2
train-s10	吃+	1	1
train-s10	五+谷+杂粮+	3	4
train-s10	长大+	1	2
train-s10	本来+	1	2
train-s10	就+	1	1
train-s10	会+生病+	2	3
train-s10	万一+	1	2
train-s10	被+拆穿+了+	3	4
train-s10	岂+不是+	2	3
train-s10	无法+	1	2
train-s10	对+	1	1
train-s10	广大+的+	2	3
train-s10	观众+交代+	2	4
train-s11	在+写+剧本+	3	4
train-s11	时+	1	1
train-s11	该剧+	1	2
train-s11	两+位+编剧+独孤+红+	5	7
train-s11	罗+文忠+	2	3
train-s11	几乎+参考+了+	3	5
train-s11	所有+	1	2
train-s11	有关+武+则天+	3	5
train-s11	资料+如+	2	3
train-s11	林+	1	1
train-s11	语堂+	1	2
train-s11	武+	1	1
train-s11	则天+传+	2	3
train-s11	陈+	1	1
train-s11	虹+武+则天+	3	4
train-s11	与+狄+仁杰+	3	4
train-s11	历代+	1	2
train-s11	通俗+演义+	2	4
train-s11	童+	1	1
train-s11	煦+	1	1
train-s11	中国+后妃+列传+	3	6
train-s11	黄+	1	1
train-s11	柏松+	1	2
train-s11	中国+艳姬+	2	4
train-s11	等+	1	1
train-s12	跋扈+	1	2
train-s12	专横+	1	2
train-s12	乱伦+	1	2
train-s12	篡国+	1	2
train-s12	把+	1	1
train-s12	一+个+	2	2
train-s12	武+则天+	2	3
train-s12	演成+	1	2
train-s12	柔弱+堪怜+	2	4
train-s12	女子+	1	2
train-s12	这+是+	2	2
train-s12	所+	1	1
train-s12	不能+容忍+	2	4
train-s13	可+用+于+	3	3
train-s13	设计+	1	2
train-s13	信息+检索+	2	4
train-s13	或+	1	1
train-s13	病历+系统+	2	4
train-s13	促进+	1	2
train-s13	不同+系统+	2	4
train-s13	通讯+交流+	2	4
train-s13	之间+	1	2
train-s13	或者+用+于+	3	4
train-s13	开发+	1	2
train-s13	系统+	1	2
train-s13	能够+解析+	2	4
train-s13	生物+	1	2
train-s13	医学+文献+	2	4
train-s14	由+	1	1
train-s14	白人+军官+带领+	3	6
train-s14	洗劫+了+	2	3
train-s14	卡梅隆+庄园+	2	5
train-s14	一+支+	2	2
train-s14	黑人+民兵+	2	4
train-s14	并且+企图+	2	4
train-s14	强暴+	1	2
train-s14	卡梅隆+家+的+	3	5
train-s14	每+	1	1
train-s14	一+个+女眷+	3	4
train-s14	邦联+军队+击溃+	3	6
train-s14	这些+民兵+	2	4
train-s14	拯救+了+	2	3
train-s14	她们+	1	2
train-s15	时光+	1	2
train-s15	乐团+	1	2
train-s15	都+用+	2	2
train-s15	来+编写+	2	3
train-s15	与+录制+	2	3
train-s15	乐团+的+	2	3
train-s15	第三+张+专辑+	3	5
train-s15	闲言闲语+	1	4
train-s15	就是+不道+自己+	3	6
train-s15	该+专辑+	2	3
train-s15	并+	1	1
train-s16	对+巴黎+	2	3
train-s16	这+个+法国+首都+	4	6
train-s16	兴奋+不已+	2	4
train-s16	他+	1	1
train-s16	并+决定+	2	3
train-s16	将+	1	1
train-s16	各种+印象+	2	4
train-s16	和+想像+	2	3
train-s16	化成+音乐+	2	4
train-s16	作+为+	2	2
train-s16	表达+	1	2
train-s16	在+巴黎+	2	3
train-s16	谱写+	1	2
train-s16	此+乐曲+	2	3
train-s16	一+次+	2	2
train-s16	前往+维也纳+	2	5
train-s16	行程+的+	2	3
train-s16	途中+进行+	2	4
train-s16	配器+工作+	2	4
train-s16	则+在+纽约+	3	4
train-s16	首演+	1	2
train-s16	于+	1	1
train-s16	瓦德+丹路殊+	2	5
train-s16	指挥+	1	2
train-s16	纽约+爱乐+演出+	3	6
train-s17	雪莉+的+	2	3
train-s17	卧底+身份+	2	4
train-s17	被+拆穿+	2	3
train-s17	原来+	1	2
train-s17	真正+身份+	2	4
train-s17	云想+	1	2
train-s17	集团+	1	2
train-s17	董事+长+高+超+	4	5
train-s17	之+	1	1
train-s17	女+高+蓓+	3	3
train-s17	受+	1	1
train-s17	后母+品+缇+	3	4
train-s17	王+琳+	2	2
train-s17	饰+	1	1
train-s17	指使+	1	2
train-s17	化名+雪莉+	2	4
train-s17	潜入+	1	2
train-s17	天衣+集团+	2	4
train-s17	搞垮+天衣+	2	4
train-s18	发现+	1	2
train-s18	叶+广义+	2	3
train-s18	不爱+自己+	2	4
train-s18	偷取+	1	2
train-s18	美丽+的+	2	3
train-s18	设计+创意+	2	4
train-s18	静华+	1	2
train-s18	后来+	1	2
train-s18	便+	1	1
train-s18	投靠+	1	2
train-s18	云想+集团+	2	4
train-s19	将+发辫+交给+妻子+	4	7
train-s19	吴+汤兴+	2	3
train-s19	并且+嘱咐+	2	4
train-s19	若+	1	1
train-s19	不幸+战死+	2	4
train-s19	以+	1	1
train-s19	发+	1	1
train-s19	为+冢+	2	2
train-s20	启程+	1	2
train-s20	隔日+	1	2
train-s20	义民+军+	2	3
train-s20	前往+	1	2
train-s20	八卦+山+	2	3
train-s20	一+行+人+	3	3
train-s20	皆+	1	1
train-s20	壮烈+成仁+	2	4
train-s21	对于+检测+	2	4
train-s21	生物+标记+	2	4
train-s21	如+癌症+	2	3
train-s21	糖尿+病+	2	3
train-s21	帕金森+氏+症+	3	5
train-s21	和+	1	1
train-s21	阿尔茨海默+氏+病+	3	7
train-s21	疾病+	1	2
train-s21	所+特有+的+	3	4
train-s21	一+级+抗体+	3	4
train-s21	非常+有用+的+	3	5
train-s22	丁+启睿+	2	3
train-s22	与+杨+文岳+	3	4
train-s22	逃奔+汝宁+	2	4
train-s22	明+军+	2	2
train-s22	一路+死伤+无数+	3	6
train-s22	傅+宗龙+	2	3
train-s22	战死+	1	2
train-s22	启睿+的+	2	3
train-s22	敕书+	1	2
train-s22	尚方+宝剑+	2	4
train-s22	全部+丢失+	2	4
train-s23	八+国+联军+侵入+天津+	5	8
train-s23	一+度+兼任+	3	4
train-s23	天津+	1	2
train-s23	都统+	1	2
train-s23	衙门+	1	2
train-s23	汉+文+秘书+	3	4
train-s23	办理+	1	2
train-s23	一切+	1	2
train-s23	外交+事务+	2	4
train-s23	又+兼任+	2	3
train-s23	保定+	1	2
train-s23	学堂+	1	2
train-s23	总+教习+	2	3
train-s24	该+学堂+易名+为+	4	6
train-s24	北洋+	1	2
train-s24	大+学堂+	2	3
train-s24	今+	1	1
train-s24	天津+大学+	2	4
train-s24	丁+家立+	2	3
train-s24	仍+任+	2	2
train-s25	在+逃亡+时+	3	4
train-s25	其后+	1	2
train-s25	前者+	1	2
train-s25	被+杀+	2	2
train-s25	七里+氏+	2	3
train-s25	能+	1	1
train-s25	成功+逃至+加贺+	3	6
train-s26	在+最后+	2	3
train-s26	医生+	1	2
train-s26	终于+意识+到+	3	5
train-s26	只+	1	1
train-s26	想+要+	2	2
train-s26	他+的+	2	2
train-s26	歌声+	1	2
train-s26	外星+人+们+	3	4
train-s26	并+没有+	2	3
train-s26	将+他+视作+	3	4
train-s26	实体+	1	2
train-s26	有+情感+	2	3
train-s27	外星+人+决定+	3	5
train-s27	歌声+传遍+	2	4
train-s27	整颗+星球+	2	4
train-s27	这+让+	2	2
train-s27	他+成+为+	3	3
train-s27	了+	1	1
train-s27	一+名+歌星+	3	4
train-s28	变得+	1	2
train-s28	十分+自负+	2	4
train-s28	并+让+	2	2
train-s28	航海+家+号+	3	4
train-s28	朋友+们+感到+	3	5
train-s28	很+	1	1
train-s28	不+愉快+	2	3
train-s29	该路+临近+	2	4
train-s29	静安+寺+	2	3
train-s29	曹家+渡+	2	3
train-s29	两+段+	2	2
train-s29	店铺+较多+	2	4
train-s30	纪念+碑+四周+建成+	4	7
train-s30	三元+里+	2	3
train-s30	抗+英+	2	2
train-s30	纪念+公园+	2	4
train-s30	占地+面积+	2	4
train-s31	奥地利+裔+	2	4
train-s31	美国+	1	2
train-s31	经济+学+家+弗里茨+马赫卢普+	5	11
train-s31	创立+	1	2
train-s31	该+组织+的+	3	4
train-s31	前身+	1	2
train-s31	目的+是+	2	3
train-s31	为了+探求+	2	4
train-s31	方案+	1	2
train-s31	解决+	1	2
train-s31	国际+	1	2
train-s31	货币+	1	2
train-s31	体系+问题+	2	4
train-s31	所+面临+的+	3	4
train-s31	特别+	1	2
train-s31	收支+危机+	2	4
train-s32	于+布赖滕费尔德+	2	7
train-s32	瑞典+军+	2	3
train-s32	再度+击败+	2	4
train-s32	神圣+	1	2
train-s32	罗马+	1	2
train-s32	帝国+军+	2	3
train-s32	却+嫉妒+	2	3
train-s32	瑞典+军+的+	3	4
train-s32	成果+	1	2
train-s32	此时+	1	2
train-s32	丹麦+王+	2	3
train-s32	并+恐惧+	2	3
train-s32	瑞典+强大+后+	3	5
train-s32	丹麦+受+	2	3
train-s32	其+	1	1
train-s32	所+制+	2	2
train-s32	瑞典+军+进攻+	3	5
train-s32	日耳曼+南方+	2	5
train-s32	因+此+	2	2
train-s32	乘+	1	1
train-s32	际+	1	1
train-s32	向+瑞典+宣战+	3	5
train-s33	密苏里+州+	2	4
train-s33	由于+	1	2
train-s33	家长+的+	2	3
train-s33	要求+	1	2
train-s33	该书+	1	2
train-s33	被+放置+在+	3	4
train-s33	学校+	1	2
train-s33	图书+馆+的+	3	4
train-s33	非+	1	1
train-s33	小说+类+	2	3
train-s33	文学+	1	2
train-s33	作品+区+	2	3
train-s34	本书+	1	2
train-s34	就是+基+于+	3	4
train-s34	罗伊+	1	2
train-s34	和+塞隆+	2	3
train-s34	真实+故事+	2	4
train-s34	住+在+	2	2
train-s34	纽约+	1	2
train-s34	中央+	1	2
train-s34	公园+	1	2
train-s34	动物+园+	2	3
train-s34	这+	1	1
train-s34	两+只+	2	2
train-s34	雄性+	1	2
train-s34	南极+企鹅+组成+伴侣+	4	8
train-s34	达+	1	1
train-s35	中+	1	1
train-s35	孵化+	1	2
train-s35	协助+	1	2
train-s35	雄性+企鹅+	2	4
train-s35	抚养+	1	2
train-s35	幼鸟+成长+	2	4
train-s35	现实+	1	2
train-s35	其+天性+	2	3
train-s35	其他+	1	2
train-s35	许多+鸟类+	2	4
train-s35	很+常见+	2	3
train-s36	发明+	1	2
train-s36	八+阵+图+	3	3
train-s36	诸葛+亮+	2	3
train-s36	以+利+	2	2
train-s36	立营+	1	2
train-s36	练兵+	1	2
train-s37	三崎+四郎+	2	4
train-s37	日本+	1	2
train-s37	足球+	1	2
train-s37	运动+员+	2	3
train-s37	前+	1	1
train-s37	国家+	1	2
train-s37	足球+队+成员+	3	5
train-s38	水库+	1	2
train-s38	正常+库容+	2	4
train-s38	集雨+面积+	2	4
train-s38	海拔+	1	2
train-s39	开始+	1	2
train-s39	拓展+	1	2
train-s39	海外+市场+	2	4
train-s39	日本+东京+	2	4
train-s39	美国+纽约+	2	4
train-s39	三星+	1	2
train-s39	生命+保险+	2	4
train-s39	开设+	1	2
train-s39	办事+处+	2	3
train-s40	本鱼+分布+	2	4
train-s40	西北+	1	2
train-s40	太平+洋+区+包括+	4	6
train-s40	松岛+湾+	2	3
train-s40	至+台湾+	2	3
train-s40	海域+	1	2
train-s41	现存+的+	2	3
train-s41	三栋屋+村+位+于+	4	6
train-s41	三栋屋+路+	2	4
train-s41	一带+	1	2
train-s41	近+	1	1
train-s41	和宜合+	1	3
train-s41	交汇+处+	2	3
train-s42	交换+的+	2	3
train-s42	使+	1	1
train-s42	商品+生产+出现+	3	6
train-s42	并+发展+	2	3
train-s42	反+过来+	2	3
train-s42	不断+发展+	2	4
train-s42	和+扩大+	2	3
train-s42	又+	1	1
train-s42	促进+了+	2	3
train-s42	发展+	1	2
train-s42	进+	1	1
train-s42	一+步+	2	2
train-s43	地区+	1	2
train-s43	商品+交换+	2	4
train-s43	最为+发达+的+	3	5
train-s43	第三+次+	2	3
train-s43	社会+	1	2
train-s43	大+分工+	2	3
train-s43	首先+	1	2
train-s43	出现+	1	2
train-s44	五氧化二氮+催化+	2	7
train-s44	臭氧+分解+	2	4
train-s44	它+	1	1
train-s44	还+	1	1
train-s44	反应+有关+	2	4
train-s44	臭氧+层+	2	3
train-s44	会+造成+破坏+	3	5
train-s44	因+此+引起+了+	4	5
train-s44	人们+的+	2	3
train-s44	兴趣+	1	2
train-s45	最+常见+	2	3
train-s45	最+稳定+	2	3
train-s45	铑+的+	2	2
train-s45	氯化+物+	2	3
train-s45	三氯化铑+	1	4
train-s45	室温+	1	2
train-s45	暗+红色+的+	3	4
train-s45	固体+	1	2
train-s46	不同+点+是+	3	4
train-s46	三氯氧钒+	1	4
train-s46	强+	1	1
train-s46	氧化+剂+	2	3
train-s46	磷化+物+不是+	3	5
train-s47	三江+镇+下辖+	3	5
train-s47	三江+社区+	2	4
train-s47	三江+村+	2	3
train-s47	茄南+村+	2	3
train-s47	道学+村+	2	3
train-s47	茄芮+村+	2	3
train-s47	苏寻三+村+	2	4
train-s47	上云+村+	2	3
train-s47	眼镜+塘+村+	3	4
train-s47	江源+村+	2	3
train-s48	开播+后+	2	3
train-s48	滚动+	1	2
train-s48	该+卫视+	2	3
train-s48	播出+	1	2
train-s48	自办+节目+	2	4
train-s48	重点+栏目+	2	4
train-s48	中+英+	2	2
train-s48	文+	1	1
train-s48	双+语+	2	2
train-s48	字幕+呈现+	2	4
train-s48	南海+	1	2
train-s48	区域+观众+提供+资讯+	4	8
train-s48	娱乐+服务+	2	4
train-s49	始建+于+	2	3
train-s49	公元+	1	2
train-s49	该+教堂+	2	3
train-s50	一+开始+	2	3
train-s50	尝试+	1	2
train-s50	把+亚当斯+改变+信仰+	4	8
train-s50	成+为+	2	2
train-s50	天主+教+徒+	3	4
train-s50	他们+	1	2
train-s50	但是+没有+	2	4
train-s50	成功+	1	2
train-s51	交换+了+	2	3
train-s51	友好+文书+	2	4
train-s51	双+方+	2	2
train-s51	建立+了+	2	3
train-s51	新+西班牙+	2	4
train-s51	正式+	1	2
train-s51	外交+关系+	2	4
train-s52	同时+	1	2
train-s52	也+有+	2	2
train-s52	兼修+柔道+	2	4
train-s52	并且+	1	2
train-s52	拿到+	1	2
train-s52	黑带+	1	2
train-s52	一+段+	2	2
train-s53	拿到+冠军+	2	4
train-s53	这+年+	2	2
train-s53	三浦+美幸+	2	4
train-s53	击败+了+	2	3
train-s53	二宫+城光+	2	4
train-s53	佐藤+胜昭+	2	4
train-s53	好手+	1	2
train-s54	此外+	1	2
train-s54	中+世纪+的+	3	4
train-s54	北欧+人+	2	3
train-s54	很+喜欢+	2	3
train-s54	往+	1	1
train-s54	科隆+的+	2	3
train-s54	东方+	1	2
train-s54	三+博士+祭坛+朝圣+	4	7
train-s54	他们+认为+	2	4
train-s54	三+王冠+	2	3
train-s54	跟+	1	1
train-s54	三+博士+有+	3	4
train-s54	某种+关联+	2	4
train-s55	共+有+	2	2
train-s55	该属+	1	2
train-s55	分布+	1	2
train-s55	印度+	1	2
train-s55	东北+部+锡金+	3	5
train-s55	不丹+	1	2
train-s56	因为+	1	2
train-s56	它们+	1	2
train-s56	仍+保留+	2	3
train-s56	爬行+动物+的+	3	5
train-s56	退化+下颌+	2	4
train-s56	所以+	1	2
train-s56	被+归类+于+	3	4
train-s56	似+	1	1
train-s56	哺乳+	1	2
train-s56	爬行+动物+	2	4
train-s57	这+个+反应+	3	4
train-s57	碘+离子+	2	3
train-s57	被+认为+	2	3
train-s57	路易斯+碱+	2	4
train-s57	碘+单质+作+	3	4
train-s57	路易斯+酸+	2	4
train-s58	故事+	1	2
train-s58	主要+讲述+	2	4
train-s58	江南+才子+唐+伯虎+	4	7
train-s58	与+婢女+秋香+	3	5
train-s58	恋爱+故事+	2	4
train-s59	三索颌腔蛇+	1	5
train-s59	平日+	1	2
train-s59	多+栖息+	2	3
train-s59	于+森林+草原+	3	5
train-s59	农地+	1	2
train-s59	当+遇到+敌人+	3	5
train-s59	会+扭曲+成+	3	4
train-s59	身体+	1	2
train-s59	以+威吓+对手+	3	5
train-s60	三+级+会议+产生+	4	6
train-s60	君权+上升+之时+	3	6
train-s60	君主+的+	2	3
train-s60	制约+作用+	2	4
train-s60	是+有限+的+	3	4
train-s61	可以+说+	2	3
train-s61	三+级+会议+	3	4
train-s61	近代+	1	2
train-s61	欧洲+	1	2
train-s61	民主+	1	2
train-s61	议会+制度+的+	3	5
train-s61	起源+之+	2	3
train-s61	一+	1	1
train-s62	三+级+跳远+	3	4
train-s62	主要+的+	2	3
train-s62	技巧+有+	2	3
train-s62	两+种+	2	2
train-s62	分别+	1	2
train-s62	单+足+跳+	3	3
train-s62	跨步+	1	2
train-s62	以及+	1	2
train-s62	跳+	1	1
train-s63	许多+	1	2
train-s63	三+维+模型+使用+纹理+	5	8
train-s63	进行+覆盖+	2	4
train-s63	纹理+排列+放到+	3	6
train-s63	三+维+模型+	3	4
train-s63	但是+	1	2
train-s63	过程+称作+	2	4
train-s63	纹理+映射+	2	4
train-s64	位+于+	2	2
train-s64	旧+校门+	2	3
train-s64	与+校舍+	2	3
train-s64	间+	1	1
train-s64	座西+	1	2
train-s64	奉安+殿+	2	3
train-s64	朝东+	1	2
train-s64	经过+时+	2	3
train-s64	驻足+	1	2
train-s64	须+	1	1
train-s64	行礼+	1	2
train-s65	正是+	1	2
train-s65	往日+	1	2
train-s65	屯门+	1	2
train-s65	海岸+线+之+	3	4
train-s65	标志+	1	2
train-s66	又+称+	2	2
train-s66	三+体+	2	2
train-s66	化合+	1	2
train-s66	相同+分子+	2	4
train-s66	生成+的+	2	3
train-s66	三+聚+体+	3	3
train-s66	三+个+	2	2
train-s66	产物+	1	2
train-s67	同样+的+	2	3
train-s67	手法+	1	2
train-s67	被+用+于+	3	3
train-s67	现代+的+	2	3
train-s67	摄影+技术+	2	4
train-s68	入门+	1	2
train-s68	讲道+馆+	2	3
train-s68	三船+久藏+	2	4
train-s68	并+不+认识+	3	4
train-s68	里面+的+	2	3
train-s68	任何+师傅+	2	4
train-s68	最后+	1	2
train-s68	他+挑选+	2	3
train-s68	有+	1	1
train-s68	鬼+横山+之+	3	4
train-s68	称+	1	1
train-s68	横山+作次郎+	2	5
train-s68	做+为+	2	2
train-s68	指导+师傅+	2	4
train-s69	栖息+	1	2
train-s69	于+潟湖+	2	3
train-s69	珊瑚+礁+	2	3
train-s69	成群+	1	2
train-s69	本鱼+	1	2
train-s69	常+	1	1
train-s69	活动+	1	2
train-s70	一+个+分支+	3	4
train-s70	三+角+学+	3	3
train-s70	主要+研究+	2	4
train-s70	三+角+形+	3	3
train-s70	边+	1	1
train-s70	与+角+	2	2
train-s70	关系+	1	2
train-s71	如果+	1	2
train-s71	其中+	1	2
train-s71	一+个+边+的+	4	4
train-s71	长度+	1	2
train-s71	又+为+	2	2
train-s71	的话+	1	2
train-s71	已知+	1	2
train-s71	那么+	1	2
train-s71	两+条+边+的+	4	4
train-s71	就+确定+	2	3
train-s72	人+认为+	2	3
train-s72	退化+	1	2
train-s72	并+不能+算+	3	4
train-s72	它+介乎+于+	3	4
train-s72	三+角+	2	2
train-s72	不等+式+	2	3
train-s72	一些+资料+	2	4
train-s72	已+否定+了+	3	4
train-s72	情况+	1	2
train-s72	一+条+边+等+于+	5	5
train-s72	其余+	1	2
train-s72	两+条+边+之+	4	4
train-s73	三+角+洲+	3	3
train-s73	特种+部队+的+	3	5
train-s73	招募+对象+	2	4
train-s73	通常+是+	2	3
train-s73	特殊+技能+	2	4
train-s73	人+比如+	2	3
train-s73	精通+外语+	2	4
train-s73	有用+技能+	2	4
train-s74	每+完成+	2	3
train-s74	背包+的+	2	3
train-s74	重量+	1	2
train-s74	长跑+距离+	2	4
train-s74	都+	1	1
train-s74	会+增加+	2	3
train-s74	规定+	1	2
train-s74	完成+时间+	2	4
train-s74	却+减少+	2	3
train-s75	选拔+测试+的+	3	5
train-s75	心理+部分+是+	3	5
train-s75	从+	1	1
train-s75	不计其数+的+	2	5
train-s75	心理+测试+开始+	3	6
train-s76	划界+	1	2
train-s76	早+中+	2	2
train-s76	晚+	1	1
train-s76	三+个+年代+	3	4
train-s76	分+	1	1
train-s76	四+个+	2	2
train-s76	墓葬+群+	2	3
train-s77	无+	1	1
train-s77	可+否认+	2	3
train-s77	具有+	1	2
train-s77	很高+的+	2	3
train-s77	影响+力+	2	3
train-s77	知名+度+	2	3
train-s77	世界+	1	2
train-s77	三+项+全能+	3	4
train-s77	运动+协会+的+	3	5
train-s77	铁人+	1	2
train-s77	三+项+运动+赛事+	4	6
train-s77	某种+意义+	2	4
train-s77	让+	1	1
train-s77	三+项+成+为+	4	4
train-s77	三+项+全能+的+	4	5
train-s77	代名词+	1	3
train-s78	瑞士+的+	2	3
train-s78	城镇+	1	2
train-s78	该国+北部+	2	4
train-s78	上+伯兹贝格+	2	5
train-s78	负责+	1	2
train-s78	阿尔高+州+	2	4
train-s78	管辖+	1	2
train-s78	面积+	1	2
train-s78	海拔+高度+	2	4
train-s78	五成半+人口+信奉+	3	7
train-s78	基督+教+	2	3
train-s78	人口+密度+	2	4
train-s78	每+平方公里+	2	5
train-s79	旧+	1	1
train-s79	议会+大楼+的+	3	5
train-s79	遗迹+	1	2
train-s79	一+次+挖掘+	3	4
train-s79	被+发现+	2	3
train-s80	最初+的+	2	3
train-s80	地方+行政+开始+于+	4	7
train-s80	创建+	1	2
train-s80	行政+区+	2	3
train-s80	为+西区+	2	3
train-s80	包括+	1	2
train-s80	现在+的+	2	3
train-s80	布兰特福德+	1	5
train-s80	东区+	1	2
train-s80	戈尔+区+	2	3
train-s80	咸美顿+	1	3
train-s80	霍姆+区+	2	3
train-s80	多伦多+	1	3
train-s81	浙江+省+	2	3
train-s81	永嘉+县+	2	3
train-s81	县+	1	1
train-s81	政府+驻地+	2	4
train-s81	全县+政治+文化+	3	6
train-s81	中心+	1	2
train-s81	上塘+镇+	2	3
train-s81	永嘉+县+南部+	3	5
train-s81	楠溪+江+下游+	3	5
train-s82	南+	1	1
train-s82	波希米亚+州+	2	5
train-s82	最+重要+的+	3	4
train-s82	文化+古迹+之+	3	5
train-s83	均+有+	2	2
train-s83	设置+电脑+	2	4
train-s83	投影+机+	2	3
train-s83	全校+课室+	2	4
train-s83	并+连接+宽频+	3	5
train-s84	最+	1	1
train-s84	所+知+的+	3	3
train-s84	当中+	1	2
train-s84	校园+	1	2
train-s84	小+记者+计划+	3	5
train-s84	一+项+	2	2
train-s84	资讯+	1	2
train-s84	科技+	1	2
train-s84	教学+项目+	2	4
train-s85	仍然+使用+	2	4
train-s85	东视+	1	2
train-s85	红日+海鸥+台标+	3	6
train-s85	上海+	1	2
train-s85	娱乐+频道+	2	4
train-s85	目前+	1	2
train-s85	唯一+	1	2
train-s85	频道+	1	2
train-s86	网路+论坛+	2	4
train-s86	经常+有+	2	3
train-s86	网友+	1	2
train-s86	老+东视+的+	3	4
train-s86	节目+	1	2
train-s86	新+娱乐+频道+作+比较+	5	8
train-s86	毒舌+网友+	2	4
train-s86	甚至+	1	2
train-s86	直接+蔑称+	2	4
train-s86	新+娱乐+	2	3
train-s86	传媒+公司+	2	4
train-s86	土+娱乐+	2	3
train-s87	当时+占地+	2	4
train-s87	大门+位+于+	3	4
train-s87	白利南+路+	2	4
train-s87	愚园+路+路口+	3	5
train-s88	中国+上海+	2	4
train-s88	俄罗斯+莫斯科+	2	6
train-s88	先后+	1	2
train-s88	举行+会晤+	2	4
train-s88	五+国+元首+	3	4
train-s88	签署+	1	2
train-s88	关于+	1	2
train-s88	协定+	1	2
train-s88	边境+地区+	2	4
train-s88	加强+	1	2
train-s88	军事+	1	2
train-s88	领域+信任+	2	4
train-s88	相互+裁减+	2	4
train-s88	军事+力量+	2	4
train-s89	意大利+	1	3
train-s89	钢琴+家+梅帕器+	3	6
train-s89	接任+指挥+	2	4
train-s89	他+任+指挥+	3	4
train-s89	里+	1	1
train-s89	广泛+	1	2
train-s89	乐队+	1	2
train-s89	演奏+曲目+	2	4
train-s89	更加+	1	2
train-s89	丰富+	1	2
train-s89	来+沪+	2	2
train-s89	合作+	1	2
train-s89	及+	1	1
train-s89	世界+各地+	2	4
train-s89	著名+	1	2
train-s89	音乐+家+	2	3
train-s89	演出+	1	2
train-s89	声名+远扬+	2	4
train-s89	被+誉+为+	3	3
train-s89	远东+第一+	2	4
