sent_id	word_char	upos	character_token_n	component_n
train-s14	卡梅隆	PROPN	3	6
train-s14	庄园	NOUN	2	4
train-s14	并且	ADV	2	3
train-s14	企图	VERB	2	4
train-s14	强暴	VERB	2	4
train-s14	卡梅隆	PROPN	3	6
train-s14	家	PART	1	2
train-s14	的	PART	1	2
train-s14	每	DET	1	2
train-s14	一	NUM	1	1
train-s14	个	NOUN	1	2
train-s14	女眷	NOUN	2	3
train-s14	但	ADV	1	2
train-s14	邦联	NOUN	2	4
train-s14	军队	NOUN	2	4
train-s14	击溃	VERB	2	4
train-s14	这些	DET	2	4
train-s14	民兵	NOUN	2	3
train-s14	拯救	VERB	2	4
train-s14	了	AUX	1	1
train-s14	她们	PRON	2	4
train-s15	年	NOUN	1	1
train-s15	剩下	VERB	2	3
train-s15	的	PART	1	2
train-s15	时光	NOUN	2	5
train-s15	乐团	NOUN	2	3
train-s15	都	ADV	1	2
train-s15	用	VERB	1	1
train-s15	来	ADV	1	1
train-s15	编写	VERB	2	4
train-s15	与	CCONJ	1	2
train-s15	录制	VERB	2	4
train-s15	乐团	NOUN	2	3
train-s15	的	PART	1	2
train-s15	第三	NUM	2	4
train-s15	张	NOUN	1	2
train-s15	专辑	NOUN	2	3
train-s15	闲言闲语	NOUN	4	7
train-s15	就是	ADV	2	4
train-s15	不道	VERB	2	3
train-s15	自己	PRON	2	2
train-s15	该	DET	1	2
train-s15	专辑	NOUN	2	3
train-s15	并	ADV	1	2
train-s15	在	ADP	1	2
train-s15	年	NOUN	1	1
train-s15	月	NOUN	1	1
train-s15	发行	VERB	2	5
train-s16	当时	NOUN	2	4
train-s16	他	PRON	1	2
train-s16	对	ADP	1	2
train-s16	巴黎	PROPN	2	3
train-s16	这	DET	1	2
train-s16	个	NOUN	1	2
train-s16	法国	PROPN	2	4
train-s16	首都	NOUN	2	3
train-s16	兴奋	ADJ	2	4
train-s16	不已	ADJ	2	2
train-s16	并	ADV	1	2
train-s16	决定	VERB	2	4
train-s16	将	ADP	1	3
train-s16	各种	DET	2	4
train-s16	印象	NOUN	2	4
train-s16	和	CCONJ	1	2
train-s16	想像	NOUN	2	4
train-s16	化成	VERB	2	4
train-s16	音乐	NOUN	2	2
train-s16	作	VERB	1	2
train-s16	为	VERB	1	1
train-s16	表达	NOUN	2	4
train-s16	他	PRON	1	2
train-s16	在	VERB	1	2
train-s16	巴黎	PROPN	2	3
train-s16	谱写	VERB	2	4
train-s16	此	DET	1	2
train-s16	乐曲	NOUN	2	2
train-s16	在	ADP	1	2
train-s16	一	NUM	1	1
train-s16	次	NOUN	1	2
train-s16	前往	VERB	2	5
train-s16	维也纳	PROPN	3	5
train-s16	行程	NOUN	2	4
train-s16	的	PART	1	2
train-s16	途中	NOUN	2	3
train-s16	进行	VERB	2	4
train-s16	配器	NOUN	2	4
train-s16	工作	NOUN	2	3
train-s16	首演	NOUN	2	3
train-s16	则	ADV	1	2
train-s16	在	VERB	1	2
train-s16	纽约	PROPN	2	4
train-s16	于	ADP	1	1
train-s16	年	NOUN	1	1
train-s16	月	NOUN	1	1
train-s16	日	NOUN	1	1
train-s16	由	VERB	1	1
train-s16	瓦德	PROPN	2	3
train-s16	丹路殊	PROPN	3	5
train-s16	指挥	VERB	2	4
train-s16	纽约	PROPN	2	4
train-s16	爱乐	NOUN	2	3
train-s16	演出	VERB	2	4
train-s17	而	ADV	1	1
train-s17	雪莉	PROPN	2	4
train-s17	的	PART	1	2
train-s17	卧底	NOUN	2	4
train-s17	身份	NOUN	2	3
train-s17	也	ADV	1	1
train-s17	被	VERB	1	2
train-s17	拆穿	VERB	2	4
train-s17	原来	ADV	2	3
train-s17	雪莉	PROPN	2	4
train-s17	的	PART	1	2
train-s17	真正	ADJ	2	4
train-s17	身份	NOUN	2	3
train-s17	是	AUX	1	2
train-s17	云想	PROPN	2	4
train-s17	集团	NOUN	2	4
train-s17	董事	NOUN	2	3
train-s17	长	PART	1	1
train-s17	高	PROPN	1	4
train-s17	超	PROPN	1	2
train-s17	之	PART	1	1
train-s17	女	NOUN	1	1
train-s17	高	PROPN	1	4
train-s17	蓓	PROPN	1	2
train-s17	受	VERB	1	2
train-s17	后母	NOUN	2	3
train-s17	品	PROPN	1	2
train-s17	缇	PROPN	1	2
train-s17	王	PROPN	1	1
train-s17	琳	PROPN	1	2
train-s17	饰	VERB	1	2
train-s17	指使	VERB	2	4
train-s17	化名	VERB	2	4
train-s17	雪莉	PROPN	2	4
train-s17	潜入	VERB	2	3
train-s17	天衣	PROPN	2	3
train-s17	集团	NOUN	2	4
train-s17	搞垮	VERB	2	4
train-s17	天衣	PROPN	2	3
train-s18	静华	PROPN	2	4
train-s18	后来	NOUN	2	3
train-s18	发现	VERB	2	5
train-s18	叶	PROPN	1	2
train-s18	广义	PROPN	2	2
train-s18	不爱	VERB	2	3
train-s18	自己	PRON	2	2
train-s18	便	ADV	1	2
train-s18	偷取	VERB	2	4
train-s18	美丽	PROPN	2	7
train-s18	的	PART	1	2
train-s18	设计	NOUN	2	4
train-s18	创意	NOUN	2	4
train-s18	投靠	VERB	2	4
train-s18	云想	PROPN	2	4
train-s18	集团	NOUN	2	4
train-s19	吴	PROPN	1	2
train-s19	汤兴	PROPN	2	4
train-s19	将	ADP	1	3
train-s19	发辫	NOUN	2	5
train-s19	交给	VERB	2	4
train-s19	妻子	NOUN	2	3
train-s19	并且	ADV	2	3
train-s19	嘱咐	VERB	2	4
train-s19	若	ADP	1	2
train-s19	不幸	ADV	2	3
train-s19	战死	VERB	2	4
train-s19	以	VERB	1	2
train-s19	发	NOUN	1	3
train-s19	为	AUX	1	1
train-s19	冢	NOUN	1	2
train-s20	隔日	NOUN	2	3
train-s20	义民	NOUN	2	2
train-s20	军	PART	1	2
train-s20	启程	VERB	2	4
train-s20	前往	VERB	2	5
train-s20	八卦	PROPN	2	3
train-s20	山	PART	1	1
train-s20	吴	PROPN	1	2
train-s20	汤兴	PROPN	2	4
train-s20	一	NUM	1	1
train-s20	行	NOUN	1	2
train-s20	人	NOUN	1	1
train-s20	皆	ADV	1	2
train-s20	壮烈	ADV	2	4
train-s20	成仁	VERB	2	4
train-s21	一	NUM	1	1
train-s21	级	NOUN	1	2
train-s21	抗体	NOUN	2	4
train-s21	对于	ADP	2	3
train-s21	检测	VERB	2	4
train-s21	如	VERB	1	2
train-s21	癌症	NOUN	2	4
train-s21	糖尿	NOUN	2	4
train-s21	病	PART	1	2
train-s21	帕金森	PROPN	3	5
train-s21	氏	PART	1	1
train-s21	症	PART	1	2
train-s21	和	CCONJ	1	2
train-s21	阿尔茨海默	PROPN	5	10
train-s21	氏	PART	1	1
train-s21	病	PART	1	2
train-s21	等	NOUN	1	2
train-s21	疾病	NOUN	2	4
train-s21	所	ADV	1	2
train-s21	特有	VERB	2	4
train-s21	的	PART	1	2
train-s21	生物	NOUN	2	3
train-s21	标记	NOUN	2	4
train-s21	是	AUX	1	2
train-s21	非常	ADV	2	3
train-s21	有用	ADJ	2	3
train-s21	的	PART	1	2
train-s22	丁	PROPN	1	1
train-s22	启睿	PROPN	2	5
train-s22	与	CCONJ	1	2
train-s22	杨	PROPN	1	2
train-s22	文岳	PROPN	2	3
train-s22	逃奔	VERB	2	4
train-s22	汝宁	PROPN	2	4
train-s22	明	PROPN	1	2
train-s22	军	PART	1	2
train-s22	一路	NOUN	2	3
train-s22	死伤	NOUN	2	5
train-s22	无数	NUM	2	3
train-s22	傅	PROPN	1	2
train-s22	宗龙	PROPN	2	3
train-s22	战死	VERB	2	4
train-s22	启睿	PROPN	2	5
train-s22	的	PART	1	2
train-s22	敕书	NOUN	2	3
train-s22	尚方	NOUN	2	3
train-s22	宝剑	NOUN	2	4
train-s22	等	NOUN	1	2
train-s22	全部	DET	2	4
train-s22	丢失	VERB	2	4
train-s23	年	NOUN	1	1
train-s23	八	NUM	1	1
train-s23	国	NOUN	1	2
train-s23	联军	NOUN	2	4
train-s23	侵入	VERB	2	3
train-s23	天津	PROPN	2	4
train-s23	他	PRON	1	2
train-s23	一	NUM	1	1
train-s23	度	NOUN	1	2
train-s23	兼任	VERB	2	4
train-s23	天津	PROPN	2	4
train-s23	都统	NOUN	2	4
train-s23	衙门	NOUN	2	3
train-s23	汉	PROPN	1	2
train-s23	文	PART	1	1
train-s23	秘书	NOUN	2	3
train-s23	办理	VERB	2	3
train-s23	一切	DET	2	3
train-s23	外交	NOUN	2	4
train-s23	事务	NOUN	2	3
train-s23	后来	NOUN	2	3
train-s23	又	ADV	1	1
train-s23	兼任	VERB	2	4
train-s23	保定	PROPN	2	4
train-s23	学堂	NOUN	2	4
train-s23	总	PART	1	3
train-s23	教习	NOUN	2	3
train-s24	年	NOUN	1	1
train-s24	该	DET	1	2
train-s24	学堂	NOUN	2	4
train-s24	易名	VERB	2	4
train-s24	为	VERB	1	1
train-s24	北洋	PROPN	2	4
train-s24	大	PART	1	1
train-s24	学堂	NOUN	2	4
train-s24	今	NOUN	1	2
train-s24	天津	PROPN	2	4
train-s24	大学	NOUN	2	3
train-s24	丁	PROPN	1	1
train-s24	家立	PROPN	2	3
train-s24	仍	ADV	1	2
train-s24	任	VERB	1	2
train-s24	总	PART	1	3
train-s24	教习	NOUN	2	3
train-s25	其后	NOUN	2	4
train-s25	前者	NOUN	2	5
train-s25	在	ADP	1	2
train-s25	逃亡	VERB	2	3
train-s25	时	ADP	1	2
train-s25	被	VERB	1	2
train-s25	杀	VERB	1	2
train-s25	而	ADV	1	1
train-s25	七里	PROPN	2	3
train-s25	氏	PART	1	1
train-s25	则	ADV	1	2
train-s25	能	AUX	1	2
train-s25	成功	ADV	2	4
train-s25	逃至	VERB	2	4
train-s25	加贺	PROPN	2	4
train-s26	在	ADP	1	2
train-s26	最后	NOUN	2	4
train-s26	医生	NOUN	2	3
train-s26	终于	ADV	2	3
train-s26	意识	VERB	2	4
train-s26	到	VERB	1	2
train-s26	外星	NOUN	2	4
train-s26	人	PART	1	1
train-s26	们	PART	1	2
train-s26	只	ADV	1	2
train-s26	想	AUX	1	2
train-s26	要	VERB	1	2
train-s26	他	PRON	1	2
train-s26	的	PART	1	2
train-s26	歌声	NOUN	2	4
train-s26	而	ADV	1	1
train-s26	并	ADV	1	2
train-s26	没有	VERB	2	4
train-s26	将	ADP	1	3
train-s26	他	PRON	1	2
train-s26	视作	VERB	2	4
train-s26	一	NUM	1	1
train-s26	个	NOUN	1	2
train-s26	有	VERB	1	2
train-s26	情感	NOUN	2	4
train-s26	的	PART	1	2
train-s26	实体	NOUN	2	4
train-s27	外星	NOUN	2	4
train-s27	人	PART	1	1
train-s27	决定	VERB	2	4
train-s27	将	ADP	1	3
train-s27	他	PRON	1	2
train-s27	的	PART	1	2
train-s27	歌声	NOUN	2	4
train-s27	传遍	VERB	2	4
train-s27	整颗	DET	2	4
train-s27	星球	NOUN	2	4
train-s27	这	PRON	1	2
train-s27	让	VERB	1	2
train-s27	他	PRON	1	2
train-s27	成	VERB	1	2
train-s27	为	VERB	1	1
train-s27	了	AUX	1	1
train-s27	一	NUM	1	1
train-s27	名	NOUN	1	2
train-s27	歌星	NOUN	2	4
train-s28	医生	NOUN	2	3
train-s28	变得	AUX	2	4
train-s28	十分	ADV	2	3
train-s28	自负	ADJ	2	3
train-s28	并	ADV	1	2
train-s28	让	VERB	1	2
train-s28	在	VERB	1	2
train-s28	航海	VERB	2	4
train-s28	家	PART	1	2
train-s28	号	PART	1	2
train-s28	上	NOUN	1	1
train-s28	的	PART	1	2
train-s28	朋友	NOUN	2	4
train-s28	们	PART	1	2
train-s28	感到	VERB	2	4
train-s28	很	ADV	1	2
train-s28	不	ADV	1	1
train-s28	愉快	ADJ	2	4
train-s29	该路	NOUN	2	4
train-s29	临近	VERB	2	4
train-s29	静安	PROPN	2	4
train-s29	寺	PART	1	2
train-s29	和	CCONJ	1	2
train-s29	曹家	PROPN	2	4
train-s29	渡	PART	1	2
train-s29	两	NUM	1	1
train-s29	段	NOUN	1	2
train-s29	店铺	NOUN	2	4
train-s29	较多	ADJ	2	4
train-s30	纪念	VERB	2	4
train-s30	碑	PART	1	2
train-s30	四周	NOUN	2	3
train-s30	建成	VERB	2	4
train-s30	占地	NOUN	2	4
train-s30	面积	NOUN	2	3
train-s30	平方米	NOUN	3	3
train-s30	的	PART	1	2
train-s30	三元	PROPN	2	3
train-s30	里	PART	1	2
train-s30	抗	VERB	1	2
train-s30	英	PROPN	1	2
train-s30	纪念	NOUN	2	4
train-s30	公园	NOUN	2	4
train-s31	该	DET	1	2
train-s31	组织	NOUN	2	4
train-s31	的	PART	1	2
train-s31	前身	NOUN	2	4
train-s31	是	AUX	1	2
train-s31	年	NOUN	1	1
train-s31	由	VERB	1	1
train-s31	奥地利	PROPN	3	6
train-s31	裔	PART	1	2
train-s31	美国	PROPN	2	4
train-s31	经济	NOUN	2	4
train-s31	学	PART	1	2
train-s31	家	PART	1	2
train-s31	弗里茨	PROPN	3	5
train-s31	马赫卢普	PROPN	4	7
train-s31	创立	VERB	2	3
train-s31	的	PART	1	2
train-s31	目的	NOUN	2	3
train-s31	是	VERB	1	2
train-s31	为了	ADP	2	2
train-s31	探求	VERB	2	3
train-s31	解决	VERB	2	4
train-s31	国际	NOUN	2	4
train-s31	货币	NOUN	2	4
train-s31	体系	NOUN	2	4
train-s31	问题	NOUN	2	4
train-s31	的	PART	1	2
train-s31	方案	NOUN	2	3
train-s31	特别	ADV	2	4
train-s31	是	AUX	1	2
train-s31	年代	NOUN	2	3
train-s31	美国	PROPN	2	4
train-s31	所	ADV	1	2
train-s31	面临	VERB	2	3
train-s31	的	PART	1	2
train-s31	国际	NOUN	2	4
train-s31	收支	NOUN	2	4
train-s31	危机	NOUN	2	4
train-s32	年	NOUN	1	1
train-s32	月	NOUN	1	1
train-s32	瑞典	PROPN	2	4
train-s32	军	PART	1	2
train-s32	于	VERB	1	1
train-s32	布赖滕费尔德	PROPN	6	12
train-s32	再度	ADV	2	4
train-s32	击败	VERB	2	4
train-s32	神圣	PROPN	2	4
train-s32	罗马	PROPN	2	3
train-s32	帝国	NOUN	2	4
train-s32	军	PART	1	2
train-s32	但	ADV	1	2
train-s32	此时	NOUN	2	4
train-s32	丹麦	PROPN	2	3
train-s32	王	PART	1	1
train-s32	却	ADV	1	2
train-s32	嫉妒	VERB	2	4
train-s32	瑞典	PROPN	2	4
train-s32	军	PART	1	2
train-s32	的	PART	1	2
train-s32	成果	NOUN	2	3
train-s32	并	ADV	1	2
train-s32	恐惧	VERB	2	4
train-s32	瑞典	PROPN	2	4
train-s32	强大	VERB	2	3
train-s32	后	ADP	1	2
train-s32	丹麦	PROPN	2	3
train-s32	受	VERB	1	2
train-s32	其	PRON	1	2
train-s32	所	ADV	1	2
train-s32	制	VERB	1	2
train-s32	因	ADP	1	2
train-s32	此	PRON	1	2
train-s32	乘	ADP	1	1
train-s32	瑞典	PROPN	2	4
train-s32	军	PART	1	2
train-s32	进攻	VERB	2	4
train-s32	日耳曼	PROPN	3	4
train-s32	南方	NOUN	2	3
train-s32	之	PART	1	1
train-s32	际	NOUN	1	2
train-s32	向	ADP	1	2
train-s32	瑞典	PROPN	2	4
train-s32	宣战	VERB	2	4
train-s33	在	VERB	1	2
train-s33	密苏里	PROPN	3	6
train-s33	州	PART	1	1
train-s33	由于	ADP	2	2
train-s33	家长	NOUN	2	3
train-s33	的	PART	1	2
train-s33	要求	NOUN	2	3
train-s33	该书	NOUN	2	3
train-s33	被	VERB	1	2
train-s33	放置	VERB	2	4
train-s33	在	VERB	1	2
train-s33	学校	NOUN	2	4
train-s33	图书	NOUN	2	3
train-s33	馆	PART	1	2
train-s33	的	PART	1	2
train-s33	非	PART	1	1
train-s33	小说	NOUN	2	3
train-s33	类	PART	1	2
train-s33	文学	NOUN	2	3
train-s33	作品	NOUN	2	4
