sent_id	word_char	upos	character_token_n	component_n
train-s7	街	PART	1	5
train-s7	十数	NUM	2	4
train-s7	家	NOUN	1	2
train-s7	知名	ADJ	2	4
train-s7	眼镜	NOUN	2	5
train-s7	连锁	NOUN	2	4
train-s7	店	PART	1	3
train-s7	而	ADV	1	1
train-s7	体育	NOUN	2	5
train-s7	用品	NOUN	2	4
train-s7	沿着	ADP	2	5
train-s7	路	PART	1	3
train-s7	连成	VERB	2	4
train-s7	线	NOUN	1	2
train-s7	竞争	NOUN	2	5
train-s7	下	ADP	1	1
train-s7	价格	NOUN	2	6
train-s7	比	ADP	1	1
train-s7	外地	NOUN	2	4
train-s7	便宜	ADJ	2	4
train-s7	不少	ADJ	2	3
train-s7	货	NOUN	1	3
train-s7	三	NUM	1	1
train-s7	更	ADV	1	1
train-s7	增加	VERB	2	6
train-s7	购物	NOUN	2	6
train-s7	乐趣	NOUN	2	5
train-s8	代	NOUN	1	2
train-s8	女皇	NOUN	2	3
train-s8	开录	VERB	2	4
train-s8	当日	NOUN	2	3
train-s8	掌镜	VERB	2	5
train-s8	者	PART	1	2
train-s8	导播	NOUN	2	5
train-s8	出身	VERB	2	3
train-s8	当时	NOUN	2	4
train-s8	节目	NOUN	2	3
train-s8	部	PART	1	3
train-s8	经理	NOUN	2	5
train-s9	我们	PRON	2	3
train-s9	希望	VERB	2	6
train-s9	借着	ADP	2	6
train-s9	个	NOUN	1	2
train-s9	历史	NOUN	2	3
train-s9	上	ADP	1	1
train-s9	真实	ADJ	2	5
train-s9	人物	NOUN	2	4
train-s9	生	NOUN	1	1
train-s9	利用	VERB	2	3
train-s9	一些	ADJ	2	4
train-s9	稗官野史	NOUN	4	9
train-s9	片段	NOUN	2	4
train-s9	资料	NOUN	2	5
train-s9	再	ADV	1	2
train-s9	加上	VERB	2	3
train-s9	善意	NOUN	2	5
train-s9	改编	VERB	2	5
train-s9	部分	NOUN	2	5
train-s9	情节	NOUN	2	4
train-s9	能	AUX	1	2
train-s9	带给	VERB	2	6
train-s9	观众	NOUN	2	5
train-s9	启示	NOUN	2	3
train-s10	外界	NOUN	2	5
train-s10	传闻	VERB	2	4
train-s10	主管	NOUN	2	5
train-s10	授意	NOUN	2	5
train-s10	装病	VERB	2	6
train-s10	否认	VERB	2	4
train-s10	吃	VERB	1	3
train-s10	五	NUM	1	1
train-s10	谷	NOUN	1	1
train-s10	杂粮	NOUN	2	5
train-s10	长大	VERB	2	2
train-s10	本来	ADV	2	2
train-s10	就	ADV	1	4
train-s10	生病	VERB	2	4
train-s10	万一	ADV	2	2
train-s10	拆穿	VERB	2	5
train-s10	岂	ADV	1	2
train-s10	不是	VERB	2	3
train-s10	无法	VERB	2	4
train-s10	对	ADP	1	2
train-s10	广大	ADJ	2	2
train-s10	交代	VERB	2	4
train-s11	该剧	NOUN	2	8
train-s11	两	NUM	1	1
train-s11	位	NOUN	1	2
train-s11	编剧	NOUN	2	7
train-s11	写	VERB	1	3
train-s11	剧本	NOUN	2	5
train-s11	时	ADP	1	2
train-s11	几乎	ADV	2	2
train-s11	参考	VERB	2	4
train-s11	所有	DET	2	4
train-s11	有关	ADP	2	6
train-s11	如	VERB	1	2
train-s11	传	PART	1	2
train-s11	历代	NOUN	2	4
train-s11	通俗	ADJ	2	5
train-s11	演义	NOUN	2	4
train-s11	后妃	NOUN	2	4
train-s11	列传	NOUN	2	4
train-s11	艳姬	NOUN	2	4
train-s11	等	NOUN	1	3
train-s12	把	ADP	1	2
train-s12	跋扈	ADJ	2	4
train-s12	专横	ADJ	2	3
train-s12	乱伦	VERB	2	5
train-s12	篡国	VERB	2	4
train-s12	演成	VERB	2	5
train-s12	柔弱	ADJ	2	4
train-s12	堪怜	ADJ	2	8
train-s12	女子	NOUN	2	2
train-s12	所	ADV	1	2
train-s12	不能	AUX	2	3
train-s12	容忍	VERB	2	5
train-s13	可	AUX	1	2
train-s13	用	VERB	1	1
train-s13	设计	VERB	2	5
train-s13	信息	NOUN	2	4
train-s13	检索	NOUN	2	6
train-s13	或	CCONJ	1	2
train-s13	病历	NOUN	2	5
train-s13	系统	NOUN	2	6
train-s13	促进	VERB	2	5
train-s13	之间	ADP	2	3
train-s13	通讯	NOUN	2	6
train-s13	交流	NOUN	2	4
train-s13	或者	CCONJ	2	4
train-s13	开发	VERB	2	5
train-s13	能够	AUX	2	6
train-s13	解析	VERB	2	4
train-s13	生物	NOUN	2	4
train-s13	医学	NOUN	2	4
train-s13	文献	NOUN	2	4
train-s14	支	NOUN	1	2
train-s14	白人	NOUN	2	2
train-s14	军官	NOUN	2	4
train-s14	带领	VERB	2	7
train-s14	黑人	NOUN	2	2
train-s14	民兵	NOUN	2	3
train-s14	洗劫	VERB	2	6
train-s14	庄园	NOUN	2	5
train-s14	并且	ADV	2	5
train-s14	企图	VERB	2	5
train-s14	强暴	VERB	2	5
train-s14	每	DET	1	2
train-s14	女眷	NOUN	2	3
train-s14	邦联	NOUN	2	7
train-s14	军队	NOUN	2	4
train-s14	击溃	VERB	2	5
train-s14	这些	DET	2	5
train-s14	拯救	VERB	2	5
train-s14	她们	PRON	2	4
train-s15	年	NOUN	1	1
train-s15	剩下	VERB	2	3
train-s15	时光	NOUN	2	5
train-s15	乐团	NOUN	2	3
train-s15	都	ADV	1	3
train-s15	来	ADV	1	1
train-s15	编写	VERB	2	6
train-s15	录制	VERB	2	4
train-s15	第三	NUM	2	4
train-s15	张	NOUN	1	2
train-s15	专辑	NOUN	2	4
train-s15	闲言闲语	NOUN	4	8
train-s15	就是	ADV	2	6
train-s15	不道	VERB	2	3
train-s15	该	DET	1	4
train-s15	并	ADV	1	4
train-s15	月	NOUN	1	1
train-s15	发行	VERB	2	6
train-s16	他	PRON	1	2
train-s16	首都	NOUN	2	4
train-s16	兴奋	ADJ	2	4
train-s16	不已	ADJ	2	2
train-s16	将	ADP	1	3
train-s16	各种	DET	2	4
train-s16	印象	NOUN	2	4
train-s16	和	CCONJ	1	2
train-s16	化成	VERB	2	4
train-s16	音乐	NOUN	2	2
train-s16	作	VERB	1	2
train-s16	表达	NOUN	2	4
train-s16	谱写	VERB	2	7
train-s16	乐曲	NOUN	2	2
train-s16	前往	VERB	2	6
train-s16	行程	NOUN	2	6
train-s16	途中	NOUN	2	4
train-s16	进行	VERB	2	5
train-s16	配器	NOUN	2	4
train-s16	工作	NOUN	2	3
train-s16	首演	NOUN	2	4
train-s16	指挥	VERB	2	6
train-s16	爱乐	NOUN	2	4
train-s16	演出	VERB	2	5
train-s17	卧底	NOUN	2	5
train-s17	身份	NOUN	2	4
train-s17	原来	ADV	2	3
train-s17	真正	ADJ	2	5
train-s17	集团	NOUN	2	4
train-s17	董事	NOUN	2	3
train-s17	长	PART	1	1
train-s17	之	PART	1	1
train-s17	女	NOUN	1	1
train-s17	受	VERB	1	2
train-s17	后母	NOUN	2	3
train-s17	饰	VERB	1	2
train-s17	指使	VERB	2	5
train-s17	化名	VERB	2	4
train-s17	潜入	VERB	2	4
train-s17	搞垮	VERB	2	9
train-s18	发现	VERB	2	5
train-s18	不爱	VERB	2	4
train-s18	便	ADV	1	2
train-s18	偷取	VERB	2	6
train-s18	创意	NOUN	2	5
train-s18	投靠	VERB	2	6
train-s19	发辫	NOUN	2	6
train-s19	交给	VERB	2	5
train-s19	妻子	NOUN	2	3
train-s19	嘱咐	VERB	2	6
train-s19	若	ADP	1	3
train-s19	不幸	ADV	2	3
train-s19	战死	VERB	2	5
train-s19	以	VERB	1	2
train-s19	发	NOUN	1	3
train-s19	冢	NOUN	1	3
train-s20	隔日	NOUN	2	3
train-s20	义民	NOUN	2	2
train-s20	军	PART	1	2
train-s20	启程	VERB	2	5
train-s20	山	PART	1	1
train-s20	行	NOUN	1	3
train-s20	皆	ADV	1	2
train-s20	壮烈	ADV	2	5
train-s20	成仁	VERB	2	4
train-s21	级	NOUN	1	2
train-s21	抗体	NOUN	2	5
train-s21	对于	ADP	2	3
train-s21	检测	VERB	2	7
train-s21	癌症	NOUN	2	8
train-s21	糖尿	NOUN	2	5
train-s21	病	PART	1	3
train-s21	氏	PART	1	1
train-s21	症	PART	1	3
train-s21	疾病	NOUN	2	5
train-s21	特有	VERB	2	5
train-s21	标记	NOUN	2	4
train-s21	非常	ADV	2	3
train-s21	有用	ADJ	2	3
train-s22	逃奔	VERB	2	5
train-s22	一路	NOUN	2	4
train-s22	死伤	NOUN	2	5
train-s22	无数	NUM	2	4
train-s22	敕书	NOUN	2	3
train-s22	尚方	NOUN	2	4
train-s22	宝剑	NOUN	2	6
train-s22	全部	DET	2	5
train-s22	丢失	VERB	2	5
train-s23	八	NUM	1	1
train-s23	国	NOUN	1	2
train-s23	联军	NOUN	2	7
train-s23	侵入	VERB	2	3
train-s23	度	NOUN	1	2
train-s23	兼任	VERB	2	5
train-s23	都统	NOUN	2	7
train-s23	衙门	NOUN	2	6
train-s23	文	PART	1	1
train-s23	秘书	NOUN	2	3
train-s23	办理	VERB	2	4
train-s23	一切	DET	2	3
train-s23	外交	NOUN	2	4
train-s23	事务	NOUN	2	3
train-s23	又	ADV	1	1
train-s23	学堂	NOUN	2	4
train-s23	总	PART	1	4
train-s23	教习	NOUN	2	4
train-s24	易名	VERB	2	5
train-s24	大	PART	1	1
train-s24	今	NOUN	1	3
train-s24	大学	NOUN	2	3
train-s24	仍	ADV	1	2
train-s24	任	VERB	1	3
train-s25	其后	NOUN	2	4
train-s25	前者	NOUN	2	5
train-s25	逃亡	VERB	2	3
train-s25	杀	VERB	1	2
train-s25	成功	ADV	2	4
train-s25	逃至	VERB	2	4
train-s26	医生	NOUN	2	3
train-s26	终于	ADV	2	4
train-s26	意识	VERB	2	5
train-s26	到	VERB	1	3
train-s26	外星	NOUN	2	4
train-s26	们	PART	1	2
train-s26	想	AUX	1	3
train-s26	要	VERB	1	2
train-s26	歌声	NOUN	2	7
train-s26	没有	VERB	2	5
train-s26	视作	VERB	2	4
train-s26	情感	NOUN	2	6
train-s26	实体	NOUN	2	4
train-s27	传遍	VERB	2	5
train-s27	整颗	DET	2	6
train-s27	星球	NOUN	2	4
train-s27	让	VERB	1	2
train-s27	成	VERB	1	2
train-s27	名	NOUN	1	2
train-s27	歌星	NOUN	2	7
train-s28	变得	AUX	2	7
train-s28	十分	ADV	2	3
train-s28	自负	ADJ	2	3
train-s28	航海	VERB	2	6
train-s28	号	PART	1	2
train-s28	朋友	NOUN	2	4
train-s28	感到	VERB	2	7
train-s28	很	ADV	1	2
train-s28	愉快	ADJ	2	6
train-s29	该路	NOUN	2	7
train-s29	临近	VERB	2	4
train-s29	寺	PART	1	2
train-s29	渡	PART	1	3
train-s29	段	NOUN	1	3
train-s29	店铺	NOUN	2	5
train-s29	较多	ADJ	2	5
train-s30	纪念	VERB	2	6
train-s30	碑	PART	1	3
train-s30	四周	NOUN	2	3
train-s30	建成	VERB	2	4
train-s30	占地	NOUN	2	4
train-s30	面积	NOUN	2	4
train-s30	平方米	NOUN	3	3
train-s30	里	PART	1	2
train-s30	抗	VERB	1	3
train-s30	公园	NOUN	2	5
train-s31	组织	NOUN	2	5
train-s31	前身	NOUN	2	4
train-s31	裔	PART	1	3
train-s31	经济	NOUN	2	4
train-s31	学	PART	1	2
train-s31	创立	VERB	2	4
train-s31	目的	NOUN	2	4
train-s31	为了	ADP	2	2
train-s31	探求	VERB	2	4
train-s31	解决	VERB	2	4
train-s31	国际	NOUN	2	4
train-s31	货币	NOUN	2	5
train-s31	体系	NOUN	2	4
train-s31	问题	NOUN	2	5
train-s31	方案	NOUN	2	4
train-s31	特别	ADV	2	6
train-s31	年代	NOUN	2	3
train-s31	面临	VERB	2	3
train-s31	收支	NOUN	2	4
train-s31	危机	NOUN	2	5
train-s32	再度	ADV	2	4
train-s32	击败	VERB	2	4
train-s32	帝国	NOUN	2	4
train-s32	此时	NOUN	2	4
train-s32	王	PART	1	1
train-s32	却	ADV	1	3
train-s32	嫉妒	VERB	2	5
train-s32	成果	NOUN	2	3
train-s32	恐惧	VERB	2	7
train-s32	强大	VERB	2	4
train-s32	后	ADP	1	2
train-s32	制	VERB	1	2
train-s32	乘	ADP	1	1
train-s32	进攻	VERB	2	4
train-s32	南方	NOUN	2	3
train-s32	际	NOUN	1	2
train-s32	宣战	VERB	2	7
train-s33	州	PART	1	1
train-s33	由于	ADP	2	2
train-s33	家长	NOUN	2	3
train-s33	要求	NOUN	2	3
train-s33	该书	NOUN	2	5
train-s33	放置	VERB	2	5
train-s33	学校	NOUN	2	5
train-s33	图书	NOUN	2	4
train-s33	馆	PART	1	3
train-s33	非	PART	1	1
train-s33	小说	NOUN	2	4
train-s33	类	PART	1	2
train-s33	文学	NOUN	2	3
train-s33	作品	NOUN	2	5
train-s33	区	PART	1	2
train-s34	本书	NOUN	2	2
train-s34	基	VERB	1	3
train-s34	故事	NOUN	2	4
train-s34	住	VERB	1	3
train-s34	中央	NOUN	2	2
train-s34	动物	NOUN	2	6
train-s34	园	PART	1	3
train-s34	雄性	NOUN	2	5
train-s34	企鹅	NOUN	2	4
train-s34	组成	VERB	2	4
train-s34	伴侣	NOUN	2	5
train-s34	达	VERB	1	2
train-s35	现实	NOUN	2	4
train-s35	孵化	VERB	2	7
train-s35	协助	VERB	2	4
train-s35	抚养	VERB	2	5
train-s35	幼鸟	NOUN	2	3
train-s35	成长	VERB	2	3
train-s35	天性	NOUN	2	4
train-s35	其他	DET	2	4
train-s35	许多	NUM	2	5
train-s35	鸟类	NOUN	2	3
train-s35	常见	ADJ	2	3
train-s36	发明	VERB	2	5
train-s36	阵	NOUN	1	2
train-s36	图	PART	1	3
train-s36	利	VERB	1	2
train-s36	立营	VERB	2	4
train-s36	练兵	VERB	2	4
train-s37	足球	NOUN	2	4
train-s37	运动	VERB	2	6
train-s37	员	PART	1	2
train-s37	前	PART	1	3
train-s37	国家	NOUN	2	4
train-s37	队	PART	1	2
train-s37	成员	NOUN	2	4
train-s38	水库	NOUN	2	3
train-s38	正常	ADJ	2	4
train-s38	库容	NOUN	2	4
train-s38	立方米	NOUN	3	3
train-s38	集雨	NOUN	2	3
train-s38	平方千米	NOUN	4	4
train-s38	海拔	NOUN	2	5
train-s38	米	NOUN	1	1
train-s39	开始	ADP	2	5
train-s39	生命	NOUN	2	5
train-s39	保险	NOUN	2	7
train-s39	拓展	VERB	2	4
train-s39	海外	NOUN	2	5
train-s39	市场	NOUN	2	4
train-s39	开设	VERB	2	5
train-s39	办事	VERB	2	2
train-s39	处	PART	1	2
train-s40	本鱼	NOUN	2	2
train-s40	分布	VERB	2	4
train-s40	西北	NOUN	2	3
train-s40	洋	PART	1	2
train-s40	包括	VERB	2	4
train-s40	湾	PART	1	6
train-s40	海域	NOUN	2	6
train-s41	现存	VERB	2	4
train-s41	村	PART	1	2
train-s41	近	ADP	1	2
train-s41	交汇	VERB	2	4
train-s41	一带	NOUN	2	4
train-s42	交换	VERB	2	6
train-s42	不断	ADJ	2	4
train-s42	发展	NOUN	2	5
train-s42	扩大	NOUN	2	3
train-s42	使	VERB	1	2
train-s42	商品	NOUN	2	6
train-s42	生产	NOUN	2	3
train-s42	出现	VERB	2	4
train-s42	反	VERB	1	2
train-s42	过来	VERB	2	3
train-s42	进	VERB	1	2
train-s42	步	NOUN	1	2
train-s43	社会	NOUN	2	5
train-s43	分工	NOUN	2	3
train-s43	首先	ADV	2	3
train-s43	最为	ADV	2	4
train-s43	发达	ADJ	2	5
train-s43	地区	NOUN	2	4
train-s44	它	PRON	1	2
train-s44	还	ADV	1	2
train-s44	五氧化二氮	NOUN	5	13
train-s44	催化	VERB	2	5
train-s44	臭氧	NOUN	2	6
train-s44	分解	VERB	2	4
train-s44	反应	NOUN	2	5
train-s44	层	PART	1	3
train-s44	造成	VERB	2	5
train-s44	破坏	NOUN	2	4
train-s44	引起	VERB	2	5
train-s44	人们	NOUN	2	3
train-s44	兴趣	NOUN	2	6
train-s45	三氯化铑	NOUN	4	10
train-s45	化学	NOUN	2	4
train-s45	式	PART	1	2
train-s45	名称	NOUN	2	5
train-s45	氯化铑	NOUN	3	9
train-s45	最	ADV	1	3
train-s45	稳定	ADJ	2	6
train-s45	铑	NOUN	1	2
train-s45	氯化	VERB	2	7
train-s45	物	PART	1	3
train-s45	室温	NOUN	2	6
train-s45	暗	PART	1	2
train-s45	红色	NOUN	2	3
train-s45	固体	NOUN	2	5
train-s46	点	PART	1	3
train-s46	三氯氧钒	NOUN	4	13
train-s46	强	PART	1	3
train-s46	氧化	VERB	2	6
train-s46	剂	PART	1	2
train-s46	磷化	VERB	2	6
train-s47	镇	PART	1	4
train-s47	下辖	VERB	2	4
train-s47	社区	NOUN	2	4
train-s47	塘	PART	1	3
train-s48	开播	VERB	2	5
train-s48	卫视	NOUN	2	4
train-s48	小时	NOUN	2	3
train-s48	滚动	VERB	2	7
train-s48	播出	VERB	2	5
train-s48	档	NOUN	1	3
train-s48	自办	NOUN	2	2
train-s48	重点	NOUN	2	4
train-s48	栏目	NOUN	2	5
train-s48	双	NUM	1	2
train-s48	语	NOUN	1	3
train-s48	字幕	NOUN	2	6
train-s48	呈现	VERB	2	4
train-s48	区域	NOUN	2	5
train-s48	提供	VERB	2	6
train-s48	资讯	NOUN	2	6
train-s48	娱乐	NOUN	2	5
train-s48	服务	NOUN	2	4
train-s49	教堂	NOUN	2	5
train-s49	始建	VERB	2	5
train-s49	公元	NOUN	2	4
train-s49	世纪	NOUN	2	3
train-s49	重建	VERB	2	3
train-s50	尝试	VERB	2	7
train-s50	改变	VERB	2	7
train-s50	信仰	NOUN	2	5
train-s50	教	PART	1	3
train-s50	徒	PART	1	3
train-s50	但是	ADV	2	5
train-s51	方	NOUN	1	1
train-s51	友好	ADJ	2	4
train-s51	文书	NOUN	2	2
train-s51	建立	VERB	2	3
train-s51	新	PART	1	3
train-s51	正式	ADJ	2	4
train-s51	关系	NOUN	2	6
train-s52	同时	NOUN	2	4
train-s52	兼修	VERB	2	5
train-s52	柔道	NOUN	2	4
train-s52	岁	NOUN	1	2
train-s52	拿到	VERB	2	6
train-s52	黑带	NOUN	2	4
train-s53	冠军	NOUN	2	4
train-s53	好手	NOUN	2	3
train-s54	此外	NOUN	2	4
train-s54	喜欢	VERB	2	7
train-s54	往	ADP	1	3
train-s54	东方	NOUN	2	2
train-s54	博士	NOUN	2	4
train-s54	祭坛	NOUN	2	5
train-s54	朝圣	VERB	2	4
train-s54	认为	VERB	2	3
train-s54	王冠	NOUN	2	3
train-s54	跟	ADP	1	2
train-s54	某种	DET	2	4
train-s54	关联	NOUN	2	9
train-s55	该属	NOUN	2	6
train-s55	共	ADV	1	2
train-s55	种	NOUN	1	2
train-s55	东北	NOUN	2	3
train-s56	因为	ADP	2	3
train-s56	它们	PRON	2	4
train-s56	保留	VERB	2	5
train-s56	爬行	NOUN	2	5
train-s56	退化	NOUN	2	4
train-s56	下颌	NOUN	2	4
train-s56	所以	ADV	2	4
train-s56	归类	VERB	2	4
train-s56	似	VERB	1	3
train-s56	哺乳	NOUN	2	5
train-s57	碘	NOUN	1	3
train-s57	离子	NOUN	2	3
train-s57	碱	PART	1	4
train-s57	单质	NOUN	2	6
train-s57	酸	PART	1	4
train-s58	主要	ADV	2	4
train-s58	讲述	VERB	2	5
train-s58	才子	NOUN	2	2
train-s58	婢女	NOUN	2	4
train-s58	恋爱	NOUN	2	8
train-s59	三索颌腔蛇	NOUN	5	13
train-s59	平日	NOUN	2	2
train-s59	栖息	VERB	2	4
train-s59	森林	NOUN	2	5
train-s59	草原	NOUN	2	5
train-s59	农地	NOUN	2	4
train-s59	当	ADP	1	2
train-s59	遇到	VERB	2	6
train-s59	敌人	NOUN	2	3
train-s59	身体	NOUN	2	3
train-s59	扭曲	VERB	2	3
train-s59	型	PART	1	4
train-s59	威吓	VERB	2	5
train-s59	对手	NOUN	2	3
train-s60	会议	NOUN	2	5
train-s60	产生	VERB	2	3
train-s60	君权	NOUN	2	4
train-s60	上升	VERB	2	3
train-s60	之时	ADP	2	3
train-s60	君主	NOUN	2	4
train-s60	制约	NOUN	2	5
train-s60	作用	NOUN	2	3
train-s60	有限	ADJ	2	4
train-s61	可以	AUX	2	4
train-s61	说	VERB	1	3
train-s61	近代	NOUN	2	4
train-s61	民主	NOUN	2	3
train-s61	议会	NOUN	2	5
train-s61	制度	NOUN	2	4
train-s61	起源	NOUN	2	6
train-s62	跳远	VERB	2	5
train-s62	技巧	NOUN	2	5
train-s62	分别	ADV	2	5
train-s62	单	NUM	1	3
train-s62	足	NOUN	1	2
train-s62	跳	VERB	1	2
train-s62	以及	CCONJ	2	3
train-s62	跨步	VERB	2	6
train-s63	维	NOUN	1	2
train-s63	模型	NOUN	2	8
train-s63	使用	VERB	2	3
train-s63	纹理	NOUN	2	5
train-s63	覆盖	NOUN	2	6
train-s63	排列	NOUN	2	4
train-s63	放到	VERB	2	5
train-s63	过程	NOUN	2	5
train-s63	称作	VERB	2	5
train-s63	映射	NOUN	2	4
train-s64	殿	PART	1	3
train-s64	旧	PART	1	2
train-s64	校门	NOUN	2	4
train-s64	校舍	NOUN	2	6
train-s64	间	NOUN	1	2
train-s64	座西	VERB	2	5
train-s64	朝东	VERB	2	3
train-s64	经过	VERB	2	4
train-s64	须	AUX	1	2
train-s64	驻足	VERB	2	5
train-s64	行礼	VERB	2	5
train-s65	正是	AUX	2	4
train-s65	往日	NOUN	2	4
train-s65	海岸	NOUN	2	6
train-s65	标志	NOUN	2	4
train-s66	聚	VERB	1	3
train-s66	体	PART	1	2
train-s66	称	VERB	1	3
train-s66	相同	ADJ	2	4
train-s66	分子	NOUN	2	3
train-s66	化合	VERB	2	4
train-s66	生成	VERB	2	3
train-s66	产物	NOUN	2	5
train-s67	同样	ADJ	2	4
train-s67	手法	NOUN	2	4
train-s67	现代	NOUN	2	4
train-s67	摄影	NOUN	2	9
train-s67	技术	NOUN	2	5
train-s68	入门	VERB	2	2
train-s68	讲道	VERB	2	4
train-s68	认识	VERB	2	5
train-s68	里面	NOUN	2	3
train-s68	任何	DET	2	6
train-s68	师傅	NOUN	2	6
train-s68	挑选	VERB	2	5
train-s68	鬼	NOUN	1	1
train-s68	指导	NOUN	2	5
train-s69	潟湖	NOUN	2	7
train-s69	珊瑚	NOUN	2	6
train-s69	礁	PART	1	3
train-s69	常	ADV	1	2
train-s69	成群	VERB	2	5
train-s69	活动	VERB	2	5
train-s70	角	NOUN	1	1
train-s70	分支	NOUN	2	4
train-s70	研究	VERB	2	6
train-s70	形	PART	1	3
train-s70	边	NOUN	1	2
train-s71	如果	ADP	2	3
train-s71	其中	NOUN	2	3
train-s71	长度	NOUN	2	3
train-s71	已知	VERB	2	3
train-s71	的话	PART	2	5
train-s71	那么	ADV	2	4
train-s71	条	NOUN	1	2
train-s71	确定	VERB	2	4
train-s72	算	VERB	1	3
train-s72	介乎	VERB	2	3
train-s72	不等	VERB	2	4
train-s72	已	ADV	1	1
train-s72	否定	VERB	2	4
train-s72	其余	DET	2	4
train-s72	情况	NOUN	2	5
train-s73	洲	PART	1	2
train-s73	特种	ADJ	2	5
train-s73	部队	NOUN	2	5
train-s73	招募	NOUN	2	7
train-s73	对象	NOUN	2	4
train-s73	通常	ADV	2	5
train-s73	特殊	ADJ	2	6
train-s73	技能	NOUN	2	5
train-s73	比如	VERB	2	3
train-s73	精通	VERB	2	5
train-s73	外语	NOUN	2	5
train-s74	完成	VERB	2	5
train-s74	背包	NOUN	2	5
train-s74	重量	NOUN	2	5
train-s74	长跑	NOUN	2	4
train-s74	距离	NOUN	2	4
train-s74	规定	NOUN	2	4
train-s74	时间	NOUN	2	4
train-s74	减少	VERB	2	6
train-s75	选拔	NOUN	2	5
train-s75	测试	NOUN	2	6
train-s75	心理	NOUN	2	4
train-s75	从	ADP	1	2
train-s75	不计其数	ADJ	4	8
train-s76	早	NOUN	1	2
train-s76	晚	NOUN	1	3
train-s76	划界	VERB	2	5
train-s76	分	VERB	1	2
train-s76	四	NUM	1	1
train-s76	墓葬	NOUN	2	7
train-s76	群	PART	1	3
train-s77	无	VERB	1	1
train-s77	世界	NOUN	2	4
train-s77	项	NOUN	1	2
train-s77	全能	ADJ	2	4
train-s77	协会	NOUN	2	5
train-s77	铁人	NOUN	2	4
train-s77	赛事	NOUN	2	3
train-s77	具有	VERB	2	4
train-s77	很高	ADJ	2	6
train-s77	影响	VERB	2	8
