sent_id	phrase_text	word_n	character_n
train-s7	便宜+	1	2
train-s7	货+	1	1
train-s7	三+家+	2	2
train-s7	更+	1	1
train-s7	购物+乐趣+	2	4
train-s8	导播+	1	2
train-s8	的+	1	1
train-s8	当日+开录+女皇+代+一+掌镜+者+	7	11
train-s8	是+	1	1
train-s8	当时+	1	2
train-s8	中视+	1	2
train-s8	节目+部+	2	3
train-s8	世纲+王+	2	3
train-s9	我们+	1	2
train-s9	只+	1	1
train-s9	一些+稗官野史+的+片段+资料+	5	11
train-s9	再+	1	1
train-s9	一些+部分+情节+	3	6
train-s9	善意+	1	2
train-s9	的+	1	1
train-s9	借着+历史+个+这+人物+真实+的+一+生+	9	13
train-s9	而+	1	1
train-s9	能+	1	1
train-s9	观众+	1	2
train-s9	一些+启示+	2	4
train-s10	当时+	1	2
train-s10	外界+	1	2
train-s10	日行+樊+	2	3
train-s10	在+中视+主管+授意+	4	7
train-s10	日行+樊+	2	3
train-s10	谷+五+杂粮+	3	4
train-s10	人+	1	1
train-s10	本来+	1	2
train-s10	就+	1	1
train-s10	会+	1	1
train-s10	万一+	1	2
train-s10	被+	1	1
train-s10	了+	1	1
train-s10	而且+	1	2
train-s10	岂+	1	1
train-s10	对+广大+的+观众+	4	6
train-s11	在+	1	1
train-s11	剧本+	1	2
train-s11	该剧+编剧+位+两+红+罗+文忠+独孤+	8	12
train-s11	几乎+	1	2
train-s11	了+	1	1
train-s11	所有+有关+武+则天+的+资料+	6	10
train-s11	林+语堂+武+则天+武+陈+虹+则天+狄+与+仁杰+演义+历代+通俗+列传+童+煦+后妃+中国+艳姬+黄+柏松+中国+传+	24	37
train-s12	的+	1	1
train-s12	电视+台+	2	3
train-s12	把+个+一+则天+武+	5	6
train-s12	柔弱+堪怜+的+女子+	4	7
train-s12	这+	1	1
train-s12	的+	1	1
train-s12	我们+	1	2
train-s12	所+	1	1
train-s12	不能+	1	2
train-s13	可+	1	1
train-s13	于+	1	1
train-s13	信息+系统+或+病历+检索+	5	9
train-s13	系统+不同+的+通讯+交流+	5	9
train-s13	或者+	1	2
train-s13	于+	1	1
train-s13	系统+	1	2
train-s13	能够+	1	2
train-s13	生物+医学+文献+	3	6
train-s13	的+	1	1
train-s14	的+	1	1
train-s14	白人+军官+	2	4
train-s14	了+	1	1
train-s14	卡梅隆+庄园+	2	5
train-s14	支+一+黑人+民兵+	4	6
train-s14	并且+	1	2
train-s14	家+卡梅隆+的+个+每+一+女眷+	7	10
train-s14	但+	1	1
train-s14	邦联+军队+	2	4
train-s14	这些+民兵+	2	4
train-s14	了+	1	1
train-s14	她们+	1	2
train-s15	的+	1	1
train-s15	时光+	1	2
train-s15	乐团+	1	2
train-s15	都+	1	1
train-s15	来+	1	1
train-s15	与+	1	1
train-s15	乐团+的+张+第三+不道+闲言闲语+就是+自己+专辑+	9	18
train-s15	该+专辑+	2	3
train-s15	并+	1	1
train-s16	对+首都+法国+个+这+巴黎+	6	9
train-s16	兴奋+	1	2
train-s16	当时+	1	2
train-s16	他+	1	1
train-s16	并+	1	1
train-s16	将+各种+想像+和+印象+	5	8
train-s16	音乐+	1	2
train-s16	为+	1	1
train-s16	表达+	1	2
train-s16	巴黎+	1	2
train-s16	此+乐曲+	2	3
train-s16	他+	1	1
train-s16	在+行程+次+一+前往+维也纳+的+途中+	8	13
train-s16	配器+工作+	2	4
train-s16	则+	1	1
train-s16	纽约+	1	2
train-s16	首演+	1	2
train-s16	纽约+爱乐+	2	4
train-s17	而+	1	1
train-s17	雪莉+的+卧底+身份+	4	7
train-s17	也+	1	1
train-s17	被+	1	1
train-s17	原来+	1	2
train-s17	雪莉+的+真正+身份+	4	7
train-s17	是+	1	1
train-s17	云想+集团+董事+高+超+之+长+	7	10
train-s17	蓓+高+	2	2
train-s17	品+缇+饰+王+琳+后母+	6	7
train-s17	雪莉+	1	2
train-s17	天衣+集团+	2	4
train-s17	天衣+	1	2
train-s18	广义+叶+	2	3
train-s18	自己+	1	2
train-s18	美丽+的+设计+创意+	4	7
train-s18	静华+	1	2
train-s18	后来+	1	2
train-s18	便+	1	1
train-s18	云想+集团+	2	4
train-s19	将+发辫+	2	3
train-s19	妻子+	1	2
train-s19	汤兴+吴+	2	3
train-s19	并且+	1	2
train-s19	若+	1	1
train-s19	不幸+	1	2
train-s19	发+	1	1
train-s19	为+	1	1
train-s20	隔日+	1	2
train-s20	义民+军+	2	3
train-s20	八卦+山+	2	3
train-s20	吴+汤兴+行+一+人+	5	6
train-s20	皆+	1	1
train-s20	壮烈+	1	2
train-s21	对于+	1	2
train-s21	生物+标记+	2	4
train-s21	病+糖尿+症+氏+帕金森+病+和+氏+阿尔茨海默+疾病+癌症+	11	20
train-s21	所+	1	1
train-s21	的+	1	1
train-s21	级+一+抗体+	3	4
train-s21	是+	1	1
train-s21	非常+	1	2
train-s21	的+	1	1
train-s22	启睿+杨+与+文岳+丁+	5	7
train-s22	汝宁+	1	2
train-s22	明+军+	2	2
train-s22	一路+	1	2
train-s22	无数+	1	2
train-s22	宗龙+傅+	2	3
train-s22	启睿+的+宝剑+尚方+敕书+	5	9
train-s22	全部+	1	2
train-s23	国+八+联军+	3	4
train-s23	天津+	1	2
train-s23	一+度+	2	2
train-s23	天津+都统+衙门+文+汉+秘书+	6	10
train-s23	一切+外交+事务+	3	6
train-s23	他+	1	1
train-s23	后来+	1	2
train-s23	又+	1	1
train-s23	保定+学堂+总+教习+	4	7
train-s24	该+学堂+	2	3
train-s24	为+	1	1
train-s24	北洋+大+大学+今+天津+学堂+	6	10
train-s24	家立+丁+	2	3
train-s24	仍+	1	1
train-s24	总+教习+	2	3
train-s25	在+	1	1
train-s25	时+	1	1
train-s25	其后+	1	2
train-s25	前者+	1	2
train-s25	被+	1	1
train-s25	而+	1	1
train-s25	七里+氏+	2	3
train-s25	则+	1	1
train-s25	能+	1	1
train-s25	成功+	1	2
train-s25	加贺+	1	2
train-s26	在+最后+	2	3
train-s26	医生+	1	2
train-s26	终于+	1	2
train-s26	到+	1	1
train-s26	只+	1	1
train-s26	想+	1	1
train-s26	他+的+歌声+	3	4
train-s26	人+外星+们+	3	4
train-s26	而+	1	1
train-s26	并+	1	1
train-s26	将+他+	2	2
train-s26	个+一+实体+	3	4
train-s26	情感+	1	2
train-s26	的+	1	1
train-s27	外星+人+	2	3
train-s27	将+他+的+歌声+	4	5
train-s27	整颗+星球+	2	4
train-s27	这+	1	1
train-s27	他+	1	1
train-s27	为+	1	1
train-s27	了+	1	1
train-s27	名+一+歌星+	3	4
train-s28	变得+	1	2
train-s28	十分+	1	2
train-s28	医生+	1	2
train-s28	并+	1	1
train-s28	家+航海+号+	3	4
train-s28	的+	1	1
train-s28	朋友+们+	2	3
train-s28	很+	1	1
train-s28	不+	1	1
train-s29	临近+该路+寺+静安+渡+和+曹家+两+段+	9	13
train-s29	店铺+	1	2
train-s30	碑+纪念+四周+	3	5
train-s30	里+三元+抗+英+纪念+公园+	6	9
train-s30	占地+面积+	2	4
train-s30	的+	1	1
train-s31	的+	1	1
train-s31	裔+奥地利+美国+家+学+经济+马赫卢普+弗里茨+	8	17
train-s31	组织+该+的+前身+	4	6
train-s31	是+	1	1
train-s31	目的+	1	2
train-s31	为了+	1	2
train-s31	方案+	1	2
train-s31	国际+货币+体系+问题+	4	8
train-s31	的+	1	1
train-s31	美国+	1	2
train-s31	所+	1	1
train-s31	的+	1	1
train-s31	特别+	1	2
train-s31	是+	1	1
train-s31	国际+	1	2
train-s31	收支+	1	2
train-s32	布赖滕费尔德+	1	6
train-s32	瑞典+军+	2	3
train-s32	再度+	1	2
train-s32	神圣+罗马+帝国+军+	4	7
train-s32	却+	1	1
train-s32	军+瑞典+的+成果+	4	6
train-s32	但+	1	1
train-s32	此时+	1	2
train-s32	丹麦+王+	2	3
train-s32	并+	1	1
train-s32	瑞典+	1	2
train-s32	后+	1	1
train-s32	丹麦+	1	2
train-s32	其+	1	1
train-s32	所+	1	1
train-s32	瑞典+军+	2	3
train-s32	日耳曼+南方+	2	5
train-s32	之+	1	1
train-s32	因+此+	2	2
train-s32	乘+际+	2	2
train-s32	向+瑞典+	2	3
train-s33	密苏里+州+	2	4
train-s33	由于+家长+的+要求+	4	7
train-s33	该书+	1	2
train-s33	被+	1	1
train-s33	在+	1	1
train-s33	馆+学校+图书+的+类+非+小说+文学+作品+区+	10	15
train-s34	本书+	1	2
train-s34	就是+	1	2
train-s34	于+	1	1
train-s34	罗伊+塞隆+和+的+真实+故事+	6	10
train-s34	在+	1	1
train-s34	纽约+中央+公园+动物+园+	5	9
train-s34	的+	1	1
train-s34	只+这+两+雄性+南极+企鹅+	6	9
train-s34	伴侣+	1	2
train-s35	雄性+企鹅+	2	4
train-s35	并+	1	1
train-s35	幼鸟+	1	2
train-s35	现实+	1	2
train-s35	是+	1	1
train-s35	其+	1	1
train-s35	这+	1	1
train-s35	在+其他+许多+鸟类+	4	7
train-s35	也+	1	1
train-s35	很+	1	1
train-s36	阵+八+图+	3	3
train-s36	亮+诸葛+	2	3
train-s36	以+	1	1
train-s37	四郎+	1	2
train-s37	日本+足球+运动+员+	4	7
train-s37	前+日本+国家+队+足球+成员+	6	10
train-s38	水库+正常+库容+	3	6
train-s38	为+	1	1
train-s38	集雨+面积+	2	4
train-s38	为+	1	1
train-s38	海拔+	1	2
train-s38	为+	1	1
train-s39	海外+市场+	2	4
train-s39	日本+纽约+和+美国+东京+	5	9
train-s39	三星+生命+保险+	3	6
train-s39	并+	1	1
train-s39	办事+处+	2	3
train-s40	本鱼+	1	2
train-s40	于+	1	1
train-s40	西北+洋+太平+区+	4	6
train-s40	日本+松岛+台湾+至+海域+湾+	6	10
train-s41	的+	1	1
train-s41	三栋屋+村+	2	4
train-s41	于+	1	1
train-s41	路+三栋屋+一带+	3	6
train-s41	和宜合+交汇+处+	3	6
train-s42	的+	1	1
train-s42	商品+生产+	2	4
train-s42	并+	1	1
train-s42	过来+	1	2
train-s42	不断+扩大+和+发展+	4	7
train-s42	又+	1	1
train-s42	了+	1	1
train-s42	发展+	1	2
train-s42	的+	1	1
train-s42	一+步+	2	2
train-s43	地区+	1	2
train-s43	商品+交换+	2	4
train-s43	最为+	1	2
train-s43	的+	1	1
train-s43	次+第三+社会+大+分工+	5	8
train-s43	首先+	1	2
train-s44	五氧化二氮+	1	5
train-s44	的+	1	1
train-s44	臭氧+	1	2
train-s44	它+	1	1
train-s44	还+	1	1
train-s44	与+反应+	2	3
train-s44	对+臭氧+层+	3	4
train-s44	会+	1	1
train-s44	破坏+	1	2
train-s44	这+	1	1
train-s44	因+此+	2	2
train-s44	了+	1	1
train-s44	人们+的+兴趣+	3	5
train-s45	是+	1	1
train-s45	最+稳定+和+最+的+常见+	6	8
train-s45	的+铑+	2	2
train-s45	氯化+	1	2
train-s45	室温+	1	2
train-s45	为+	1	1
train-s45	暗+的+红色+	3	4
train-s46	个+一+不同+点+	4	5
train-s46	三氯氧钒+	1	4
train-s46	是+	1	1
train-s46	强+	1	1
train-s46	氧化+	1	2
train-s46	而+	1	1
train-s46	磷化+物+	2	3
train-s47	三江+镇+	2	3
train-s47	三江+村+三江+村+茄南+村+道学+村+茄芮+村+苏寻三+村+上云+村+塘+眼镜+村+和+江源+社区+	20	31
train-s48	后+	1	1
train-s48	该+卫视+	2	3
train-s48	将+	1	1
train-s48	重点+栏目+	2	4
train-s48	以+文+中+英+语+双+字幕+	7	8
train-s48	为+南海+区域+观众+	4	7
train-s48	服务+和+娱乐+资讯+	4	7
train-s49	于+	1	1
train-s49	该+教堂+	2	3
train-s50	一+	1	1
train-s50	把+亚当斯+	2	4
train-s50	信仰+	1	2
train-s50	为+	1	1
train-s50	教+天主+徒+	3	4
train-s50	他们+	1	2
train-s50	但是+	1	2
train-s51	了+	1	1
train-s51	友好+文书+	2	4
train-s51	双+方+	2	2
train-s51	了+	1	1
train-s51	日本+西班牙+与+新+的+正式+外交+关系+	8	14
train-s52	同时+	1	2
train-s52	他+	1	1
train-s52	也+	1	1
train-s52	柔道+	1	2
train-s52	并且+	1	2
train-s52	黑带+一+段+	3	4
train-s53	拿到+冠军+这+年+	4	6
train-s53	美幸+三浦+	2	4
train-s53	了+	1	1
train-s53	城光+佐藤+胜昭+好手+二宫+	5	10
train-s54	此外+	1	2
train-s54	世纪+中+的+北欧+人+	5	7
train-s54	很+	1	1
train-s54	往+博士+科隆+的+东方+三+祭坛+	7	11
train-s54	他们+	1	2
train-s54	三+王冠+	2	3
train-s54	跟+东方+三+博士+	4	6
train-s54	某种+关联+	2	4
train-s55	共+	1	1
train-s55	该属+	1	2
train-s55	于+印度+东北+锡金+不丹+部+	6	10
train-s56	因为+	1	2
train-s56	它们+	1	2
train-s56	仍+	1	1
train-s56	动物+爬行+的+退化+下颌+	5	9
train-s56	所以+	1	2
train-s56	它们+	1	2
train-s56	被+	1	1
train-s56	于+	1	1
train-s56	似+哺乳+爬行+动物+	4	7
train-s57	在+个+这+反应+	4	5
train-s57	碘+离子+	2	3
train-s57	被+	1	1
train-s57	是+	1	1
train-s57	路易斯+	1	3
train-s57	而+	1	1
train-s57	碘+单质+	2	3
train-s57	路易斯+酸+	2	4
train-s58	故事+	1	2
train-s58	主要+	1	2
train-s58	才子+江南+唐+伯虎+婢女+与+秋香+的+恋爱+故事+	10	17
train-s59	三索颌腔蛇+	1	5
train-s59	平日+	1	2
train-s59	多+	1	1
train-s59	于+草原+农地+森林+	4	7
train-s59	当+	1	1
train-s59	敌人+	1	2
train-s59	时+	1	1
train-s59	会+	1	1
train-s59	成+	1	1
train-s59	身体+	1	2
train-s59	以+	1	1
train-s59	对手+	1	2
train-s60	级+三+会议+	3	4
train-s60	于+	1	1
train-s60	君权+	1	2
train-s60	之时+	1	2
train-s60	当时+	1	2
train-s60	它+	1	1
train-s60	对+君主+的+制约+作用+	5	8
train-s60	是+	1	1
train-s60	的+	1	1
train-s61	可以+	1	2
train-s61	级+三+会议+	3	4
train-s61	是+	1	1
train-s61	制度+近代+欧洲+民主+议会+的+之+起源+	8	14
train-s62	跳远+级+三+主要+的+技巧+	6	9
train-s62	两+种+	2	2
train-s62	分别+	1	2
train-s62	为+	1	1
train-s62	单+足+	2	2
train-s62	以及+	1	2
train-s63	许多+维+三+模型+	4	6
train-s63	纹理+	1	2
train-s63	覆盖+	1	2
train-s63	将+纹理+排列+	3	5
train-s63	维+三+模型+	3	4
train-s63	的+	1	1
train-s63	但是+	1	2
train-s63	过程+	1	2
train-s63	纹理+映射+	2	4
train-s64	于+	1	1
train-s64	旧+校舍+与+校门+	4	6
train-s64	奉安+殿+	2	3
train-s64	时+	1	1
train-s64	须+	1	1
train-s65	这+	1	1
train-s65	正是+	1	2
train-s65	往日+屯门+海岸+之+线+	5	8
train-s66	又+	1	1
train-s66	三+体+	2	2
train-s66	相同+分子+	2	4
train-s66	的+	1	1
train-s66	聚+三+体+	3	3
train-s66	是+	1	1
train-s66	三+个+	2	2
train-s67	同样+的+手法+	3	5
train-s67	被+	1	1
train-s67	于+	1	1
train-s67	现代+的+摄影+技术+	4	7
train-s68	讲道+馆+	2	3
train-s68	时+	1	1
train-s68	久藏+三船+	2	4
train-s68	并+不+	2	2
train-s68	里面+的+任何+师傅+	4	7
train-s68	最后+	1	2
train-s68	他+	1	1
train-s68	横山+鬼+之+称+	4	5
train-s68	的+	1	1
train-s68	作次郎+横山+	2	5
train-s68	为+	1	1
train-s68	指导+师傅+	2	4
train-s69	于+礁+或+珊瑚+潟湖+	5	7
train-s69	本鱼+	1	2
train-s69	常+	1	1
train-s70	是+	1	1
train-s70	的+数学+	2	3
train-s70	一+个+	2	2
train-s70	角+三+学+	3	3
train-s70	主要+	1	2
train-s70	角+三+关系+以及+边+形+角+三+角+与+的+形+	12	14
train-s71	边+其中+个+一+的+长度+	6	8
train-s71	又+	1	1
train-s71	的话+	1	2
train-s71	那么+	1	2
train-s71	边+其他+条+两+的+长度+	6	8
train-s71	也+	1	1
train-s71	就+	1	1
train-s72	人+	1	1
train-s72	退化+角+三+形+	4	5
train-s72	并+不能+	2	3
train-s72	是+	1	1
train-s72	三+角+	2	2
train-s72	这+	1	1
train-s72	它+	1	1
train-s72	于+	1	1
train-s72	角+三+不等+式+	4	5
train-s72	在+一些+资料+	3	5
train-s72	已+	1	1
train-s72	了+	1	1
train-s72	情况+	1	2
train-s72	其中+条+一+边+	4	5
train-s72	于+	1	1
train-s72	边+其余+条+两+之+和+	6	7
train-s72	的+	1	1
train-s73	部队+洲+角+三+特种+的+招募+对象+	8	12
train-s73	通常+	1	2
train-s73	特殊+技能+	2	4
train-s73	的+	1	1
train-s73	人+	1	1
train-s73	技能+或+其他+有用+外语+	5	9
train-s74	每+	1	1
train-s74	一+次+	2	2
train-s74	背包+的+距离+和+长跑+重量+	6	10
train-s74	都+	1	1
train-s74	会+	1	1
train-s74	而+	1	1
train-s74	规定+完成+时间+	3	6
train-s74	却+	1	1
train-s75	测试+选拔+的+心理+部分+	5	9
train-s75	从+不计其数+的+心理+测试+	5	10
train-s76	以+早+中+晚+个+三+年代+	7	8
train-s76	个+四+墓葬+群+	4	5
train-s77	可+	1	1
train-s77	很高+的+影响+度+和+知名+力+	7	10
train-s77	协会+世界+全能+项+三+运动+的+铁人+运动+项+三+赛事+	12	19
train-s77	某种+意义+	2	4
train-s77	铁人+三+项+	3	4
train-s77	为+	1	1
train-s77	了+	1	1
train-s77	全能+项+三+的+代名词+	5	8
train-s78	是+	1	1
train-s78	的+瑞士+	2	3
train-s78	于+	1	1
train-s78	该国+北部+	2	4
train-s78	上+伯兹贝格+	2	5
train-s78	阿尔高+州+	2	4
train-s78	面积+	1	2
train-s78	海拔+高度+	2	4
train-s78	五成半+人口+	2	5
train-s78	基督+教+	2	3
train-s78	人口+密度+	2	4
train-s78	每+平方公里+	2	5
train-s79	大楼+旧+议会+的+遗迹+	5	8
train-s79	在+次+一+挖掘+	4	5
train-s79	被+	1	1
train-s80	最初+的+地方+行政+	4	7
train-s80	于+	1	1
train-s80	行政+区+	2	3
train-s80	分别+	1	2
train-s80	为+	1	1
train-s80	现在+的+布兰特福德+	3	8
train-s80	戈尔+	1	2
train-s80	现在+的+咸美顿+	3	6
train-s80	以及+	1	2
train-s80	霍姆+	1	2
train-s80	现在+的+多伦多+	3	6
train-s81	为+	1	1
train-s81	浙江+省+	2	3
train-s81	永嘉+县+	2	3
train-s81	县+	1	1
train-s81	政府+	1	2
train-s81	全县+文化+政治+	3	6
train-s81	上塘+镇+	2	3
train-s81	于+	1	1
train-s81	县+永嘉+南部+	3	5
train-s81	楠溪+江+	2	3
train-s82	它+	1	1
train-s82	是+	1	1
train-s82	州+南+波希米亚+重要+最+的+文化+之+古迹+	9	15
train-s83	均+	1	1
train-s83	全校+课室+	2	4
train-s83	并+	1	1
train-s83	宽频+	1	2
train-s84	最+	1	1
train-s84	为+	1	1
train-s84	人+	1	1
train-s84	所+	1	1
train-s84	的+	1	1
train-s84	当中+	1	2
train-s84	校园+记者+小+计划+	4	7
train-s84	是+	1	1
train-s84	其中+	1	2
train-s84	一+项+	2	2
train-s84	资讯+	1	2
train-s84	科技+	1	2
train-s84	教学+	1	2
train-s85	仍然+	1	2
train-s85	东视+红日+台标+海鸥+	4	8
train-s85	的+	1	1
train-s85	上海+东方+台+电视+娱乐+频道+	6	11
train-s85	是+	1	1
train-s85	目前+	1	2
train-s85	唯一+	1	2
train-s85	一+个+	2	2
train-s86	在+一些+网路+论坛+	4	7
train-s86	经常+	1	2
train-s86	网友+	1	2
train-s86	将+东视+老+的+节目+	5	7
train-s86	与+现在+的+娱乐+新+频道+	6	9
train-s86	比较+	1	2
train-s86	一些+毒舌+网友+	3	6
train-s86	甚至+	1	2
train-s86	直接+	1	2
train-s86	娱乐+新+传媒+公司+	4	7
train-s86	为+	1	1
train-s86	土+	1	1
train-s87	公园+	1	2
train-s87	当时+	1	2
train-s87	大门+	1	2
train-s87	于+	1	1
train-s87	白利南+路口+和+路+愚园+路+	6	10
train-s88	中国+莫斯科+和+俄罗斯+上海+	5	11
train-s88	先后+	1	2
train-s88	会晤+	1	2
train-s88	国+五+元首+	3	4
train-s88	关于+的+协定+和+关于+的+协定+	7	11
train-s88	边境+地区+	2	4
train-s88	军事+领域+信任+	3	6
train-s88	边境+地区+	2	4
train-s88	相互+	1	2
train-s88	军事+力量+	2	4
train-s89	意大利+钢琴+梅帕器+家+	4	9
train-s89	指挥+	1	2
train-s89	他+	1	1
train-s89	指挥+	1	2
train-s89	的+	1	1
train-s89	乐队+演奏+曲目+	3	6
train-s89	更加+	1	2
train-s89	沪+	1	1
train-s89	的+	1	1
train-s89	并+	1	1
train-s89	和+欧洲+各地+及+世界+著名+音乐+家+	8	13
train-s89	声名+	1	2
train-s89	被+	1	1
train-s89	为+	1	1
train-s89	远东+第一+	2	4
train-s90	交通+大学+	2	4
train-s90	为+	1	1
train-s90	上海+交通+大学+	3	6
train-s90	原+上海+农+学院+	4	6
train-s90	交通+大学+上海+部分+	4	8
train-s90	原+上海+医科+第二+大学+	5	9
train-s91	是+	1	1
train-s91	上海+市+	2	3
train-s91	一+条+	2	2
train-s91	公共+汽车+	2	4
train-s92	苹果+电脑+中国+大陆+大+第二+的+旗舰+店+	9	15
train-s92	地下+层+	2	3
train-s93	物业+	1	2
train-s93	幢+两+高层+办公+建筑+及+座+一+低层+塔楼+	10	15
train-s94	的+	1	1
train-s94	形式+	1	2
train-s94	既+	1	1
train-s94	版权+授权+	2	4
train-s94	也+	1	1
train-s94	外+方+双+中+	4	4
train-s94	共同+	1	2
train-s95	教学+部门+	2	4
train-s95	并+	1	1
train-s96	十分+	1	2
train-s96	在+	1	1
train-s96	联赛+	1	2
train-s96	还+	1	1
train-s96	两+轮+	2	2
train-s96	之时+	1	2
train-s96	出+	1	1
train-s96	了+	1	1
train-s96	局面+	1	2
train-s96	亚冠+	1	2
train-s96	的+	1	1
train-s96	唯独+	1	2
train-s96	上海+申花+	2	4
train-s96	既+	1	1
train-s96	亚冠+资格+	2	4
train-s96	也+	1	1
train-s96	忧+	1	1
train-s96	之+	1	1
train-s97	上海+申花+俱乐部+	3	7
train-s97	大+地+手笔+	3	4
train-s97	了+	1	1
train-s97	法国+尼古拉+阿内尔卡+名帅+与+法国+让+蒂迦纳+球星+	9	20
train-s97	球队+的+联赛+夺冠+呼声+	5	9
train-s97	甚至+	1	2
train-s97	了+	1	1
train-s97	卫冕+恒大+广州+冠军+	4	8
train-s98	现在+	1	2
train-s98	上海+铁路+局+	3	5
train-s98	境内+市+上海+省+江苏+省+安徽+省+和+浙江+的+铁路+事务+	13	20
train-s99	条+这+路+	3	3
train-s99	上+陶恩+附近+	3	5
train-s99	该地+	1	2
train-s99	为+	1	1
train-s99	商人+货物+和+他们+的+重要+处+	7	11
train-s99	之+	1	1
train-s100	县+大新+镇+下雷+锰矿+资源+	6	10
train-s100	近年+	1	2
train-s100	锰+产品+加工+企业+	4	7
train-s100	下游+河段+水质+	3	6
train-s101	右+	1	1
train-s101	其中+	1	2
train-s101	藏+文+	2	2
train-s101	由+左+	2	2
train-s101	察合台+文+	2	4
train-s101	由+右+	2	2
train-s101	左+	1	1
train-s102	公司+	1	2
train-s102	在+战后+	2	3
train-s102	了+	1	1
train-s102	领地+个+这+新+赞比西亚+	5	9
train-s102	罗德西亚+	1	4
train-s103	为+	1	1
train-s103	心情+	1	2
train-s103	大家+	1	2
train-s103	一同+	1	2
train-s103	宇宙+的+天马+	3	5
train-s104	考验+的+内容+	3	5
train-s104	葛蕾丝+之+石+	3	5
train-s104	在+	1	1
train-s104	各国+	1	2
train-s104	的+	1	1
train-s105	根据+表格+上+元素+个+七+的+关系+	8	12
train-s105	可以+	1	2
train-s105	出+	1	1
train-s105	个+二十一+定理+	3	6
train-s106	了+	1	1
train-s106	还+	1	1
train-s106	的+	1	1
train-s106	以前+	1	2
train-s106	日本+人+	2	3
train-s106	会+	1	1
train-s106	人+	1	1
train-s106	现在+	1	2
train-s106	则+	1	1
train-s106	再+	1	1
train-s106	平常+	1	2
train-s107	个人+创造+力+	3	5
train-s107	的+	1	1
train-s107	专利+	1	2
train-s107	是+	1	1
train-s108	他+	1	1
train-s108	能+	1	1
train-s108	办公+人员+接待+秘书+空间+	5	10
train-s108	并+	1	1
train-s108	成本+	1	2
train-s108	从而+	1	2
train-s108	日常+开支+	2	4
train-s109	世田谷+线+	2	4
train-s109	是+	1	1
train-s109	东京+急行+电铁+旗下+	4	8
train-s109	一+条+	2	2
train-s109	较为+的+特别+	3	5
train-s110	个+这+广播+剧+	4	5
train-s110	赫伯特+乔治+威尔斯+的+世界+大战+	6	13
train-s110	而+	1	1
train-s111	的+	1	1
train-s111	所+	1	1
train-s111	是+	1	1
train-s111	其中+	1	2
train-s111	世界+福音+联盟+	3	6
train-s112	是+	1	1
train-s112	世界+	1	2
train-s112	艾滋+病+	2	3
train-s112	这+天+	2	2
train-s112	旨+	1	1
train-s112	公众+意识+	2	4
train-s112	的+	1	1
train-s112	全球+	1	2
train-s112	对+艾滋+病+	3	4
train-s112	的+	1	1
train-s113	从此+	1	2
train-s113	艾滋+病+	2	3
train-s113	已+	1	1
train-s113	两千五百万+超过+人+	3	8
train-s114	从此+	1	2
train-s114	个+这+概念+	3	4
train-s114	被+	1	1
train-s114	全球+各国+组织+国际+机构+和+慈善+政府+	8	15
train-s115	目前+	1	2
train-s115	该+组织+	2	3
train-s115	约+	1	1
train-s115	其+总部+	2	3
train-s115	在+	1	1
train-s115	荷兰+阿姆斯特丹+	2	7
train-s116	裁判+官+	2	3
train-s116	朴+仁焕+罪名+	3	5
