sent_id	word_sound	character_token_n	sound_n
n01002042	['$aŋ', 'hu']	2	5
n01002042	['$i']	1	2
n01002042	['$eŋ', 'fu']	2	5
n01002042	['$i', '$u']	2	4
n01002042	['de']	1	2
n01002042	['tu', 'pwo']	2	5
n01002042	['le']	1	2
n01002042	['xin', '$aŋ', 'xian']	3	10
n01002058	['ta']	1	2
n01002058	['de']	1	2
n01002058	['suo', 'yan']	2	6
n01002058	['suo', 'xjəŋ']	2	7
n01002058	['jian', '$i']	2	6
n01002058	['ljəŋ']	1	4
n01002058	['ren']	1	3
n01002058	['nan', 'yi', '$i', 'xin']	4	10
n01003007	['zui', 'g#']	2	5
n01003007	['xian', 'e']	2	5
n01003007	['w#']	1	2
n01003007	['m#', 'ren']	2	5
n01003007	['m#']	1	2
n01003007	['ɥæn']	1	3
n01003010	['z#']	1	2
n01003010	['$i']	1	2
n01003010	['ɥe']	1	2
n01003010	['$u']	1	2
n01003010	['$eŋ', 'quan']	2	7
n01003010	['$uan', 'yi']	2	6
n01003010	['tuan', 'dui']	2	7
n01003010	['z#']	1	2
n01003010	['toŋ']	1	3
n01003010	['yi']	1	2
n01003010	['$aŋ', 'di']	2	5
n01003010	['hui', 'jian']	2	7
n01003010	['le']	1	2
n01003010	['ji', '$u']	2	4
n01003010	['tuan', 'dui']	2	7
n01003010	['de']	1	2
n01003010	['$uo', 'ke']	2	5
n01003010	['d#', 'bi#']	2	5
n01003010	['ta', 'men']	2	5
n01003010	['fen', 'bie']	2	6
n01003010	['l#']	1	2
n01003010	['zi']	1	2
n01003010	['goŋ', 'si']	2	5
n01003010	['m#', 'guo']	2	5
n01003010	['dian', 'yiŋ']	2	7
n01003010	['xie', 'hui']	2	6
n01003010	['m#', 'guo']	2	5
n01003010	['xi#', 'f#']	2	5
n01003010	['ke', 'ji']	2	4
n01003010	['xie', 'hui']	2	6
n01003010	['ji']	1	2
n01003010	['qi', 'ta']	2	4
n01003010	['tuan', 'ti']	2	6
n01003012	['$e']	1	2
n01003012	['ci']	1	2
n01003012	['ji', 'hui']	2	5
n01003012	['ɥæn', 'ben']	2	6
n01003012	['djəŋ']	1	4
n01003012	['z#']	1	2
n01003012	['ji']	1	2
n01003012	['ge']	1	2
n01003012	['jie', 'qu']	2	5
n01003012	['$i', 'w#']	2	4
n01003012	['de']	1	2
n01003012	['jie']	1	3
n01003012	['$aŋ']	1	3
n01003012	['hua', '$eŋ', 'dwən']	3	10
n01003012	['de']	1	2
n01003012	['si', 'ren']	2	5
n01003012	['da', 'du', 'hui']	3	7
n01003012	['ju', 'le', 'bu']	3	6
n01003012	['ju', 'xjəŋ']	2	6
n01003013	['ye', 'xu']	2	4
n01003013	['$uo', '$uaŋ']	2	7
n01003013	['y#', 'qiu']	2	5
n01003013	['guo']	1	3
n01003013	['yu']	1	2
n01003013	['$en', 'men']	2	6
n01004009	['er']	1	2
n01004009	['bu', '$i']	2	4
n01004009	['ba']	1	2
n01004009	['ke', 'xue']	2	5
n01004009	['yan', 'jiu']	2	6
n01004009	['faŋ', 'fa']	2	5
n01004009	['zuo']	1	3
n01004009	['w#']	1	2
n01004009	['yi']	1	2
n01004009	['ge']	1	2
n01004009	['du', 'li']	2	4
n01004009	['de']	1	2
n01004009	['$aŋ', 'jie']	2	6
n01004009	['l#']	1	2
n01004009	['ji#', '$#']	2	5
n01004009	['li', 'ru']	2	4
n01004009	['xue', '$eŋ']	2	6
n01004009	['toŋ', 'guo']	2	6
n01004009	['$i', 'ji']	2	4
n01004009	['yun', 'yoŋ']	2	6
n01004009	['l#']	1	2
n01004009	['xue', 'xi']	2	5
n01004009	['ke', 'xue']	2	5
n01004009	['ke', '$eŋ']	2	5
n01004009	['de']	1	2
n01004009	['n#', 'roŋ']	2	5
n01004017	['ta', 'men']	2	5
n01004017	['de']	1	2
n01004017	['$eŋ', 'ji']	2	5
n01004017	['$u']	1	2
n01004017	['yu']	1	2
n01004017	['nian', 'ji']	2	6
n01004017	['de']	1	2
n01004017	['quan', 'guo']	2	7
n01004017	['pjəŋ', 'jun']	2	7
n01004017	['$ui', 'pjəŋ']	2	7
n01004017	['qie']	1	3
n01004017	['y#']	1	2
n01004017	['yu']	1	2
n01004017	['nian', 'ji']	2	6
n01004017	['de']	1	2
n01004017	['quan', 'guo']	2	7
n01004017	['pjəŋ', 'jun']	2	7
n01004017	['$ui', 'pjəŋ']	2	7
n01005023	['xiaŋ', 'bi']	2	6
n01005023	['$i', 'xia']	2	5
n01005023	['yu']	1	2
n01005023	['nian']	1	4
n01005023	['k#', 'ye']	2	4
n01005023	['de']	1	2
n01005023	['nuo', 'ma']	2	5
n01005023	['$eŋ', 'ji']	2	5
n01005023	['di', 'tie', '$an']	3	8
n01005023	['xiu', 'jian']	2	7
n01005023	['suo']	1	3
n01005023	['h#']	1	2
n01005023	['$eŋ', 'ben']	2	6
n01005023	['w#']	1	2
n01005023	['m#']	1	2
n01005023	['ɥæn']	1	3
n01005024	['wo', 'men']	2	5
n01005024	['mian', 'lin']	2	7
n01005024	['hen', 'duo']	2	6
n01005024	['jjəŋ', '$eŋ']	2	7
n01005024	['er']	1	2
n01005024	['wo', 'men']	2	5
n01005024	['ren', 'w#']	2	5
n01005024	['$eŋ', 'quan']	2	7
n01005024	['$uan', 'yi']	2	6
n01005024	['neŋ']	1	3
n01005024	['dui']	1	3
n01005024	['ci']	1	2
n01005024	['ju', 'mian']	2	6
n01005024	['y#']	1	2
n01005024	['suo']	1	3
n01005024	['baŋ', '$u']	2	5
n01005024	['qi#', '$i', '$eŋ']	3	8
n01005024	['$aŋ', 'ye']	2	5
n01005024	['g#', '$an', 'hui']	3	8
n01005024	['$u', 'xi']	2	4
n01005024	['qi#']	1	3
n01005024	['si', 'dwən', 'l#']	3	8
n01005024	['$uo', 'd#']	2	5
n01005031	['gen', 'ju']	2	5
n01005031	['ke', 'xjəŋ', 'xjəŋ']	3	10
n01005031	['yan', 'jiu']	2	6
n01005031	['gu', 'ji']	2	4
n01005031	['$eŋ', 'ke']	2	5
n01005031	['$eŋ', 'zuo']	2	6
n01005031	['lan', '$e']	2	5
n01005031	['$uan', 'ɥe']	2	6
n01005031	['bwo', 'tuo', 'ma', 'ke', 'he']	5	12
n01005031	['xu', '$i']	2	4
n01005031	['ɥe']	1	2
n01005031	['si']	1	2
n01005031	['fen', '$oŋ']	2	6
n01006011	['yi']	1	2
n01006011	['w#']	1	2
n01006011	['mu', 'ji', '$e']	3	6
n01006011	['g#', 'su']	2	4
n01006011	['jjəŋ', 'faŋ']	2	7
n01006011	['b#']	1	2
n01006011	['h#', 'ren']	2	5
n01006011	['ceŋ']	1	3
n01006011	['z#']	1	2
n01006011	['si']	1	2
n01006011	['ɥe']	1	2
n01006011	['xi', 'ji']	2	4
n01006011	['guo']	1	3
n01006011	['xian', 'yi', 'ren']	3	9
n01007012	['y#', 'xi']	2	4
n01007012	['yu']	1	2
n01007012	['wo', 'men']	2	5
n01007012	['de']	1	2
n01007012	['ri', '$aŋ']	2	5
n01007012	['$eŋ', 'huo']	2	6
n01007012	['y#']	1	2
n01007012	['xiaŋ', 'si']	2	6
n01007012	['$i']	1	2
n01007012	['$u']	1	2
n01008017	['$e']	1	2
n01008017	['ge']	1	2
n01008017	['bi', 'li']	2	4
n01008017	['duo']	1	3
n01008017	['nian']	1	4
n01008017	['l#']	1	2
n01008017	['yi', '$i']	2	4
n01008017	['z#']	1	2
n01008017	['wen', 'bu']	2	5
n01008017	['$aŋ', '$eŋ']	2	6
n01008017	['gen', 'ju']	2	5
n01008017	['ren', 'k#']	2	5
n01008017	['pu', '$a', 'ju']	3	6
n01008017	['$u', 'ju']	2	4
n01008017	['xian', '$i']	2	6
n01008017	['nian']	1	4
n01008017	['xuan', 'ju', 'ri']	3	8
n01008017	['$i', 'qian']	2	6
n01008017	['suo']	1	3
n01008017	['jie', '$#']	2	5
n01008017	['de']	1	2
n01008017	['t#', 'pi#']	2	5
n01008017	['$i', 'y#']	2	4
n01008017	['zoŋ', 't#', 'pi#', 'e']	4	9
n01008017	['de']	1	2
n01008017	['jin', 'nian']	2	7
n01008017	['$e']	1	2
n01008017	['ge']	1	2
n01008017	['$u', 'zi']	2	4
n01008017	['ke', 'neŋ']	2	5
n01008017	['z#', 'ci']	2	4
n01008017	['ji', 'zeŋ']	2	5
n01009027	['xian', 'z#']	2	6
n01009027	['ke', 'neŋ']	2	5
n01009027	['$i']	1	2
n01009027	['yi']	1	2
n01009027	['$i']	1	2
n01009027	['ji', 'mwo']	2	5
n01009027	['de']	1	2
n01009027	['$u']	1	2
n01009027	['dan']	1	3
n01009027	['ta']	1	2
n01009027	['bjəŋ']	1	4
n01009027	['bu', '$i']	2	4
n01009027	['yi', '$i']	2	4
n01009027	['d#']	1	2
n01009027	['gu', 'du']	2	4
n01009054	['wo', 'men']	2	5
n01009054	['yi', 'jjəŋ']	2	6
n01009054	['y#', 'qiu']	2	5
n01009054	['qi', 'ta']	2	4
n01009054	['guo', 'jia']	2	6
n01009054	['yoŋ']	1	3
n01009054	['bu', 'toŋ']	2	5
n01009054	['$oŋ', 'qun']	2	6
n01009054	['de']	1	2
n01009054	['doŋ', 'wu']	2	5
n01009054	['b#', 'kuo']	2	5
n01009054	['$u']	1	2
n01009054	['l#']	1	2
n01009054	['baŋ', '$u']	2	5
n01009054	['wo', 'men']	2	5
n01009054	['kuo', '$oŋ']	2	6
n01009054	['doŋ', 'wu', 'ɥæn']	3	8
n01009054	['sa', 'qi', 'bu']	3	6
n01009054	['$uo']	1	3
n01010042	['pan']	1	3
n01010042	['wo', 'er', 'ka']	3	6
n01010042	['xian', '$eŋ']	2	7
n01010042	['$uo']	1	3
n01010042	['ceŋ', 'jjəŋ']	2	7
n01010042	['y#']	1	2
n01010042	['yi']	1	2
n01010042	['duan']	1	4
n01010042	['$i', 'ke']	2	4
n01010042	['ta', 'men']	2	5
n01010042	['jue', 'de']	2	5
n01010042	['zi', 'ji']	2	4
n01010042	['yiŋ', 'g#']	2	5
n01010042	['li', 'k#']	2	4
n01010042	['na']	1	2
n01010042	['$uaŋ']	1	4
n01010042	['da', 'l#']	2	4
n01011004	['ta']	1	2
n01011004	['h#']	1	2
n01011004	['b#']	1	2
n01011004	['$i', 'koŋ']	2	5
n01011004	['$i', 'tu']	2	4
n01011004	['$a', 'si']	2	4
n01011004	['ta']	1	2
n01011004	['liaŋ']	1	4
n01011004	['sui']	1	3
n01011004	['da']	1	2
n01011004	['de']	1	2
n01011004	['nv', 'er']	2	4
n01011011	['jjəŋ', 'faŋ']	2	7
n01011011	['bi#', '$i']	2	5
n01011011	['ta']	1	2
n01011011	['ba']	1	2
n01011011	['er', 'zi']	2	4
n01011011	['an', 'de', 'lie']	3	7
n01011011	['de']	1	2
n01011011	['lian']	1	4
n01011011	['an', 'jin']	2	5
n01011011	['ke', 'tjəŋ']	2	6
n01011011	['de']	1	2
n01011011	['$uaŋ', 'dian']	2	8
n01011011	['li']	1	2
n01011011	['$a', 'si']	2	4
n01011011	['le']	1	2
n01011011	['ta']	1	2
n01011011	['$i', 'h#']	2	4
n01011011	['y#']	1	2
n01011011	['$i', 'tu']	2	4
n01011011	['yoŋ']	1	3
n01011011	['toŋ', 'yaŋ']	2	6
n01011011	['de']	1	2
n01011011	['faŋ', '$i']	2	5
n01011011	['$a', 'si']	2	4
n01011011	['nv', 'er']	2	4
n01011011	['an', 'ji', 'er']	3	6
n01011017	['bu', 'guan']	2	6
n01011017	['na']	1	2
n01011017	['$oŋ']	1	3
n01011017	['qjəŋ', 'kuaŋ']	2	8
n01011017	['wo']	1	2
n01011017	['d#']	1	2
n01011017	['y#']	1	2
n01011017	['zuo', 'l#']	2	5
n01011017	['xi', 'waŋ']	2	5
n01011017	['$e', 'me']	2	4
n01011017	['zuo']	1	3
n01011017	['$i']	1	2
n01011017	['$i', 'de']	2	4
n01011017	['de']	1	2
n01012003	['qi', '$oŋ']	2	5
n01012003	['yi']	1	2
n01012003	['ge']	1	2
n01012003	['ya', 'zi', 'di']	3	6
n01012003	['nv', 'ren']	2	5
n01012003	['k#', '$i']	2	4
n01012003	['ku', 'qi']	2	4
n01012003	['sui', 'h#']	2	5
n01012003	['ta']	1	2
n01012003	['de']	1	2
n01012003	['yi']	1	2
n01012003	['ge']	1	2
n01012003	['peŋ', 'y#']	2	5
n01012003	['ye']	1	2
n01012003	['k#', '$i']	2	4
n01012003	['ku', 'qi']	2	4
n01013005	['#', 'si', 'ben']	3	6
n01013005	['xian', '$eŋ']	2	7
n01013005	['z#']	1	2
n01013005	['qi']	1	2
n01013005	['ɥe']	1	2
n01013005	['b#']	1	2
n01013005	['jie', 'gu']	2	5
n01013005	['h#']	1	2
n01013005	['yu']	1	2
n01013005	['yi']	1	2
n01013005	['ge']	1	2
n01013005	['m#', 'guo']	2	5
n01013005	['yin', 'xiaŋ']	2	7
n01013005	['d#', 'li']	2	4
n01013005	['ji', 'g#']	2	4
n01013005	['qian', 'djəŋ']	2	8
n01013005	['le']	1	2
n01013005	['xie', 'yi']	2	5
n01014003	['m#', 'ke', 'er']	3	6
n01014003	['fa', 'lwən']	2	6
n01014003	['$uo']	1	3
n01014003	['qie', 'duan']	2	7
n01014003	['di', 'yi']	2	4
n01014003	['gen']	1	3
n01014003	['gaŋ', 'c#']	2	5
n01014003	['de']	1	2
n01014003	['na']	1	2
n01014003	['yi']	1	2
n01014003	['tian']	1	4
n01014003	['b#', '$eŋ']	2	5
n01014003	['le']	1	2
n01014003	['xin', 't#', 'zi']	3	7
n01014003	['he']	1	2
n01014003	['$aŋ', 'b#']	2	5
n01014003	['ge']	1	2
n01014003	['ji', '$u']	2	4
n01014003	['goŋ', 'zuo']	2	6
n01014003	['de']	1	2
n01014003	['an', 'quan']	2	6
n01014003	['g#']	1	2
n01014003	['xi#', 'yiŋ']	2	6
n01014003	['ke']	1	2
n01014003	['$i', 'xu']	2	4
n01014003	['d#']	1	2
n01014003	['nian']	1	4
n01014012	['w#', 'le']	2	4
n01014012	['b#', 'quan']	2	6
n01014012	['ke', 'l#', 'de']	3	6
n01014012	['z#', '$uan']	2	6
n01014012	['$an', 'ye']	2	5
n01014012	['xin', 'huaŋ', 'jia']	3	10
n01014012	['h#', 'jun']	2	5
n01014012	['z#']	1	2
n01014012	['nian']	1	4
n01014012	['su', 'ge', 'lan']	3	7
n01014012	['du', 'li']	2	4
n01014012	['goŋ', 't#']	2	5
n01014012	['$i', 'qian']	2	6
n01014012	['xu', 'xia']	2	5
n01014012	['xia', 'da']	2	5
n01014012	['djəŋ', 'dan']	2	7
n01014012	['de']	1	2
n01014012	['$eŋ', 'nuo']	2	6
n01015033	['xian', 'er', 'yi', 'jian']	4	12
n01015033	['de']	1	2
n01015033	['$i']	1	2
n01015033	['mjəŋ', 'ren']	2	7
n01015033	['de']	1	2
n01015033	['mjəŋ', 'zi']	2	6
n01015033	['zui', 'k#', '$i']	3	7
n01015033	['$i']	1	2
n01015033	['xiaŋ', 'daŋ']	2	7
n01015033	['han', 'jian']	2	7
n01015033	['de']	1	2
n01015036	['er']	1	2
n01015036	['$i', '$i']	2	4
n01015036	['nian']	1	4
n01015036	['guan']	1	4
n01015036	['qi']	1	2
n01015036	['ye', 'xu']	2	4
n01015036	['h#']	1	2
n01015036	['y#']	1	2
n01015036	['n#', 'te', 'li']	3	6
n01015036	['de']	1	2
n01015036	['$aŋ', 'jian']	2	7
n01015036	['$eŋ', 'du']	2	5
n01015036	['qi']	1	2
n01015036	['$i']	1	2
n01015036	['qian']	1	4
n01015036	['mjəŋ']	1	4
n01015036	['$aŋ', 'yoŋ']	2	6
n01015036	['mjəŋ', 'zi']	2	6
n01015036	['$i']	1	2
n01015036	['yi']	1	2
n01015036	['mjəŋ']	1	4
n01015036	['w#']	1	2
n01015036	['k#', 'la']	2	4
n01015036	['de']	1	2
n01015036	['yiŋ', 'er']	2	5
n01015036	['$i']	1	2
n01015036	['mjəŋ']	1	4
n01015036	['w#']	1	2
n01015036	['qi', 'er', 'la']	3	6
n01015036	['de']	1	2
n01015036	['yiŋ', 'er']	2	5
n01015036	['de']	1	2
n01015036	['san']	1	3
n01015036	['b#']	1	2
n01015036	['duo']	1	3
n01016014	['$e']	1	2
n01016014	['jia']	1	3
n01016014	['han', 'guo']	2	6
n01016014	['goŋ', 'si']	2	5
n01016014	['zui', '$u']	2	5
n01016014	['yi', 'w#']	2	4
n01016014	['dian', '$i']	2	6
n01016014	['gu', '$aŋ']	2	5
n01016014	['$i']	1	2
n01016014	['zui', 'kui']	2	6
n01016014	['huo', '$#']	2	5
n01016014	['yin', 'er']	2	5
n01016014	['ti', 'd#']	2	4
n01016014	['zi', 'ji']	2	4
n01016014	['de']	1	2
n01016014	['zu', 'jian']	2	6
n01016014	['g#', 'yoŋ']	2	5
n01016014	['di', 'san']	2	5
n01016014	['faŋ']	1	3
n01016014	['dian', 'ɥæn']	2	7
n01016014	['dan', 'ɥæn']	2	6
n01016019	['yi', 'xie']	2	5
n01016019	['fen', 'xi', 'jia']	3	8
n01016019	['ren', 'w#']	2	5
n01016019	['hua', 'w#']	2	5
n01016019	['zui']	1	3
n01016019	['y#']	1	2
n01016019	['ke', 'neŋ']	2	5
n01016019	['coŋ']	1	3
n01016019	['san', 'xjəŋ']	2	7
n01016019	['de']	1	2
n01016019	['cuo', '$e']	2	5
n01016019	['$oŋ']	1	3
n01016019	['$#', 'yi']	2	4
n01016032	['$#', 'ji']	2	4
n01016032	['que', '$#']	2	5
n01016032	['yi']	1	2
n01016032	['ge']	1	2
n01016032	['xiaŋ']	1	4
n01016032	['gu', 'ge']	2	4
n01016032	['$u', '$#']	2	4
n01016032	['huo']	1	3
n01016032	['pjəŋ', 'guo']	2	7
n01016032	['de']	1	2
n01016032	['na', 'yaŋ']	2	5
n01016032	['de']	1	2
n01016032	['ren', 'goŋ']	2	6
n01016032	['$i', 'neŋ']	2	5
n01016032	['jie', 'mian']	2	7
n01017005	['dan']	1	3
n01017005	['y#']	1	2
n01017005	['lv', 'xjəŋ']	2	6
n01017005	['$uan', 'jia']	2	7
n01017005	['jjəŋ', 'g#']	2	6
n01017005	['$uo']	1	3
n01017005	['f#', 'ji']	2	4
n01017005	['f#', 'xjəŋ']	2	6
n01017005	['$i']	1	2
n01017005	['p#', '$i']	2	4
n01017005	['de']	1	2
n01017005	['koŋ', '$oŋ']	2	6
n01017005	['waŋ', 'luo']	2	6
n01017005	['waŋ', 'waŋ']	2	6
n01017005	['bu']	1	2
n01017005	['ke', 'k#']	2	4
n01017005	['er', 'qie']	2	5
n01017005	['bu']	1	2
n01017005	['t#']	1	2
n01017005	['ke', 'neŋ']	2	5
n01017005	['yiŋ', 'xiaŋ']	2	7
n01017005	['lv', 'ke']	2	4
n01017005	['dui']	1	3
n01017005	['haŋ', 'koŋ']	2	6
n01017005	['goŋ', 'si']	2	5
n01017005	['de']	1	2
n01017005	['xuan', 'ze']	2	6
n01017008	['dan']	1	3
n01017008	['ke', 'neŋ']	2	5
n01017008	['yiŋ', 'guo']	2	6
n01017008	['haŋ', 'koŋ']	2	6
n01017008	['he']	1	2
n01017008	['guo', 'ji']	2	5
n01017008	['haŋ', 'koŋ']	2	6
n01017008	['ji', 'tuan']	2	6
n01017008	['yi', 'jjəŋ']	2	6
n01017008	['pwo', 'jie']	2	6
n01017008	['le']	1	2
n01017008	['ta']	1	2
n01017008	['bjəŋ']	1	4
n01017008	['ke']	1	2
n01017008	['ti', 'goŋ']	2	5
n01017008	['yi', 'xie']	2	5
n01017008	['da', '$i']	2	4
n01017008	['$aŋ']	1	3
n01017008	['ke', 'k#']	2	4
n01017008	['de']	1	2
n01017008	['xin', 'xi']	2	5
n01017010	['g#']	1	2
n01017010	['goŋ', 'si']	2	5
n01017010	['xiaŋ']	1	4
n01017010	['bi#', '$i']	2	5
n01017010	['$i', 'f#']	2	4
n01017010	['xiaŋ']	1	4
n01017010	['$eŋ', 'ke']	2	5
n01017010	['$#', 'qu']	2	4
n01017010	['$i', 'yoŋ', 'f#']	3	7
n01017010	['yiŋ', 'g#']	2	5
n01017010	['y#']	1	2
n01017010	['haŋ', 'koŋ']	2	6
n01017010	['goŋ', 'si']	2	5
n01017010	['zi', 'xjəŋ']	2	6
n01017010	['jue', 'djəŋ']	2	7
n01017013	['da']	1	2
n01017013	['duo', '$u']	2	5
n01017013	['ren']	1	3
n01017013	['hui']	1	3
n01017013	['ren', 'w#']	2	5
n01017013	['ji', '$aŋ']	2	5
n01017013	['bi']	1	2
n01017013	['neŋ']	1	3
n01017013	['z#']	1	2
n01017013	['f#', 'ji']	2	4
n01017013	['$aŋ']	1	3
n01017013	['fa']	1	2
n01017013	['dian', 'zi']	2	6
n01017013	['y#', 'jian']	2	6
n01017013	['$e']	1	2
n01017013	['jian']	1	4
n01017013	['$i']	1	2
n01017013	['geŋ', 'jia']	2	6
n01017013	['y#', 'yoŋ']	2	5
n01018024	['ta']	1	2
n01018024	['y#']	1	2
n01018024	['$i', 'h#']	2	4
n01018024	['kan']	1	3
n01018024	['qi', 'l#']	2	4
n01018024	['xiaŋ']	1	4
n01018024	['$#', 'neŋ', 'li']	3	7
n01018040	['g#']	1	2
n01018040	['faŋ', 'an']	2	5
n01018040	['toŋ', 'guo']	2	6
n01018040	['zan', '$u']	2	5
n01018040	['he']	1	2
n01018040	['guaŋ', 'g#']	2	6
n01018040	['l#']	1	2
n01018040	['yiŋ', 'li']	2	5
n01019004	['$e']	1	2
n01019004	['xiaŋ']	1	4
n01019004	['w#', 'qi']	2	4
n01019004	['$#']	1	2
n01019004	['de']	1	2
n01019004	['ke', '$eŋ']	2	5
n01019004	['yi', 'jjəŋ']	2	6
n01019004	['b#']	1	2
n01019004	['yiŋ', 'guo']	2	6
n01019004	['qjəŋ', 'b#']	2	6
n01019004	['ji', 'g#']	2	4
n01019004	['ren', '$eŋ']	2	6
n01019004	['le']	1	2
n01019005	['dan', '$i']	2	5
n01019005	['yi', 'xie']	2	5
n01019005	['an', 'quan']	2	6
n01019005	['$uan', 'jia']	2	7
n01019005	['dui']	1	3
n01019005	['g#']	1	2
n01019005	['ke', '$eŋ']	2	5
n01019005	['de']	1	2
n01019005	['$e', 'li']	2	4
n01019005	['ji']	1	2
n01019005	['qi']	1	2
n01019005	['b#', 'h#']	2	4
n01019005	['de']	1	2
n01019005	['yi', 'tu']	2	4
n01019005	['ti', '$u']	2	4
n01019005	['le']	1	2
n01019005	['$i', 'yi']	2	4
n01020004	['ci', 'qian']	2	6
n01020004	['$i', 'y#']	2	4
n01020004	['bwo', 'ke']	2	5
n01020004	['$uan', 'g#', 'ren']	3	9
n01020004	['jian']	1	4
n01020004	['guo']	1	3
n01020004	['$e', 'xie']	2	5
n01020004	['pen', 'qi', 'ji']	3	7
n01020017	['toŋ', '$aŋ']	2	6
n01020017	['$oŋ', 'guo']	2	6
n01020017	['jiaŋ']	1	4
n01020017	['z#']	1	2
n01020017	['ben', '$#']	2	5
n01020017	['n#']	1	2
n01020017	['$an', '$i']	2	5
n01020017	['xu', 'duo']	2	5
n01020017	['qi', 'ta']	2	4
n01020017	['jun', '$i']	2	5
n01020017	['yiŋ', 'jian']	2	7
n01020017	['ru']	1	2
n01020017	['jian', 'ji', 'ji']	3	8
n01020017	['he']	1	2
n01020017	['h#', '$aŋ']	2	5
n01020017	['f#', 'ji']	2	4
n01020017	['deŋ']	1	3
n01020021	['y#', 'yu']	2	4
