sent_id	word_char	upos	character_token_n	component_n
n01005023	年	NOUN	1	2
n01005023	开业	VERB	2	4
n01005023	的	PART	1	2
n01005023	城际	NOUN	2	6
n01005023	地铁站	NOUN	3	8
n01005023	修建	VERB	2	6
n01005023	所	ADV	1	2
n01005023	耗	VERB	1	2
n01005023	成本	NOUN	2	3
n01005023	为	AUX	1	1
n01005023	元	NOUN	1	2
n01005024	我们	PRON	2	4
n01005024	面临	VERB	2	8
n01005024	很多	NUM	2	4
n01005024	竞争	NOUN	2	6
n01005024	而	ADV	1	1
n01005024	我们	PRON	2	4
n01005024	认为	VERB	2	3
n01005024	政权	NOUN	2	5
n01005024	转移	NOUN	2	6
n01005024	能	AUX	1	4
n01005024	对	ADP	1	2
n01005024	此	DET	1	2
n01005024	局面	NOUN	2	7
n01005024	有	VERB	1	1
n01005024	所	ADV	1	2
n01005024	帮助	VERB	2	5
n01005024	商业	NOUN	2	6
n01005024	改善会	VERB	3	8
n01005024	主席	NOUN	2	5
n01005024	说道	VERB	2	8
n01005031	根据	ADP	2	6
n01005031	可行性	VERB	3	7
n01005031	研究	NOUN	2	5
n01005031	估计	VERB	2	5
n01005031	乘客	NOUN	2	7
n01005031	乘坐	VERB	2	7
n01005031	缆车	NOUN	2	5
n01005031	穿越	VERB	2	6
n01005031	需时	VERB	2	4
n01005031	约	ADV	1	2
n01005031	四	NUM	1	3
n01005031	分钟	NOUN	2	4
n01006011	一	NUM	1	1
n01006011	位	NOUN	1	3
n01006011	目击者	VERB	3	5
n01006011	告诉	VERB	2	4
n01006011	警方	NOUN	2	10
n01006011	被	AUX	1	2
n01006011	害人	VERB	2	4
n01006011	曾	ADV	1	4
n01006011	在	ADP	1	2
n01006011	四	NUM	1	3
n01006011	月	NOUN	1	1
n01006011	袭击	VERB	2	5
n01006011	过	PART	1	2
n01006011	嫌疑人	NOUN	3	9
n01007012	游戏	NOUN	2	7
n01007012	与	ADP	1	2
n01007012	我们	PRON	2	4
n01007012	的	PART	1	2
n01007012	日常	ADJ	2	4
n01007012	生活	NOUN	2	4
n01007012	有	VERB	1	1
n01007012	相似	ADJ	2	5
n01007012	之	PART	1	1
n01007012	处	NOUN	1	2
n01008017	这	DET	1	3
n01008017	个	NOUN	1	1
n01008017	比例	NOUN	2	4
n01008017	多	NUM	1	2
n01008017	年	NOUN	1	2
n01008017	来	ADP	1	1
n01008017	一直	ADV	2	3
n01008017	在	ADV	1	2
n01008017	稳步	ADV	2	6
n01008017	上升	VERB	2	3
n01008017	根据	ADP	2	6
n01008017	人口	NOUN	2	2
n01008017	普查局	VERB	3	11
n01008017	数据	NOUN	2	7
n01008017	显示	VERB	2	7
n01008017	年	NOUN	1	2
n01008017	选举日	VERB	3	7
n01008017	之前	ADP	2	4
n01008017	所	ADV	1	2
n01008017	接收	VERB	2	6
n01008017	的	PART	1	2
n01008017	投票	NOUN	2	7
n01008017	只有	VERB	2	3
n01008017	总投票额	VERB	4	16
n01008017	的	PART	1	2
n01008017	今年	NOUN	2	3
n01008017	这	DET	1	3
n01008017	个	NOUN	1	1
n01008017	数字	NOUN	2	5
n01008017	可能	AUX	2	6
n01008017	再次	ADV	2	4
n01008017	激增	VERB	2	10
n01009027	现在	NOUN	2	4
n01009027	可能	AUX	2	6
n01009027	是	AUX	1	2
n01009027	一	NUM	1	1
n01009027	只	NOUN	1	2
n01009027	寂寞	ADJ	2	8
n01009027	的	PART	1	2
n01009027	猪	NOUN	1	3
n01009027	但	ADV	1	3
n01009027	他	PRON	1	2
n01009027	并	ADV	1	1
n01009027	不是	AUX	2	3
n01009027	一直	ADV	2	3
n01009027	都	ADV	1	3
n01009027	孤独	ADJ	2	4
n01009054	我们	PRON	2	4
n01009054	已经	ADV	2	4
n01009054	要求	VERB	2	3
n01009054	其他	DET	2	4
n01009054	国家	NOUN	2	5
n01009054	用	VERB	1	2
n01009054	不同	ADJ	2	4
n01009054	种群	NOUN	2	6
n01009054	的	PART	1	2
n01009054	动物	NOUN	2	5
n01009054	包括	VERB	2	5
n01009054	猪	NOUN	1	3
n01009054	来	ADV	1	1
n01009054	帮助	VERB	2	5
n01009054	我们	PRON	2	4
n01009054	扩充	VERB	2	4
n01009054	动物园	NOUN	3	8
n01009054	说	VERB	1	4
n01010042	先生	NOUN	2	3
n01010042	说	VERB	1	4
n01010042	曾经	ADV	2	7
n01010042	有	VERB	1	1
n01010042	一	NUM	1	1
n01010042	段	NOUN	1	3
n01010042	时刻	NOUN	2	4
n01010042	他们	PRON	2	4
n01010042	觉得	VERB	2	7
n01010042	自己	PRON	2	3
n01010042	应该	AUX	2	4
n01010042	离开	VERB	2	5
n01010042	那	DET	1	2
n01010042	幢	NOUN	1	4
n01010042	大楼	NOUN	2	4
n01011004	她	PRON	1	2
n01011004	还	ADV	1	2
n01011004	被	AUX	1	2
n01011004	指控	VERB	2	7
n01011004	试图	VERB	2	7
n01011004	杀死	VERB	2	5
n01011004	她	PRON	1	2
n01011004	两	NUM	1	1
n01011004	岁	NOUN	1	2
n01011004	大	ADJ	1	1
n01011004	的	PART	1	2
n01011004	女儿	NOUN	2	2
n01011011	警方	NOUN	2	10
n01011011	表示	VERB	2	5
n01011011	她	PRON	1	2
n01011011	把	AUX	1	2
n01011011	儿子	NOUN	2	2
n01011011	的	PART	1	2
n01011011	脸	NOUN	1	3
n01011011	按进	VERB	2	5
n01011011	客厅	NOUN	2	5
n01011011	的	PART	1	2
n01011011	床垫	NOUN	2	5
n01011011	里	ADP	1	1
n01011011	杀死	VERB	2	5
n01011011	了	PART	1	1
n01011011	他	PRON	1	2
n01011011	之后	NOUN	2	4
n01011011	又	ADV	1	1
n01011011	试图	VERB	2	7
n01011011	用	VERB	1	2
n01011011	同样	ADJ	2	5
n01011011	的	PART	1	2
n01011011	方式	NOUN	2	4
n01011011	杀死	VERB	2	5
n01011011	女儿	NOUN	2	2
n01011017	不管	SCONJ	2	4
n01011017	哪	PRON	1	3
n01011017	种	NOUN	1	3
n01011017	情况	NOUN	2	6
n01011017	我	PRON	1	2
n01011017	都	ADV	1	3
n01011017	要	AUX	1	2
n01011017	坐牢	VERB	2	5
n01011017	希望	VERB	2	6
n01011017	这么	PRON	2	4
n01011017	做	VERB	1	4
n01011017	是	VERB	1	2
n01011017	值得	VERB	2	7
n01011017	的	PART	1	2
n01012003	其中	NOUN	2	3
n01012003	一	NUM	1	1
n01012003	个	NOUN	1	1
n01012003	女人	NOUN	2	2
n01012003	开始	VERB	2	4
n01012003	哭泣	VERB	2	6
n01012003	随后	ADV	2	6
n01012003	她	PRON	1	2
n01012003	的	PART	1	2
n01012003	一	NUM	1	1
n01012003	个	NOUN	1	1
n01012003	朋友	NOUN	2	3
n01012003	也	ADV	1	1
n01012003	开始	VERB	2	4
n01012003	哭泣	VERB	2	6
n01013005	先生	NOUN	2	3
n01013005	在	ADP	1	2
n01013005	七	NUM	1	1
n01013005	月	NOUN	1	1
n01013005	被	AUX	1	2
n01013005	解雇	VERB	2	8
n01013005	后	ADP	1	3
n01013005	与	ADP	1	2
n01013005	一	NUM	1	1
n01013005	个	NOUN	1	1
n01013005	音箱	NOUN	2	6
n01013005	代理	NOUN	2	4
n01013005	机构	NOUN	2	5
n01013005	签订	VERB	2	5
n01013005	了	PART	1	1
n01013005	协议	NOUN	2	4
n01014003	说	VERB	1	4
n01014003	切断	VERB	2	4
n01014003	第一	ADJ	2	4
n01014003	根	NOUN	1	2
n01014003	钢材	NOUN	2	5
n01014003	的	PART	1	2
n01014003	那	DET	1	2
n01014003	一	NUM	1	1
n01014003	天	NOUN	1	1
n01014003	保证	VERB	2	6
n01014003	了	PART	1	1
n01014003	新投资	NOUN	3	11
n01014003	和	CCONJ	1	3
n01014003	上百	NUM	2	4
n01014003	个	NOUN	1	1
n01014003	技术	NOUN	2	4
n01014003	工作	NOUN	2	6
n01014003	的	PART	1	2
n01014003	安全	NOUN	2	4
n01014003	该	DET	1	2
n01014003	效应	NOUN	2	6
n01014003	可	AUX	1	2
n01014003	持续	VERB	2	7
n01014003	到	VERB	1	3
n01014003	年	NOUN	1	2
n01014012	为了	ADP	2	2
n01014012	保全	VERB	2	5
n01014012	造船	NOUN	2	6
n01014012	产业	NOUN	2	4
n01014012	新皇家	NOUN	3	8
n01014012	海军	NOUN	2	5
n01014012	在	ADP	1	2
n01014012	年	NOUN	1	2
n01014012	独立	NOUN	2	4
n01014012	公投	NOUN	2	5
n01014012	之前	ADP	2	4
n01014012	许下	VERB	2	5
n01014012	下达	VERB	2	4
n01014012	订单	NOUN	2	4
n01014012	的	PART	1	2
n01014012	承诺	NOUN	2	5
n01015033	显而易见	VERB	4	8
n01015033	的	PART	1	2
n01015033	是	VERB	1	2
n01015033	名人	NOUN	2	3
n01015033	的	PART	1	2
n01015033	名字	NOUN	2	4
n01015033	最开始	NOUN	3	7
n01015033	是	AUX	1	2
n01015033	相当	ADV	2	4
n01015033	罕见	ADJ	2	4
n01015033	的	PART	1	2
n01015036	而	ADV	1	1
n01015036	直至	ADP	2	4
n01015036	年	NOUN	1	2
n01015036	观	VERB	1	2
n01015036	其	PRON	1	2
n01015036	也许	ADV	2	4
n01015036	还	ADV	1	2
n01015036	有	VERB	1	1
n01015036	的	PART	1	2
n01015036	常见	ADJ	2	4
n01015036	程度	NOUN	2	7
n01015036	其	PRON	1	2
n01015036	是	AUX	1	2
n01015036	前	DET	1	3
n01015036	名	NOUN	1	2
n01015036	常用	ADJ	2	5
n01015036	名字	NOUN	2	4
n01015036	之	PART	1	1
n01015036	一	NUM	1	1
n01015036	名	NOUN	1	2
n01015036	为	AUX	1	1
n01015036	的	PART	1	2
n01015036	婴儿	NOUN	2	4
n01015036	是	AUX	1	2
n01015036	名	NOUN	1	2
n01015036	为	AUX	1	1
n01015036	的	PART	1	2
n01015036	婴儿	NOUN	2	4
n01015036	的	PART	1	2
n01015036	三	NUM	1	3
n01015036	倍	NOUN	1	4
n01015036	多	NUM	1	2
n01016014	这	DET	1	3
n01016014	家	NOUN	1	2
n01016014	公司	NOUN	2	5
n01016014	最初	NOUN	2	5
n01016014	以为	VERB	2	3
n01016014	电池	NOUN	2	3
n01016014	故障	VERB	2	8
n01016014	是	AUX	1	2
n01016014	罪魁	NOUN	2	5
n01016014	祸首	NOUN	2	7
n01016014	因而	ADV	2	3
n01016014	替代	VERB	2	5
n01016014	自己	PRON	2	3
n01016014	的	PART	1	2
n01016014	组件	NOUN	2	4
n01016014	改用	VERB	2	4
n01016014	第三	ADJ	2	6
n01016014	方	NOUN	1	2
n01016014	电源	NOUN	2	5
n01016014	单元	NOUN	2	4
n01016019	一些	ADJ	2	5
n01016019	分析家	VERB	3	6
n01016019	认为	VERB	2	3
n01016019	最	ADV	1	3
n01016019	有	VERB	1	1
n01016019	可能	NOUN	2	6
n01016019	从	ADP	1	2
n01016019	的	PART	1	2
n01016019	挫折	NOUN	2	6
n01016019	中	ADP	1	1
n01016019	受益	VERB	2	6
n01016032	手机	NOUN	2	3
n01016032	缺少	VERB	2	6
n01016032	一	NUM	1	1
n01016032	个	NOUN	1	1
n01016032	像	VERB	1	4
n01016032	助手	NOUN	2	3
n01016032	或	CCONJ	1	3
n01016032	苹果	NOUN	2	6
n01016032	的	PART	1	2
n01016032	那样	PRON	2	4
n01016032	的	PART	1	2
n01016032	人工	NOUN	2	2
n01016032	智能	NOUN	2	8
n01016032	界面	NOUN	2	10
n01017005	但	ADV	1	3
n01017005	有	VERB	1	1
n01017005	旅行	NOUN	2	7
n01017005	专家	NOUN	2	3
n01017005	警告	VERB	2	10
n01017005	说	VERB	1	4
n01017005	飞机	NOUN	2	3
n01017005	飞行	VERB	2	4
n01017005	时	ADP	1	2
n01017005	配置	VERB	2	5
n01017005	的	PART	1	2
n01017005	空中	NOUN	2	4
n01017005	网络	NOUN	2	6
n01017005	往往	ADV	2	6
n01017005	不	ADV	1	1
n01017005	可靠	ADJ	2	5
n01017005	而且	ADV	2	2
n01017005	不	ADV	1	1
n01017005	太	ADV	1	1
n01017005	可能	AUX	2	6
n01017005	影响	VERB	2	8
n01017005	旅客	NOUN	2	7
n01017005	对	ADP	1	2
n01017005	航空	NOUN	2	6
n01017005	公司	NOUN	2	5
n01017005	的	PART	1	2
n01017005	选择	NOUN	2	6
n01017008	但	ADV	1	3
n01017008	可能	AUX	2	6
n01017008	航空	NOUN	2	6
n01017008	和	CCONJ	1	3
n01017008	国际	NOUN	2	7
n01017008	航空	NOUN	2	6
n01017008	集团	NOUN	2	4
n01017008	已经	ADV	2	4
n01017008	破解	VERB	2	7
n01017008	了	PART	1	1
n01017008	它	PRON	1	2
n01017008	并	ADV	1	1
n01017008	可	AUX	1	2
n01017008	提供	VERB	2	6
n01017008	一些	ADJ	2	5
n01017008	大致	NOUN	2	4
n01017008	上	ADP	1	2
n01017008	可靠	ADJ	2	5
n01017008	的	PART	1	2
n01017008	信息	NOUN	2	8
n01017010	该	DET	1	2
n01017010	公司	NOUN	2	5
n01017010	向	ADP	1	2
n01017010	表示	VERB	2	5
n01017010	是否	VERB	2	4
n01017010	向	ADP	1	2
n01017010	乘客	NOUN	2	7
n01017010	收取	VERB	2	4
n01017010	使用费	VERB	3	6
n01017010	应该	AUX	2	4
n01017010	由	VERB	1	1
n01017010	航空	NOUN	2	6
n01017010	公司	NOUN	2	5
n01017010	自行	ADV	2	5
n01017010	决定	VERB	2	4
n01017013	大	ADV	1	1
n01017013	多数	ADJ	2	5
n01017013	人	NOUN	1	1
n01017013	会	AUX	1	3
n01017013	认为	VERB	2	3
n01017013	机场	NOUN	2	4
n01017013	比	ADP	1	1
n01017013	能	AUX	1	4
n01017013	在	VERB	1	2
n01017013	飞机	NOUN	2	3
n01017013	上	ADP	1	2
n01017013	发	VERB	1	1
n01017013	电子	NOUN	2	2
n01017013	邮件	NOUN	2	4
n01017013	这	DET	1	3
n01017013	件	NOUN	1	2
n01017013	事	NOUN	1	3
n01017013	更加	ADV	2	3
n01017013	有用	ADJ	2	3
n01018024	它	PRON	1	2
n01018024	有	VERB	1	1
n01018024	时候	NOUN	2	6
n01018024	看	VERB	1	2
n01018024	起来	VERB	2	4
n01018024	像	VERB	1	4
n01018024	超能力	NOUN	3	9
n01018040	该	DET	1	2
n01018040	方案	NOUN	2	5
n01018040	通过	ADP	2	5
n01018040	赞助	NOUN	2	7
n01018040	和	CCONJ	1	3
n01018040	广告	NOUN	2	3
n01018040	来	ADV	1	1
n01018040	盈利	VERB	2	6
n01019004	这	DET	1	3
n01019004	项	NOUN	1	4
n01019004	为期	VERB	2	4
n01019004	周	NOUN	1	3
n01019004	的	PART	1	2
n01019004	课程	NOUN	2	9
n01019004	已经	ADV	2	4
n01019004	被	ADP	1	2
n01019004	情报	NOUN	2	5
n01019004	机构	NOUN	2	5
n01019004	认证	VERB	2	5
n01019004	了	PART	1	1
n01019005	但是	ADV	2	5
n01019005	一些	ADJ	2	5
n01019005	安全	NOUN	2	4
n01019005	专家	NOUN	2	3
n01019005	对	ADP	1	2
n01019005	该	DET	1	2
n01019005	课程	NOUN	2	9
n01019005	的	PART	1	2
n01019005	设立	NOUN	2	5
n01019005	及	CCONJ	1	1
n01019005	其	PRON	1	2
n01019005	背后	NOUN	2	5
n01019005	的	PART	1	2
n01019005	意图	NOUN	2	8
n01019005	提出	VERB	2	5
n01019005	了	PART	1	1
n01019005	质疑	NOUN	2	9
n01020004	此前	NOUN	2	5
n01020004	只有	VERB	2	3
n01020004	博客	NOUN	2	6
n01020004	撰稿人	VERB	3	12
n01020004	见	VERB	1	1
n01020004	过	PART	1	2
n01020004	这些	DET	2	7
n01020004	喷气机	VERB	3	9
n01020017	通常	ADV	2	6
n01020017	将	ADV	1	3
n01020017	在	ADP	1	2
n01020017	本周	NOUN	2	5
n01020017	内	ADP	1	2
n01020017	展示	VERB	2	6
n01020017	许多	NUM	2	5
n01020017	其他	DET	2	4
n01020017	军事	NOUN	2	5
n01020017	硬件	NOUN	2	4
n01020017	如	VERB	1	2
n01020017	歼击机	VERB	3	6
n01020017	和	CCONJ	1	3
n01020017	海上	NOUN	2	5
n01020017	飞机	NOUN	2	3
n01020017	等	ADP	1	3
n01020021	由于	ADP	2	2
n01020021	将	ADV	1	3
n01020021	在	ADP	1	2
n01020021	未来	NOUN	2	2
n01020021	十	NUM	1	1
n01020021	年	NOUN	1	2
n01020021	内	ADP	1	2
n01020021	成	VERB	1	1
n01020021	为	VERB	1	1
n01020021	全球	NOUN	2	4
n01020021	最大	ADJ	2	4
n01020021	的	PART	1	2
n01020021	航空	NOUN	2	6
n01020021	市场	NOUN	2	4
n01020021	此次	DET	2	5
n01020021	展会	NOUN	2	6
n01020021	将	ADV	1	3
n01020021	是	AUX	1	2
n01020021	在	ADP	1	2
n01020021	民	NOUN	1	1
n01020021	用	VERB	1	2
n01020021	航空	NOUN	2	6
n01020021	以及	CCONJ	2	3
n01020021	国防	NOUN	2	6
n01020021	方面	NOUN	2	7
n01020021	展示	VERB	2	6
n01020021	野心	ADJ	2	3
n01020021	的	PART	1	2
n01020021	机会	NOUN	2	5
n01021007	不幸	ADJ	2	4
n01021007	的	PART	1	2
n01021007	是	VERB	1	2
n01021007	再次	ADV	2	4
n01021007	证明	VERB	2	5
n01021007	了	PART	1	1
n01021007	少数	ADJ	2	5
n01021007	人	NOUN	1	1
n01021007	替	VERB	1	3
n01021007	多数	ADJ	2	5
n01021007	人	NOUN	1	1
n01021007	毁坏	VERB	2	6
n01021007	了	PART	1	1
n01021007	它	PRON	1	2
n01021007	黑客	NOUN	2	5
n01021007	论坛	NOUN	2	6
n01021007	的	PART	1	2
n01021007	创始人	VERB	3	7
n01021007	在	ADP	1	2
n01021007	解释	VERB	2	8
n01021007	其	PRON	1	2
n01021007	关闭	NOUN	2	4
n01021007	原因	NOUN	2	5
n01021007	的	PART	1	2
n01021007	一	NUM	1	1
n01021007	则	NOUN	1	2
n01021007	消息	NOUN	2	6
n01021007	中	ADP	1	1
n01021007	写道	VERB	2	7
n01021011	最新	ADJ	2	7
n01021011	的	PART	1	2
n01021011	事件	NOUN	2	5
n01021011	很	ADV	1	2
n01021011	可能	AUX	2	6
n01021011	是	VERB	1	2
n01021011	指	VERB	1	3
n01021011	月	NOUN	1	1
n01021011	日	NOUN	1	1
n01021011	的	PART	1	2
n01021011	攻击	NOUN	2	4
n01021011	该	DET	1	2
n01021011	攻击	NOUN	2	4
n01021011	令	VERB	1	3
n01021011	热门	NOUN	2	4
n01021011	网站	NOUN	2	7
n01021011	例如	VERB	2	5
n01021011	和	CCONJ	1	3
n01021011	以及	CCONJ	2	3
n01021011	很多	NUM	2	4
n01021011	其他	DET	2	4
n01021011	网站	NOUN	2	7
n01021011	都	ADV	1	3
n01021011	挂	VERB	1	3
n01021011	了	PART	1	1
n01021012	分析	NOUN	2	4
n01021012	表明	VERB	2	4
n01021012	已经	ADV	2	4
n01021012	使用	VERB	2	4
n01021012	了	PART	1	1
n01021012	大量	ADJ	2	4
n01021012	的	PART	1	2
n01021012	历史	NOUN	2	3
n01021012	数据	NOUN	2	7
n01021012	造成	VERB	2	4
n01021012	中断	VERB	2	3
n01022002	联合国	VERB	3	9
n01022002	回顾	VERB	2	8
n01022002	国家	NOUN	2	5
n01022002	削减	VERB	2	7
n01022002	碳	NOUN	1	4
n01022002	计划	NOUN	2	4
n01022002	时	ADP	1	2
n01022002	说	VERB	1	4
n01022002	他们	PRON	2	4
n01022002	非常	ADV	2	4
n01022002	难	ADJ	1	2
n01022002	以	ADV	1	2
n01022002	实现	VERB	2	5
n01022002	保持	VERB	2	6
n01022002	全球	NOUN	2	4
n01022002	气温	NOUN	2	6
n01022002	上升	VERB	2	3
n01022002	下	ADP	1	2
n01022002	所	ADV	1	2
n01022002	需要	VERB	2	4
n01022002	的	PART	1	2
n01022002	水平	NOUN	2	2
n01022005	许多	NUM	2	5
n01022005	科学家	NOUN	3	8
n01022005	说	VERB	1	4
n01022005	目前	NOUN	2	4
n01022005	需要	VERB	2	4
n01022005	去除	VERB	2	5
n01022005	空气	NOUN	2	6
n01022005	中	ADP	1	1
n01022005	的	PART	1	2
n01022005	碳	NOUN	1	4
n01022005	的	PART	1	2
n01022005	技术	NOUN	2	4
n01022005	来	ADV	1	1
n01022005	满足	VERB	2	5
