sent_id	word_char	upos	character_token_n	component_n
A010014	儿子	n	2	2
A010014	的	u	1	2
A010014	憧憬	vn	2	8
A010014	中	f	1	1
A010014	被	p	1	2
A010014	儿子	n	2	2
A010014	欺骗	vn	2	5
A010014	他们	r	2	4
A010014	不	d	1	1
A010014	知道	v	2	4
A010014	儿子	n	2	2
A010014	的	u	1	2
A010014	枕	ng	1	2
A010014	下	f	1	2
A010014	已	d	1	1
A010014	放	v	1	2
A010014	满	v	1	3
A010014	了	u	1	1
A010014	武侠小说	n	4	9
A010014	黄色	n	2	5
A010014	书刊	n	2	3
A010015	直到	v	2	4
A010015	大学	n	2	4
A010015	四	m	1	3
A010015	年级	n	2	4
A010015	快	d	1	2
A010015	毕业	v	2	5
A010015	时	ng	1	2
A010015	四	m	1	3
A010015	门	q	1	1
A010015	功课	n	2	4
A010015	不	d	1	1
A010015	及格	v	2	4
A010015	的	u	1	2
A010015	现实	n	2	5
A010015	一下	m	2	3
A010015	压垮	v	2	6
A010015	了	u	1	1
A010016	茫然	an	2	6
A010016	中	f	1	1
A010016	他	r	1	2
A010016	想到	v	2	5
A010016	死	v	1	3
A010017	在	p	1	2
A010017	死	v	1	3
A010017	前	f	1	3
A010017	的	u	1	2
A010017	犹豫	an	2	4
A010017	中	f	1	1
A010017	他	r	1	2
A010017	忽然	d	2	5
A010017	觉得	v	2	7
A010017	自己	r	2	3
A010017	没有	d	2	3
A010017	享受	v	2	6
A010017	过	u	1	2
A010017	爱情	n	2	5
A010017	的	u	1	2
A010017	欢乐	an	2	4
A010017	于是	c	2	3
A010017	他	r	1	2
A010017	魔鬼	n	2	4
A010017	般	u	1	2
A010017	地	u	1	2
A010017	扑	v	1	2
A010017	向	p	1	2
A010017	了	u	1	1
A010017	邻居	n	2	5
A010017	的	u	1	2
A010017	一个	m	2	2
A010017	女孩子	n	3	4
A010017	他	r	1	2
A010017	在	p	1	2
A010017	惊慌	an	2	8
A010017	中	f	1	1
A010017	残忍	a	2	4
A010017	地	u	1	2
A010017	打	v	1	2
A010017	昏	v	1	2
A010017	了	u	1	1
A010017	女	b	1	1
A010017	孩儿	n	2	3
A010017	自己	r	2	3
A010017	跌跌撞撞	z	4	10
A010017	地	u	1	2
A010017	逃	v	1	2
A010017	出	v	1	2
A010017	了	u	1	1
A010017	小屋	n	2	3
A010018	当	p	1	2
A010018	我	r	1	2
A010018	打	v	1	2
A010018	那	r	1	2
A010018	女孩	n	2	3
A010018	儿时	t	2	3
A010018	我	r	1	2
A010018	以为	v	2	3
A010018	一下	m	2	3
A010018	就	d	1	4
A010018	能	v	1	4
A010018	打	v	1	2
A010018	昏	v	1	2
A010018	可是	c	2	4
A010018	她	r	1	2
A010018	没	v	1	2
A010018	昏	v	1	2
A010018	我	r	1	2
A010018	慌	a	1	4
A010018	了	y	1	1
A010018	束手无策	i	4	5
A010018	那	r	1	2
A010018	一会儿	m	3	5
A010018	我	r	1	2
A010018	脑子	n	2	5
A010018	里	f	1	1
A010018	一	m	1	1
A010018	片	q	1	1
A010018	空白	n	2	3
A010018	他	r	1	2
A010018	小声	vd	2	3
A010018	叙述	v	2	5
A010018	着	u	1	2
A010018	当时	t	2	4
A010018	犯罪	v	2	4
A010018	的	u	1	2
A010018	情景	n	2	6
A010018	低下	a	2	4
A010018	头	n	1	1
A010018	去	v	1	2
A010019	他	r	1	2
A010019	以	p	1	2
A010019	强奸	v	2	5
A010019	杀人罪	n	3	5
A010019	被	p	1	2
A010019	判	v	1	2
A010019	死刑	n	2	5
A010019	缓期	v	2	6
A010019	二	m	1	2
A010019	年	q	1	2
A010019	执行	vn	2	5
A010020	他	r	1	2
A010020	在	p	1	2
A010020	血	n	1	2
A010020	的	u	1	2
A010020	事实	n	2	6
A010020	面前	f	2	8
A010020	是	v	1	2
A010020	认罪	v	2	4
A010020	的	u	1	2
A010020	尽管	c	2	5
A010020	那	r	1	2
A010020	女孩	n	2	3
A010020	伤	v	1	3
A010020	得	u	1	4
A010020	不	d	1	1
A010020	重	a	1	1
A010021	他	r	1	2
A010021	给	p	1	4
A010021	检察长	n	3	7
A010021	的	u	1	2
A010021	信	n	1	2
A010021	中	f	1	1
A010021	写道	v	2	5
A010021	以	p	1	2
A010021	我	r	1	2
A010021	的	u	1	2
A010021	罪行	n	2	5
A010021	处以	v	2	4
A010021	极刑	n	2	4
A010021	也	d	1	1
A010021	不	d	1	1
A010021	过分	a	2	4
A010022	在	p	1	2
A010022	和	c	1	2
A010022	他	r	1	2
A010022	约定	v	2	4
A010022	的	u	1	2
A010022	第二	m	2	5
A010022	次	q	1	2
A010022	谈话	n	2	5
A010022	时	ng	1	2
A010022	我	r	1	2
A010022	和	c	1	2
A010022	他	r	1	2
A010022	一起	d	2	3
A010022	分析	v	2	4
A010022	了	u	1	1
A010022	他	r	1	2
A010022	犯罪	vn	2	4
A010022	的	u	1	2
A010022	原因	n	2	5
A010023	他	r	1	2
A010023	说	v	1	4
A010023	如果	c	2	4
A010023	可能	v	2	6
A010023	请	v	1	2
A010023	转告	v	2	4
A010023	老师	n	2	4
A010023	和	c	1	2
A010023	家长	n	2	3
A010023	不要	d	2	3
A010023	只用	v	2	4
A010023	成功	a	2	3
A010023	的	u	1	2
A010023	荣誉	n	2	5
A010023	激励	vn	2	7
A010023	青少年	n	3	6
A010023	应当	v	2	4
A010023	让	v	1	2
A010023	他们	r	2	4
A010023	懂得	v	2	7
A010023	现实	n	2	5
A010023	中	f	1	1
A010023	更	d	1	1
A010023	多	a	1	2
A010023	的	u	1	2
A010023	是	v	1	2
A010023	挫折	n	2	6
A010023	和	c	1	2
A010023	失败	v	2	3
A010024	他	r	1	2
A010024	是	v	1	2
A010024	怀	v	1	2
A010024	着	u	1	2
A010024	深深	z	2	8
A010024	的	u	1	2
A010024	痛苦	an	2	6
A010024	说	v	1	4
A010024	这	r	1	2
A010024	番	q	1	2
A010024	话	n	1	2
A010024	的	u	1	2
A010025	是	v	1	2
A010025	在	p	1	2
A010025	色盲	n	2	4
A010025	这个	r	2	3
A010025	挫折	n	2	6
A010025	中	f	1	1
A010025	折	v	1	2
A010025	去	v	1	2
A010025	了	u	1	1
A010025	锐气	n	2	7
A010025	找	v	1	2
A010025	不到	v	2	3
A010025	自己	r	2	3
A010025	从此	d	2	4
A010025	一	m	1	1
A010025	步步	q	2	2
A010025	地	u	1	2
A010025	走向	v	2	4
A010025	了	u	1	1
A010025	深渊	n	2	7
A010026	如今	t	2	3
A010026	的	u	1	2
A010026	已	d	1	1
A010026	在	p	1	2
A010026	铁窗	n	2	6
A010026	下	f	1	2
A010026	当	v	1	2
A010026	了	u	1	1
A010026	教师	n	2	5
A010026	他	r	1	2
A010026	的	u	1	2
A010026	学生	n	2	4
A010026	是	v	1	2
A010026	和	c	1	2
A010026	他	r	1	2
A010026	一样	a	2	3
A010026	的	u	1	2
A010026	犯人	n	2	3
A010027	在	p	1	2
A010027	反省	v	2	4
A010027	号	ng	1	2
A010027	的	u	1	2
A010027	一	m	1	1
A010027	间	q	1	2
A010027	办公室	n	3	5
A010027	里	f	1	1
A010027	我	r	1	2
A010027	和	c	1	2
A010027	开始	v	2	4
A010027	了	u	1	1
A010027	谈话	vn	2	5
A010028	他	r	1	2
A010028	个子	n	2	2
A010028	挺	d	1	3
A010028	高	a	1	4
A010028	曾	d	1	4
A010028	是	v	1	2
A010028	个	q	1	1
A010028	运动员	n	3	8
A010029	是	v	1	2
A010029	在	p	1	2
A010029	上	v	1	2
A010029	大学	n	2	4
A010029	时	ng	1	2
A010029	弃	vg	1	2
A010029	学	v	1	3
A010029	从	p	1	2
A010029	商	vg	1	3
A010029	而后	d	2	4
A010029	犯罪	v	2	4
A010029	入狱	v	2	4
A010029	的	u	1	2
A010030	在	p	1	2
A010030	入	v	1	1
A010030	监	vg	1	3
A010030	队	n	1	2
A010030	学习	v	2	4
A010030	期间	f	2	5
A010030	他	r	1	2
A010030	被	p	1	2
A010030	分配	v	2	4
A010030	到	v	1	2
A010030	反省	v	2	4
A010030	号	q	1	2
A010030	当	v	1	2
A010030	杂务	n	2	4
A010030	犯人	n	2	3
A010030	中	f	1	1
A010030	担任	v	2	5
A010030	杂务	n	2	4
A010030	的	u	1	2
A010030	是	a	1	2
A010030	认罪	v	2	4
A010030	服法	v	2	4
A010030	并且	c	2	2
A010030	老实	a	2	5
A010030	可靠	a	2	5
A010030	的	u	1	2
A010030	人	n	1	1
A010031	入	v	1	1
A010031	监	vg	1	3
A010031	时	ng	1	2
A010031	他	r	1	2
A010031	恰	d	1	4
A010031	在	p	1	2
A010031	一个	m	2	2
A010031	多	m	1	2
A010031	梦	n	1	3
A010031	的	u	1	2
A010031	年龄	n	2	4
A010031	二十	m	2	3
A010031	岁	q	1	2
A010032	他	r	1	2
A010032	说	v	1	4
A010032	我	r	1	2
A010032	小	a	1	1
A010032	的	u	1	2
A010032	时候	n	2	5
A010032	和	c	1	2
A010032	父母	n	2	3
A010032	感情	n	2	6
A010032	不好	a	2	3
A010032	父母	n	2	3
A010032	管	v	1	3
A010032	我	r	1	2
A010032	很	d	1	2
A010032	严	a	1	4
A010033	我	r	1	2
A010033	从小	d	2	3
A010033	功课	n	2	4
A010033	差	a	1	2
A010033	但	c	1	3
A010033	特别	d	2	6
A010033	喜欢	v	2	5
A010033	无线电	n	3	4
A010033	一类	b	2	3
A010033	课外	b	2	4
A010033	书籍	n	2	5
A010033	可是	c	2	4
A010033	这种	r	2	4
A010033	书	n	1	1
A010033	家长	n	2	3
A010033	全	d	1	2
A010033	锁	v	1	3
A010033	起来	v	2	3
A010033	于是	c	2	3
A010033	我	r	1	2
A010033	就	p	1	4
A010033	自己	r	2	3
A010033	想	v	1	3
A010033	办法	n	2	3
A010033	拿	v	1	4
A010033	个	q	1	1
A010033	铁片	n	2	3
A010033	把	p	1	2
A010033	锁	v	1	3
A010033	撬	v	1	4
A010033	开	v	1	1
A010034	可以	v	2	4
A010034	说	v	1	4
A010034	我	r	1	2
A010034	从小	d	2	3
A010034	就	d	1	4
A010034	会	v	1	3
A010034	偷	v	1	4
A010034	东西	n	2	2
A010034	偷	v	1	4
A010034	家里	s	2	3
A010034	的	u	1	2
A010034	东西	n	2	2
A010035	他	r	1	2
A010035	自觉	a	2	5
A010035	难堪	a	2	4
A010035	地	u	1	2
A010035	一	m	1	1
A010035	笑	v	1	2
A010035	笑	v	1	2
A010035	得	u	1	4
A010035	很	d	1	2
A010035	苦	a	1	3
A010036	当	v	1	2
A010036	军官	n	2	4
A010036	的	u	1	2
A010036	父亲	n	2	4
A010036	学识	n	2	6
A010036	很	d	1	2
A010036	深	a	1	4
A010037	当	v	1	2
A010037	干部	n	2	4
A010037	的	u	1	2
A010037	母亲	n	2	3
A010037	能力	n	2	5
A010037	很	d	1	2
A010037	强	a	1	3
A010037	但是	c	2	5
A010037	他们	r	2	4
A010037	都	d	1	3
A010037	忽视	v	2	4
A010037	了	u	1	1
A010037	这个	r	2	3
A010037	要	v	1	2
A010037	长大	v	2	2
A010037	的	u	1	2
A010037	孩子	n	2	3
A010037	他们	r	2	4
A010037	怕	v	1	2
A010037	他	r	1	2
A010037	学	v	1	3
A010037	坏	a	1	2
A010037	就	d	1	4
A010037	给	p	1	4
A010037	他	r	1	2
A010037	很	d	1	2
A010037	少	a	1	2
A010037	的	u	1	2
A010037	零钱	n	2	4
A010037	以	p	1	2
A010037	致使	v	2	5
A010037	他	r	1	2
A010037	无法	v	2	3
A010037	参加	v	2	5
A010037	班	n	1	3
A010037	上	f	1	2
A010037	组织	v	2	5
A010037	的	u	1	2
A010037	郊游	v	2	7
A010038	当	p	1	2
A010038	同学	n	2	6
A010038	们	k	1	2
A010038	高高兴兴	z	4	12
A010038	踏青	vn	2	5
A010038	寻	v	1	2
A010038	秋	tg	1	2
A010038	时	ng	1	2
A010038	他	r	1	2
A010038	却	d	1	2
A010038	独自	d	2	4
A010038	一	m	1	1
A010038	人	n	1	1
A010038	在	p	1	2
A010038	街巷	s	2	8
A010038	商店	n	2	6
A010038	闲逛	v	2	5
A010038	一	m	1	1
A010038	天	q	1	1
A010038	晚上	t	2	4
A010038	再	d	1	1
A010038	强	a	1	3
A010038	装	v	1	3
A010038	着	u	1	2
A010038	郊游	v	2	7
A010038	后	f	1	3
A010038	的	u	1	2
A010038	愉快	a	2	6
A010038	出现	v	2	4
A010038	在	p	1	2
A010038	父母	n	2	3
A010038	面前	f	2	8
A010039	从小	d	2	3
A010039	我	r	1	2
A010039	就	d	1	4
A010039	有	v	1	1
A010039	很	d	1	2
A010039	强	a	1	3
A010039	的	u	1	2
A010039	虚荣心	n	3	5
A010039	连	u	1	2
A010039	父亲	n	2	4
A010039	打	v	1	2
A010039	我	r	1	2
A010039	我	r	1	2
A010039	都	d	1	3
A010039	求	v	1	1
A010039	他	r	1	2
A010039	别	d	1	3
A010039	在	p	1	2
A010039	别人	r	2	4
A010039	面前	f	2	8
A010039	别	d	1	3
A010039	让	v	1	2
A010039	别人	r	2	4
A010039	看见	v	2	3
A010040	关	v	1	2
A010040	在	p	1	2
A010040	家里	s	2	3
A010040	打	v	1	2
A010040	怎么	r	2	3
A010040	打	v	1	2
A010040	都	d	1	3
A010040	成	v	1	1
A010041	他	r	1	2
A010041	考上	v	2	4
A010041	大学	n	2	4
A010041	后	f	1	3
A010041	每月	r	2	3
A010041	除了	p	2	4
A010041	国家	n	2	5
A010041	发	v	1	1
A010041	的	u	1	2
A010041	十六	m	2	3
A010041	元	q	1	2
A010041	助学金	n	3	7
A010041	外	f	1	2
A010041	父母	n	2	3
A010041	给	p	1	4
A010041	他	r	1	2
A010041	二十	m	2	3
A010041	元	q	1	2
A010042	那	r	1	2
A010042	已	d	1	1
A010042	是	v	1	2
A010042	一九八五年	t	5	6
A010042	的	u	1	2
A010042	时候	n	2	5
A010042	商品经济	n	4	11
A010042	把	p	1	2
A010042	金钱	n	2	4
A010042	这个	r	2	3
A010042	活生生	z	3	4
A010042	的	u	1	2
A010042	东西	n	2	2
A010042	一下	m	2	3
A010042	抛	v	1	3
A010042	在	p	1	2
A010042	人们	n	2	3
A010042	的	u	1	2
A010042	面前	f	2	8
A010043	在	p	1	2
A010043	大学	n	2	4
A010043	校园	n	2	6
A010043	里	f	1	1
A010043	思考	v	2	4
A010043	着	u	1	2
A010043	自己	r	2	3
A010043	今后	t	2	4
A010043	的	u	1	2
A010043	道路	n	2	5
A010044	囊中	s	2	6
A010044	的	u	1	2
A010044	艰涩	a	2	5
A010044	常	d	1	3
A010044	使	v	1	2
A010044	他	r	1	2
A010044	感到	v	2	6
A010044	心里	s	2	2
A010044	的	u	1	2
A010044	艰涩	a	2	5
A010045	虚荣心	n	3	5
A010045	使	v	1	2
A010045	他	r	1	2
A010045	不能	v	2	5
A010045	安于	v	2	3
A010045	大学	n	2	4
A010045	里	f	1	1
A010045	的	u	1	2
A010045	清贫	a	2	5
A010045	生活	vn	2	3
A010046	于是	c	2	3
A010046	大学	n	2	4
A010046	二	m	1	2
A010046	年级	n	2	4
A010046	时	ng	1	2
A010046	申请	v	2	3
A010046	退学	v	2	5
A010046	到	v	1	2
A010046	一家	m	2	3
A010046	公司	n	2	5
A010046	任职	vn	2	5
A010047	在	p	1	2
A010047	公司	n	2	5
A010047	他	r	1	2
A010047	埋头苦干	i	4	7
A010047	颇	d	1	2
A010047	有	v	1	1
A010047	成绩	n	2	4
A010048	把	p	1	2
A010048	他	r	1	2
A010048	送入	v	2	4
A010048	监狱	n	2	6
A010048	的	u	1	2
A010048	是	v	1	2
A010048	一	m	1	1
A010048	张	q	1	2
A010048	支票	n	2	4
A010049	那时	r	2	4
A010049	他	r	1	2
A010049	正	d	1	2
A010049	联系	v	2	5
A010049	承包	v	2	3
A010049	一	m	1	1
A010049	项	q	1	2
A010049	工程	n	2	4
A010049	急于	vd	2	4
A010049	用	v	1	2
A010049	钱	n	1	2
A010049	于是	c	2	3
A010049	他	r	1	2
A010049	盗用	v	2	5
A010049	了	u	1	1
A010049	一	m	1	1
A010049	张	q	1	2
A010049	不	d	1	1
A010049	该	v	1	2
A010049	由	p	1	1
A010049	他	r	1	2
A010049	支配	v	2	4
A010049	的	u	1	2
A010049	支票	n	2	4
A010050	这	r	1	2
A010050	支票	n	2	4
A010050	是	v	1	2
A010050	母亲	n	2	3
A010050	单位	n	2	4
A010050	的	u	1	2
A010050	由	p	1	1
A010050	母亲	n	2	3
A010050	拿	v	1	4
A010050	回家	v	2	5
A010050	放在	v	2	4
A010050	提包	n	2	4
A010050	里	f	1	1
A010050	准备	v	2	4
A010050	第二	m	2	5
A010050	天	q	1	1
A010050	使用	v	2	4
A010050	就	p	1	4
A010050	这样	r	2	4
A010050	由	p	1	1
A010050	母亲	n	2	3
A010050	的	u	1	2
A010050	书包	n	2	3
A010050	里	f	1	1
A010050	盗走	v	2	5
A010050	了	u	1	1
A010050	后来	t	2	4
A010050	是	v	1	2
A010050	他	r	1	2
A010050	犯罪	vn	2	4
A010050	证据	n	2	6
A010050	的	u	1	2
A010050	支票	n	2	4
A010051	刑期	n	2	5
A010051	十二	m	2	3
A010051	年	q	1	2
A010052	说	v	1	4
A010052	我	r	1	2
A010052	从小	d	2	3
A010052	到	v	1	2
A010052	大	a	1	1
A010052	好像	v	2	4
A010052	是	v	1	2
A010052	棵	q	1	2
A010052	压	v	1	2
A010052	在	p	1	2
A010052	石头	n	2	2
A010052	下	f	1	2
A010052	的	u	1	2
A010052	小	a	1	1
A010052	草	n	1	3
A010052	我	r	1	2
A010052	从	p	1	2
A010052	不能	v	2	5
A010052	按	p	1	3
A010052	我	r	1	2
A010052	希望	v	2	6
A010052	的	u	1	2
A010052	样子	n	2	3
A010052	长	a	1	1
A010053	我	r	1	2
A010053	一直	d	2	3
A010053	想	v	1	3
A010053	自立	v	2	4
A010053	想	v	1	3
A010053	发挥	v	2	4
A010053	我	r	1	2
A010053	自己	r	2	3
A010053	的	u	1	2
A010053	能量	n	2	7
A010054	但是	c	2	5
A010054	好容易	d	3	6
A010054	挣脱	v	2	6
A010054	了	u	1	1
A010054	石头	n	2	2
A010054	可	v	1	2
A010054	又	d	1	1
A010054	横冲直撞	i	4	9
A010054	地	u	1	2
A010054	疯长	v	2	3
A010055	真	d	1	3
A010055	没	d	1	2
A010055	想到	v	2	5
A010055	刚刚	d	2	6
A010055	自立	v	2	4
A010055	于	p	1	1
A010055	社会	n	2	5
A010055	又	d	1	1
A010055	成	v	1	1
A010055	了	u	1	1
A010055	罪犯	n	2	4
A010055	他	r	1	2
A010055	苦涩	a	2	6
A010055	地	u	1	2
A010055	摇摇	v	2	6
A010055	头	n	1	1
A010056	告别	v	2	5
A010056	我	r	1	2
A010056	忽然	d	2	5
A010056	想	v	1	3
A010056	把	p	1	2
A010056	他	r	1	2
A010056	的	u	1	2
A010056	这	r	1	2
A010056	番	q	1	2
A010056	话	n	1	2
A010056	告诉	v	2	4
A010056	他	r	1	2
A010056	的	u	1	2
A010056	父母	n	2	3
A010057	他们	r	2	4
A010057	或许	d	2	6
A010057	从来不	d	3	4
A010057	知道	v	2	4
A010057	当	p	1	2
A010057	别的	r	2	5
A010057	孩子	n	2	3
A010057	们	k	1	2
A010057	郊游	v	2	7
A010057	时	ng	1	2
A010057	他们	r	2	4
A010057	的	u	1	2
A010057	儿子	n	2	2
A010057	却	d	1	2
A010057	攥	v	1	5
A010057	着	u	1	2
A010057	极	d	1	2
A010057	少	a	1	2
A010057	的	u	1	2
A010057	纸币	n	2	4
A010057	踟蹰	v	2	7
A010057	街头	s	2	6
A010057	畸形	n	2	6
A010057	的	u	1	2
A010057	自我	r	2	4
A010057	也许	d	2	4
A010057	在	p	1	2
A010057	儿子	n	2	2
A010057	幼小	a	2	3
A010057	时	ng	1	2
A010057	已	d	1	1
A010057	萌芽	v	2	5
A010058	我	r	1	2
A010058	忽然	d	2	5
A010058	想	v	1	3
A010058	把	p	1	2
A010058	他	r	1	2
A010058	的	u	1	2
A010058	这	r	1	2
A010058	番	q	1	2
A010058	话	n	1	2
A010058	告诉	v	2	4
A010058	他	r	1	2
A010058	的	u	1	2
A010058	父母	n	2	3
A010059	他们	r	2	4
A010059	劳改	vn	2	4
A010059	局	n	1	2
A010059	副	b	1	4
A010059	局长	n	2	3
A010059	这	r	1	2
A010059	位	q	1	2
A010059	六十	m	2	3
A010059	年代	n	2	4
A010059	的	u	1	2
A010059	大学生	n	3	5
A010059	对	p	1	2
A010059	穿	v	1	2
A010059	囚	vg	1	3
A010059	服	v	1	2
A010059	的	u	1	2
A010059	当代	t	2	4
A010059	大学生	n	3	5
A010059	们	k	1	2
A010059	深	d	1	4
A010059	为	v	1	1
A010059	痛惜	v	2	6
A010059	用	p	1	2
A010059	漫长	a	2	5
A010059	的	u	1	2
A010059	刑期	n	2	5
A010059	作	ng	1	2
A010059	代价	n	2	5
A010059	到	v	1	2
A010059	监狱	n	2	6
A010059	来	v	1	1
A010059	上	f	1	2
A010059	人生	n	2	2
A010059	价值	n	2	6
A010059	这	r	1	2
A010059	一	m	1	1
A010059	课	n	1	2
A010059	这	r	1	2
A010059	代价	n	2	5
A010059	太	d	1	1
A010059	惨重	a	2	5
A010060	从	p	1	2
A010060	反面	n	2	7
A010060	走向	v	2	4
A010060	正面	n	2	7
A010061	刑法	n	2	4
A010061	第九十	m	3	5
A010061	条	q	1	2
A010061	以	p	1	2
A010061	推翻	v	2	5
A010061	无产阶级	n	4	7
A010061	专政	n	2	3
A010061	的	u	1	2
A010061	政权	n	2	4
A010061	和	c	1	2
A010061	社会主义	n	4	8
A010061	制度	n	2	5
A010061	为	p	1	1
A010061	目的	n	2	3
A010061	的	u	1	2
A010061	危害	v	2	6
A010061	的	u	1	2
A010061	行为	n	2	4
A010061	都	d	1	3
A010061	是	v	1	2
A010061	反革命	n	3	8
A010061	罪	n	1	2
A010062	在	p	1	2
A010062	刑法	n	2	4
A010062	中	f	1	1
A010062	反革命	n	3	8
A010062	罪	n	1	2
A010062	列	v	1	2
A010062	于	p	1	1
A010062	各类	r	2	4
A010062	罪行	n	2	5
A010062	之	u	1	1
A010062	首	ng	1	2
A010063	监狱	n	2	6
A010063	关押	v	2	4
A010063	着	u	1	2
A010063	三十	m	2	4
A010063	多	m	1	2
A010063	名	q	1	2
A010063	反革命	n	3	8
A010063	犯	v	1	2
A010063	他们	r	2	4
A010063	分散	v	2	5
