sent_id	lds_text	word_n	character_n
w01009010	广+为+	2	2
w01009010	的+	1	1
w01009010	接受+	1	2
w01009010	白吉龙+分类法+	2	6
w01009010	是+	1	1
w01009010	气体+	1	2
w01009010	质量+分类法+	2	5
w01009017	气体+	1	2
w01009017	质量+分类法+	2	5
w01009017	于+	1	1
w01009017	19+世纪+	2	4
w01009017	50+年代+	2	4
w01009017	就+	1	1
w01009017	在+	1	1
w01009017	天气+预报+中+	3	5
w01009017	获得+	1	2
w01009017	首次+应用+	2	4
w01009017	而+	1	1
w01009017	气候学家+	1	4
w01009017	在+	1	1
w01009017	1973+年+开始+	3	7
w01009017	据+	1	1
w01009017	此+想法+建立+起+	4	6
w01009017	了+	1	1
w01009017	气象+气候学+	2	5
w01009027	是+	1	1
w01009027	季节性+的+	2	4
w01009027	盛行风+	1	3
w01009027	季风+	1	2
w01009027	可+持续+	2	3
w01009027	数+月+之+	3	3
w01009027	久+	1	1
w01009027	它+	1	1
w01009027	为+地区+带来+	3	5
w01009027	多+雨+的+	3	3
w01009027	季节+	1	2
w01010044	在+	1	1
w01010044	斯拉夫人+	1	4
w01010044	于+	1	1
w01010044	公元+	1	2
w01010044	六+世纪+立足+前+	4	6
w01010044	多+个+	2	2
w01010044	日耳曼+部落+	2	5
w01010044	和+	1	1
w01010044	主要+的+	2	3
w01010044	斯拉夫+部落+	2	5
w01010044	在+	1	1
w01010044	欧洲+	1	2
w01010044	民族+	1	2
w01010044	大迁徙+期间+途径+摩拉维亚+	4	11
w01010045	在+	1	1
w01010045	当今+的+	2	3
w01010045	摩拉维亚+东南部+	2	7
w01010045	斯洛伐克+	1	4
w01010045	西南+	1	2
w01010045	Zahorie+地区+	2	9
w01010045	以及+	1	2
w01010045	奥地利+下部+	2	5
w01010045	至+	1	1
w01010045	八+世纪+末+	3	4
w01010045	摩拉维亚+公国+	2	6
w01010045	形成+	1	2
w01010046	公元+	1	2
w01010046	833+年+	2	4
w01010046	这里+成+为+	3	4
w01010046	了+	1	1
w01010046	大摩拉维亚国+	1	6
w01010046	其中+包括+	2	4
w01010046	被+征服+的+	3	4
w01010046	尼特拉+公国+	2	5
w01010046	现+	1	1
w01010046	为+斯洛伐克+	2	5
w01010047	是+莫伊米尔+一世+	3	7
w01010047	第一+个+国王+	3	5
w01010047	830-846+年+在位+	3	10
w01010048	入侵+了+	2	3
w01010048	摩拉维亚+	1	4
w01010048	其+侄子+Rastiz+	3	9
w01010048	取代+了+	2	3
w01010048	莫伊米尔+一世+	2	6
w01010048	的+	1	1
w01010048	王位+	1	2
w01010048	日耳曼+路易+	2	5
w01010048	并+让+	2	2
w01010048	Rastiz+	1	6
w01010048	后+	1	1
w01010048	被+称+为+	3	3
w01010048	圣+罗斯季斯拉夫+St.+Rastislav+	4	19
w01012052	另外+由+	2	3
w01012052	法令+确定+	2	4
w01012052	各+地区+	2	3
w01012052	及+市区+	2	3
w01012052	议会+的+	2	3
w01012052	选举+	1	2
w01013083	虽然+	1	2
w01013083	直至+	1	2
w01013083	较晚+的+	2	3
w01013083	日期+前+	2	3
w01013083	1918+年+	2	5
w01013083	冰岛+	1	2
w01013083	仍+处+于+	3	3
w01013083	丹麦+的+	2	3
w01013083	政治+控制+下+	3	5
w01013083	几乎+没有+	2	4
w01013083	借用+	1	2
w01013083	丹麦语+的+	2	4
w01013083	元素+	1	2
w01013083	但+	1	1
w01013083	在+冰岛语+中+	3	5
w01013083	也+鲜有+	2	3
w01013083	处+	1	1
w01013083	受+	1	1
w01013083	之+	1	1
w01013083	其+影响+	2	3
w01013096	也+有+	2	2
w01013096	源+于+	2	2
w01013096	芬兰语+	1	3
w01013096	独立+	1	2
w01013096	并+	1	1
w01013096	演化+的+	2	3
w01013096	语言+如+	2	3
w01013096	瑞典+的+	2	3
w01013096	托尔讷+	1	3
w01013096	河谷+芬兰语+Meänkieli+	3	14
w01013096	以及+	1	2
w01013096	挪威+的+	2	3
w01013096	克温斯语+Kven+	2	8
w01013102	辅音+渐变+	2	4
w01013102	被+认为+	2	3
w01013102	的+	1	1
w01013102	具有+	1	2
w01013102	不同+	1	2
w01013102	语言+历史+	2	4
w01013102	是+	1	1
w01013102	芬兰语+	1	3
w01013102	和+	1	1
w01013102	北部+	1	2
w01013102	萨米人+方言+	2	5
w01013102	的+	1	1
w01013102	共同+特征+	2	4
w01013102	但+	1	1
w01013102	在+	1	1
w01013102	南部+	1	2
w01013102	萨米+方言+中+	3	5
w01013102	则+	1	1
w01013102	不+存在+	2	3
w01013102	此+特征+	2	3
w01014002	高加索+	1	3
w01014002	山脉+	1	2
w01014002	北部+区域+	2	4
w01014002	亦+	1	1
w01014002	可+称+为+	3	3
w01014002	内+	1	1
w01014002	高加索+地区+Ciscaucasus+	3	16
w01014002	而+	1	1
w01014002	南部+区域+	2	4
w01014002	可+称+为+	3	3
w01014002	外+	1	1
w01014002	高加索+地区+Transcaucasus+	3	18
w01016028	给+	1	1
w01016028	整个+系统+	2	4
w01016028	大气层+	1	3
w01016028	是+	1	1
w01016028	一+个+	2	2
w01016028	混沌+的+	2	3
w01016028	系统+	1	2
w01016028	所以+	1	2
w01016028	系统+中+	2	3
w01016028	某+部分+的+	3	4
w01016028	微小+变化+	2	4
w01016028	会+	1	1
w01016028	带来+	1	2
w01016028	很大+影响+	2	4
w01016034	吸收+	1	2
w01016034	在+	1	1
w01016034	降雨+期间+	2	4
w01016034	液滴+	1	2
w01016034	从+	1	1
w01016034	周围+的+	2	3
w01016034	空气+中+	2	3
w01016034	并+分解+二氧化碳+	3	7
w01016070	中国+	1	2
w01016070	为+	1	1
w01016070	2008+年+	2	5
w01016070	夏季+奥运会+进行+的+	4	8
w01016070	准备+工作+	2	4
w01016070	是+	1	1
w01016070	近期+	1	2
w01016070	天气+控制+的+	3	5
w01016070	一+个+例子+	3	4
w01017004	全球+	1	2
w01017004	板块+构造力+的+	3	6
w01017004	影响+形成+了+	3	5
w01017004	东+	1	1
w01017004	非+大裂谷+	2	4
w01017004	乞力马扎罗山+	1	6
w01017004	和+肯尼亚山+	2	5
w01017004	位+于+	2	2
w01017004	东+非+	2	2
w01017004	它们+	1	2
w01017004	是+	1	1
w01017004	非洲+	1	2
w01017004	最高+的+	2	3
w01017004	两+个+山峰+	3	4
w01017046	伊斯兰教+传播+到+	3	7
w01017046	沿岸+一带+	2	4
w01017046	从未+接触+过+	3	5
w01017046	伊斯兰教+	1	4
w01017046	后者+让+	2	3
w01017046	但+	1	1
w01017046	大部分+的+	2	4
w01017046	班图+人+	2	3
w01017046	并+保留+了+	3	4
w01017046	非洲+	1	2
w01017046	传统+	1	2
w01017046	宗教+信徒+的+	3	5
w01017046	身份+	1	2
w01018019	把+	1	1
w01018019	喀麦隆+的+	2	4
w01018019	经济+	1	2
w01018019	与+	1	1
w01018019	法国+经济+融+为+一体+	5	8
w01018019	利用+	1	2
w01018019	资金+投资+	2	4
w01018019	和+	1	1
w01018019	熟练+工人+	2	4
w01018019	提升+	1	2
w01018019	基础+设施+	2	4
w01018019	法国+	1	2
w01018019	调节+	1	2
w01018019	劳动力+系统+	2	5
w01018029	与+	1	1
w01018029	法+属+喀麦隆+统一+	4	7
w01018029	1961+年+	2	5
w01018029	10+月+	2	3
w01018029	1+日+	2	2
w01018029	前英属+	1	3
w01018029	南+喀麦隆+	2	4
w01018029	组成+	1	2
w01018029	喀麦隆+	1	3
w01018029	联邦+共和国+	2	5
w01018101	根据+	1	2
w01018101	劳动部+	1	3
w01018101	有关+	1	2
w01018101	最+恶劣+	2	3
w01018101	童工+形式+	2	4
w01018101	的+	1	1
w01018101	研究+报导+称+	3	5
w01018101	56%+	1	3
w01018101	为+童工+	2	3
w01018101	在+	1	1
w01018101	五+	1	1
w01018101	至+十四+	2	3
w01018101	岁+的+	2	2
w01018101	儿童+中+	2	3
w01018101	有+	1	1
w01018101	在+	1	1
w01018101	七+	1	1
w01018101	至+十四+	2	3
w01018101	岁+的+	2	2
w01018101	儿童+中+	2	3
w01018101	近+53%+处+于+	4	6
w01018101	半+工+	2	2
w01018101	半+学+的+	3	3
w01018101	状态+	1	2
w01019014	位+于+	2	2
w01019014	北部+	1	2
w01019014	的+	1	1
w01019014	非洲+撒海尔区+的+	3	7
w01019014	气候+	1	2
w01019014	与+	1	1
w01019014	撒哈拉+沙漠+的+	3	6
w01019014	气候+相似+	2	4
w01019014	但是+	1	2
w01019014	其+	1	1
w01019014	极端+程度+	2	4
w01019014	相对+较低+	2	4
w01019073	2010+年+	2	5
w01019073	六+月+	2	2
w01019073	至+	1	1
w01019073	八+月+	2	2
w01019073	期间+	1	2
w01019073	非洲+撒海尔区+发生+饥荒+	4	10
w01020016	位+于+	2	2
w01020016	地中海+	1	3
w01020016	海岸+附近+	2	4
w01020016	的+	1	1
w01020016	因+	1	1
w01020016	位置+近海+	2	4
w01020016	几+个+	2	2
w01020016	古老+文明+	2	4
w01020016	均+	1	1
w01020016	而+受到+	2	3
w01020016	极大+的+	2	3
w01020016	影响+	1	2
w01020017	来+自+	2	2
w01020017	捕鱼+	1	2
w01020017	以及+	1	2
w01020017	海产+采集+	2	4
w01020017	的+	1	1
w01020017	在+	1	1
w01020017	那些+时代+中+	3	5
w01020017	它+	1	1
w01020017	为+	1	1
w01020017	数+个+社区+的+	4	5
w01020017	贸易+殖民+	2	4
w01020017	战争+	1	2
w01020017	乃至+	1	2
w01020017	食品+	1	2
w01020017	提供+了+	2	3
w01020017	通道+	1	2
w01020018	由于+	1	2
w01020018	气候+地理+	2	4
w01020018	和+	1	1
w01020018	近海+情况+相似+	3	6
w01020018	以+	1	1
w01020018	的+	1	1
w01020018	地中海+	1	3
w01020018	为+中心+	2	3
w01020018	数+个+文明+	3	4
w01020018	均+	1	1
w01020018	在+	1	1
w01020018	某+程度+上+	3	4
w01020018	拥有+	1	2
w01020018	文化+	1	2
w01020018	和+历史+	2	3
w01020018	互相+交错+的+	3	5
w01020019	在+	1	1
w01020019	地中海+的+	2	4
w01020019	海岸线+	1	3
w01020019	其中+	1	2
w01020019	两+个+	2	2
w01020019	古典+时代+的+	3	5
w01020019	最+著名+	2	3
w01020019	地中海+文明+	2	5
w01020019	是+	1	1
w01020019	希腊+城邦+	2	4
w01020019	和+腓尼基+	2	4
w01020019	人+	1	1
w01020019	两+者+	2	2
w01020019	均+	1	1
w01020019	大规模+	1	3
w01020019	地+	1	1
w01020019	进行+	1	2
w01020019	殖民+活动+	2	4
w01020020	后来+	1	2
w01020020	奥古斯塔斯+建立+了+	3	8
w01020020	罗马+帝国+	2	4
w01020020	罗马人+	1	3
w01020020	把+地中海+称+为+	4	6
w01020020	我们+的+	2	3
w01020020	海+Mare+Nostrum+	3	12
w01022033	由+	1	1
w01022033	的+	1	1
w01022033	礁石+保护+起来+	3	6
w01022033	是+	1	1
w01022033	一+个+	2	2
w01022033	水路+	1	2
w01022033	Blindleia+运河+	2	11
w01022033	从+	1	1
w01022033	挪威+南部+的+	3	5
w01022033	克里斯蒂安松+开始+	2	8
w01022033	穿过+利勒桑+	2	5
w01022033	蜿蜒+	1	2
w01022033	而+行+	2	2
w01022055	在+丹麦语+中+	3	5
w01022055	这+个+词+	3	3
w01022055	可能+	1	2
w01022055	也+适用+于+	3	4
w01022055	浅礁湖+	1	3
w01022092	如+峡湾+一样+	3	5
w01022092	淡水湖+	1	3
w01022092	通常+较深+	2	4
w01023074	酒精类+饮品+诸如+啤酒+蜂蜜酒+	5	12
w01023074	和+bjorr酒+	2	7
w01023074	一+种+	2	2
w01023074	烈性+水果酒+	2	5
w01023074	这里+提供+	2	4
w01023074	富人+	1	2
w01023074	还+	1	1
w01023074	可以+享用+到+	3	5
w01023074	进口+葡萄酒+	2	5
w01023120	无论+	1	2
w01023120	规则+	1	2
w01023120	是+什么+	2	3
w01023120	在+	1	1
w01023120	这些+搏斗+中+	3	5
w01023120	通常+	1	2
w01023120	会+导致+	2	3
w01023120	其中+	1	2
w01023120	一+匹+种马+死亡+	4	6
w01025083	丹内维尔克+南部+紧邻+的+	4	10
w01025083	前进+的+	2	3
w01025083	严冬+来临+时+	3	5
w01025083	丹内维尔克+	1	5
w01025083	和+胡苏姆+	2	4
w01025083	之间+	1	2
w01025083	的+	1	1
w01025083	施莱湾+	1	3
w01025083	和+湿地+	2	3
w01025083	形成+了+	2	3
w01025083	冻土+	1	2
w01025083	土地+	1	2
w01025083	已+	1	1
w01025083	被+	1	1
w01025083	德国+军队+攻占+	3	6
w01025084	这+次+	2	2
w01025084	撤退+行动+让+	3	5
w01025084	普+	1	1
w01025084	奥+联军+	2	3
w01025084	感到+意外+	2	4
w01025084	因为+	1	2
w01025084	几乎+	1	2
w01025084	所有+	1	2
w01025084	丹麦+军队+	2	4
w01025084	都+	1	1
w01025084	成功+完成+了+	3	5
w01025084	撤离+	1	2
w01025085	重型+	1	2
w01025085	火炮+	1	2
w01025085	关键+部件+	2	4
w01025085	被+遗弃+	2	3
w01025085	当时+通往+弗伦斯堡+	3	8
w01025085	的+	1	1
w01025085	不过+	1	2
w01025085	这+	1	1
w01025085	也+导致+	2	3
w01025085	而+	1	1
w01025085	关于+	1	2
w01025085	为+何+	2	2
w01025085	铁路+	1	2
w01025085	未+	1	1
w01025085	被+	1	1
w01025085	妥善+利用+	2	4
w01025085	的+	1	1
w01025085	疑问+	1	2
w01025085	也+	1	1
w01025085	一直+	1	2
w01025085	是+	1	1
w01025085	一+个+	2	2
w01025085	历史+议题+	2	4
w01025086	撤退+的+	2	3
w01025086	丹麦+大众+	2	4
w01025086	十分+震惊+	2	4
w01025086	丹内维尔克+是+	2	6
w01025086	的+	1	1
w01025086	坚不可摧+	1	4
w01025086	消息+让+	2	3
w01025086	他们+	1	2
w01025086	曾+认为+	2	3
w01025086	梅塞+将军+	2	4
w01025086	也+	1	1
w01025086	被+	1	1
w01025086	随即+	1	2
w01025086	被+解除+指挥权+	3	6
w01025087	自+此+以后+	3	4
w01025087	丹内维尔克+	1	5
w01025087	便+归+	2	2
w01025087	德国+管辖+	2	4
w01026024	多瑙河+上+	2	4
w01026024	运输+的+	2	3
w01026024	1987+年+	2	5
w01026024	货物+数量+上升+至+	4	7
w01026024	约+	1	1
w01026024	一亿+吨+	2	3
w01026037	在+	1	1
w01026037	奇莉娅湾+Chiliaarm+	2	13
w01026037	左岸+	1	2
w01026037	多瑙河+	1	3
w01026037	三+角洲+的+	3	4
w01026037	大部分+区域+位+于+	4	7
w01026037	罗马尼亚+图尔恰郡+	2	8
w01026037	而+	1	1
w01026037	其+	1	1
w01026037	北部+区域+	2	4
w01026037	位+于+	2	2
w01026037	乌克兰+	1	3
w01026037	敖德萨州+境内+	2	6
w01027007	这里+的+	2	3
w01027007	气候+	1	2
w01027007	非常+干燥+	2	4
w01027007	偶尔+	1	2
w01027007	甚至+	1	2
w01027007	会+有+	2	2
w01027007	人+	1	1
w01027007	误+以为+	2	3
w01027007	这+个+平原+	3	4
w01027007	是+	1	1
w01027007	撒哈拉+沙漠+的+	3	6
w01027007	一+部分+	2	3
w01027015	它+	1	1
w01027015	与+	1	1
w01027015	这+个+国家+西部+	4	6
w01027015	的+	1	1
w01027015	不同+之+	2	3
w01027015	处+在+于+	3	3
w01027015	其+	1	1
w01027015	主要+的+	2	3
w01027015	地形+特点+	2	4
w01027015	与+	1	1
w01027015	海岸+区域+	2	4
w01027015	不+相同+	2	3
w01027035	地处+温带+	2	4
w01027035	阿尔及利亚+北部+	2	7
w01027035	享有+	1	2
w01027035	温和+的+	2	3
w01027035	地中海+气候+	2	5
w01028004	最+重要+的+	3	4
w01028004	最终+汇入+密西西比河+	3	9
w01028004	的+	1	1
w01028004	就是+	1	2
w01028004	俄亥俄河+	1	4
w01028050	矛盾+的+	2	3
w01028050	核心+问题+在+于+	4	6
w01028050	堪萨斯州+是+	2	5
w01028050	以+	1	1
w01028050	自由州+	1	3
w01028050	还是+奴隶制州+	2	6
w01028050	的+	1	1
w01028050	身份+加入+联邦+	3	6
w01028069	全国+	1	2
w01028069	对于+	1	2
w01028069	堪萨斯州+事件+	2	6
w01028069	的+	1	1
w01028069	反应+说明+了+	3	5
w01028069	这+个+国家+的+	4	5
w01028069	分化+现象+	2	4
w01028069	是+	1	1
w01028069	多么+严重+	2	4
w01029015	叶子+展示+的+	3	5
w01029015	从+黄绿色+到+蓝绿色+	4	8
w01029015	在+	1	1
w01029015	颜色+方面+	2	4
w01029015	是+	1	1
w01029015	多样+的+	2	3
w01029015	绿色+	1	2
w01029015	不一而足+	1	4
w01029049	全+美+的+	3	3
w01029049	印第安人+	1	4
w01029049	都+依赖+	2	3
w01029049	其+作+为+	3	3
w01029049	主要+的+	2	3
w01029049	医学+	1	2
w01029049	治疗+方法+	2	4
w01029083	位+于+	2	2
w01029083	欧洲+西北部+	2	5
w01029083	和+乌克兰+	2	4
w01029083	的+	1	1
w01029083	基督+教堂+	2	4
w01029083	通常+	1	2
w01029083	在+	1	1
w01029083	棕枝+主日+的+	3	5
w01029083	庆典+上+	2	3
w01029083	用+	1	1
w01029083	柳枝+取代+棕榈叶+	3	7
w01030092	阿尔卑斯+山脉+	2	6
w01030092	为+	1	1
w01030092	欧洲+	1	2
w01030092	低海拔+地区+提供+了+	4	8
w01030092	饮用水+灌溉水+	2	6
w01030092	和+	1	1
w01030092	条件+	1	2
w01030092	水力+发电+的+	3	5
w01030093	虽然+	1	2
w01030093	此+区域+	2	3
w01030093	只+占据+	2	3
w01030093	欧洲+地表+的+	3	5
w01030093	11%+	1	3
w01030093	但+	1	1
w01030093	阿尔卑斯+山脉+	2	6
w01030093	为+	1	1
w01030093	欧洲+	1	2
w01030093	低海拔+地区+	2	5
w01030093	特别+是+	2	3
w01030093	在+	1	1
w01030093	干旱+地区+	2	4
w01030093	和+	1	1
w01030093	夏季+月份+	2	4
w01030093	提供+了+	2	3
w01030093	水+资源+	2	3
w01030093	高达+90%+	2	5
w01030093	的+	1	1
w01030094	在+	1	1
w01030094	如+米兰+等+	3	4
w01030094	城市+中+	2	3
w01030094	80%+的+	2	4
w01030094	供水+来+自+	3	4
w01030094	于+	1	1
w01030094	阿尔卑斯山+的+	2	6
w01030094	径流+	1	2
w01030095	利用+了+	2	3
w01030095	河流+的+	2	3
w01030095	水+资源+	2	3
w01030095	超过+	1	2
w01030095	500+座+	2	4
w01030095	水电站+	1	3
w01030095	可+产生+	2	3
w01030095	电力+	1	2
w01030095	多达+	1	2
w01030095	2900+千瓦+	2	6
w01030095	的+	1	1
w01030096	均+来+	2	2
w01030096	自+瑞士+	2	3
w01030096	欧洲+的+	2	3
w01030096	主要+河流+	2	4
w01030096	例如+莱茵河+罗讷河+	3	8
w01030096	茵河+	1	2
w01030096	提契诺河+	1	4
w01030096	和+宝河+	2	3
w01030096	所有+河流+	2	4
w01030096	均+有+	2	2
w01030096	源头+来+自+	3	4
w01030096	阿尔卑斯+山脉+	2	6
w01031003	对+火山+	2	3
w01031003	的+	1	1
w01031003	研究+学习+	2	4
w01031003	可+称+为+	3	3
w01031003	火山学+volcanology+	2	14
w01031003	有时+	1	2
w01031003	也+	1	1
w01031003	可以+拼写+为+	3	5
w01031003	vulcanology+	1	11
w01031015	因+	1	1
w01031015	矽+含量+高+	3	4
w01031015	一般+无法+	2	4
w01031015	到达+地表+	2	4
w01031015	岩浆+	1	2
w01031015	一般+	1	2
w01031015	而+	1	1
w01031015	较为+粘稠+	2	4
w01031015	因+此+	2	2
w01031015	它+	1	1
w01031015	而是+	1	2
w01031015	在+深处+冷却+	3	5
w01031034	一般+	1	2
w01031034	它们+	1	2
w01031034	也+	1	1
w01031034	不会+发生+	2	4
w01031034	灾难性+的+	2	4
w01031034	爆炸+	1	2
w01032139	全球+变暖+	2	4
w01032139	已经+造成+	2	4
w01032139	雨季+模式+的+	3	5
w01032139	改变+	1	2
w01033022	它+带有+	2	3
w01033022	一+个+	2	2
w01033022	小型+环礁湖+	2	5
w01033022	但是+	1	2
w01033022	已经+干涸+	2	4
w01033025	这里+	1	2
w01033025	于+	1	1
w01033025	1975+年+	2	5
w01033025	被+宣布+为+	3	4
w01033025	野生+	1	2
w01033025	动物+保护区+	2	5
w01033061	这+个+岛屿+的+	4	5
w01033061	调查+	1	2
w01033061	与+考察+	2	3
w01033061	工作+	1	2
w01033061	正+	1	1
w01033061	在+继续+	2	3
w01033067	这些+	1	2
w01033067	定居+活动+	2	4
w01033067	约+	1	1
w01033067	在+	1	1
w01033067	公元+前+	2	3
w01033067	1000+年+	2	5
w01033067	可能+	1	2
w01033067	就+	1	1
w01033067	已+开始+	2	3
w01033067	当时+东部+的+	3	5
w01033067	美拉尼西亚人+	1	6
w01033067	在+	1	1
w01033067	往北+迁移+	2	4
w01034023	在+肯塔基+	2	4
w01034023	和+印第安纳+	2	5
w01034023	在+	1	1
w01034023	其+家庭+	2	3
w01034023	生活+期间+	2	4
w01034023	托马斯+林肯+	2	5
w01034023	曾经+当+过+	3	4
w01034023	农民+	1	2
w01034023	家具+木工+	2	4
w01034023	和+木匠+	2	3
w01035079	一+个+地区+面对+	4	6
w01035079	自然+灾害+	2	4
w01035079	时+	1	1
w01035079	的+	1	1
w01035079	栖息地+的+	2	4
w01035079	破坏+	1	2
w01035079	极大+	1	2
w01035079	地+增加+了+	3	4
w01035079	脆弱性+	1	3
w01035079	例如+洪水+干旱+	3	6
w01035079	作物+失收+	2	4
w01035079	疾病+传播+	2	4
w01035079	和+	1	1
w01035079	水+	1	1
w01035079	资源+污染+	2	4
w01035080	管理+妥善+的+	3	5
w01035080	另+	1	1
w01035080	一+方面+	2	3
w01035080	健康+	1	2
w01035080	生态+系统+	2	4
w01035080	将+	1	1
w01035080	能+降低+	2	3
w01035080	这些+事件+的+	3	5
w01035080	发生率+	1	3
w01035080	或+	1	1
w01035080	至少+	1	2
w01035080	能+减轻+	2	3
w01035080	不利+影响+	2	4
w01035081	农业+用地+	2	4
w01035081	实际+上+	2	3
w01035081	可能+	1	2
w01035081	会+	1	1
w01035081	因为+	1	2
w01035081	周边+地貌+的+	3	5
w01035081	破坏+	1	2
w01035081	而+受到+	2	3
