sent_id	word_sound	character_token_n	sound_n
w01005021	['yi', 'ji']	2	4
w01005021	['p#', '#', 'ni', 'ya', 'ren']	5	10
w01005022	['zui', '$oŋ']	2	6
w01005022	['z#']	1	2
w01005022	['ɥe']	1	2
w01005022	['goŋ', 'ɥæn']	2	6
w01005022	['qian']	1	4
w01005022	['nian']	1	4
w01005022	['nian']	1	4
w01005022	['ma', 'qi', 'dwən']	3	8
w01005022	['guo', 'waŋ']	2	6
w01005022	['a', 'min', 'ta', 'si']	4	8
w01005022	['yi', '$i']	2	4
w01005022	['jie', '$#']	2	5
w01005022	['le']	1	2
w01005022	['a', 'qi', 'm#', 'ni', 'de']	5	9
w01005022	['de']	1	2
w01005022	['toŋ', '$i']	2	5
w01005022	['quan', 'guo']	2	7
w01005022	['t#', 'xiaŋ']	2	6
w01005022	['$eŋ']	1	3
w01005022	['w#']	1	2
w01005022	['a', 'qi', 'm#', 'ni', 'de', 'bwo', 'si']	7	14
w01005022	['di', 'guo']	2	5
w01005022	['de']	1	2
w01005022	['fu', 'yoŋ', 'guo']	3	8
w01005023	['duo']	1	3
w01005023	['zu', 'yi']	2	4
w01005023	['de']	1	2
w01005023	['a', 'qi', 'm#', 'ni', 'de']	5	9
w01005023	['jun', 'dui']	2	6
w01005023	['xi', 'na']	2	4
w01005023	['le']	1	2
w01005023	['xu', 'duo']	2	5
w01005023	['ba', 'er', 'gan', 'ren']	4	10
w01005023	['coŋ', 'jun']	2	6
w01005024	['ci', 'w#']	2	4
w01005024	['xu', 'duo']	2	5
w01005024	['ma', 'qi', 'dwən']	3	8
w01005024	['he']	1	2
w01005024	['bwo', 'si']	2	5
w01005024	['de']	1	2
w01005024	['jjəŋ', 'yiŋ']	2	7
w01005024	['ren', '$i']	2	5
w01005024	['toŋ', 'hwən']	2	7
w01006027	['$#', 'jia']	2	5
w01006027	['dian', 'yiŋ']	2	7
w01006027	['goŋ', 'si']	2	5
w01006027	['yu']	1	2
w01006027	['nian']	1	4
w01006027	['$eŋ', 'li']	2	5
w01006027	['ze']	1	2
w01006027	['yu']	1	2
w01006027	['nian']	1	4
w01006027	['$eŋ', 'li']	2	5
w01006081	['nian']	1	4
w01006081	['zui']	1	3
w01006081	['$eŋ', 'goŋ']	2	6
w01006081	['de']	1	2
w01006081	['dian', 'yiŋ']	2	7
w01006081	['$i']	1	2
w01006081	['y#']	1	2
w01006081	['ya', 'ni', 'si']	3	6
w01006081	['si', 'ma', 'la', 'di', 'si']	5	10
w01006081	['d#', 'yan']	2	5
w01006081	['de']	1	2
w01006081	['ge', 'l#', 'ke']	3	6
w01007004	['fa', 'guo']	2	5
w01007004	['mwo', 'na', 'ge']	3	7
w01007004	['ti#', 'ɥe']	2	5
w01007004	['yu']	1	2
w01007004	['nian']	1	4
w01007004	['ɥe']	1	2
w01007004	['qian', '$u']	2	6
w01007004	['fa', 'guo']	2	5
w01007004	['ju']	1	2
w01007004	['ci']	1	2
w01007004	['w#']	1	2
w01007004	['mwo', 'na', 'ge']	3	7
w01007004	['ti', 'goŋ']	2	5
w01007004	['y#', 'xian']	2	6
w01007004	['de']	1	2
w01007004	['b#', 'hu']	2	4
w01007035	['$i', 'xjəŋ']	2	6
w01007035	['ji', 'g#']	2	4
w01007035	['b#', 'kuo']	2	5
w01007035	['yi']	1	2
w01007035	['mjəŋ']	1	4
w01007035	['guo', 'wu']	2	5
w01007035	['da', '$en']	2	5
w01007035	['zuo']	1	3
w01007035	['w#']	1	2
w01007035	['$eŋ', 'fu']	2	5
w01007035	['$#', 'n#']	2	4
w01007035	['bjəŋ']	1	4
w01007035	['y#']	1	2
w01007035	['qi']	1	2
w01007035	['$u', '$i']	2	4
w01007035	['$eŋ', 'fu']	2	5
w01007035	['de']	1	2
w01007035	['wu']	1	2
w01007035	['ren']	1	3
w01007035	['li', '$i', 'hui']	3	7
w01007070	['qi']	1	2
w01007070	['jjəŋ', '$a']	2	6
w01007070	['dui', 'wu']	2	5
w01007070	['b#', 'kuo']	2	5
w01007070	['yi']	1	2
w01007070	['ge']	1	2
w01007070	['fu', 'ze']	2	4
w01007070	['xun', 'luo']	2	6
w01007070	['he']	1	2
w01007070	['jian', 'guan']	2	8
w01007070	['$uan', '$i']	2	6
w01007070	['de']	1	2
w01007070	['te', 'bie']	2	5
w01007070	['dan', 'ɥæn']	2	6
w01007087	['daŋ', 'qian']	2	7
w01007087	['de']	1	2
w01007087	['tu', 'di']	2	4
w01007087	['k#', 'ken']	2	5
w01007087	['xiaŋ', 'mu']	2	6
w01007087	['b#', 'kuo']	2	5
w01007087	['dui']	1	3
w01007087	['faŋ', 'te', 'w#', 'ye', 'qu']	5	11
w01007087	['jin', 'xjəŋ']	2	7
w01007087	['kuo', 'jian']	2	7
w01007087	['$e']	1	2
w01007087	['yi']	1	2
w01007087	['xiaŋ']	1	4
w01008043	['dan']	1	3
w01008043	['b#']	1	2
w01008043	['#', 'er', 'lan']	3	6
w01008043	['yiŋ', 'ge', 'lan']	3	8
w01008043	['he']	1	2
w01008043	['w#', 'er', '$i']	3	6
w01008043	['$i', 'jian']	2	6
w01008043	['z#']	1	2
w01008043	['fa', 'lv']	2	4
w01008043	['he']	1	2
w01008043	['$eŋ', 'xu']	2	5
w01008043	['$aŋ']	1	3
w01008043	['cwən', 'z#']	2	6
w01008043	['$oŋ', 'y#']	2	5
w01008043	['de']	1	2
w01008043	['$a', 'yi']	2	4
w01009010	['b#', 'ji', 'loŋ']	3	7
w01009010	['fen', 'l#', 'fa']	3	7
w01009010	['$i']	1	2
w01009010	['zui']	1	3
w01009010	['guaŋ']	1	4
w01009010	['w#']	1	2
w01009010	['jie', '$#']	2	5
w01009010	['de']	1	2
w01009010	['qi', 'ti']	2	4
w01009010	['$i', 'liaŋ']	2	6
w01009010	['fen', 'l#', 'fa']	3	7
w01009017	['qi', 'ti']	2	4
w01009017	['$i', 'liaŋ']	2	6
w01009017	['fen', 'l#', 'fa']	3	7
w01009017	['yu']	1	2
w01009017	['$i', 'ji']	2	4
w01009017	['nian', 'd#']	2	6
w01009017	['jiu']	1	3
w01009017	['z#']	1	2
w01009017	['tian', 'qi']	2	6
w01009017	['yu', 'b#']	2	4
w01009017	['$oŋ']	1	3
w01009017	['huo', 'de']	2	5
w01009017	['$#', 'ci']	2	4
w01009017	['yiŋ', 'yoŋ']	2	6
w01009017	['er']	1	2
w01009017	['qi', 'h#', 'xue', 'jia']	4	10
w01009017	['z#']	1	2
w01009017	['nian']	1	4
w01009017	['k#', '$i']	2	4
w01009017	['ju']	1	2
w01009017	['ci']	1	2
w01009017	['xiaŋ', 'fa']	2	6
w01009017	['jian', 'li']	2	6
w01009017	['qi']	1	2
w01009017	['le']	1	2
w01009017	['qi', 'xiaŋ']	2	6
w01009017	['qi', 'h#', 'xue']	3	7
w01009027	['ji', 'feŋ']	2	5
w01009027	['$i']	1	2
w01009027	['ji', 'jie', 'xjəŋ']	3	9
w01009027	['de']	1	2
w01009027	['$eŋ', 'xjəŋ', 'feŋ']	3	10
w01009027	['ke']	1	2
w01009027	['$i', 'xu']	2	4
w01009027	['$u']	1	2
w01009027	['ɥe']	1	2
w01009027	['$i']	1	2
w01009027	['jiu']	1	3
w01009027	['ta']	1	2
w01009027	['w#']	1	2
w01009027	['di', 'qu']	2	4
w01009027	['d#', 'l#']	2	4
w01009027	['duo']	1	3
w01009027	['yu']	1	2
w01009027	['de']	1	2
w01009027	['ji', 'jie']	2	5
w01010044	['z#']	1	2
w01010044	['si', 'la', 'fu', 'ren']	4	9
w01010044	['yu']	1	2
w01010044	['goŋ', 'ɥæn']	2	6
w01010044	['liu']	1	3
w01010044	['$i', 'ji']	2	4
w01010044	['li', 'zu']	2	4
w01010044	['qian']	1	4
w01010044	['duo']	1	3
w01010044	['ge']	1	2
w01010044	['ri', 'er', 'man']	3	7
w01010044	['bu', 'luo']	2	5
w01010044	['he']	1	2
w01010044	['$u', 'y#']	2	4
w01010044	['de']	1	2
w01010044	['si', 'la', 'fu']	3	6
w01010044	['bu', 'luo']	2	5
w01010044	['z#']	1	2
w01010044	['#', '$#']	2	3
w01010044	['min', 'zu']	2	5
w01010044	['da', 'qian', 'xi']	3	8
w01010044	['qi', 'jian']	2	6
w01010044	['tu', 'jjəŋ']	2	6
w01010044	['mwo', 'la', 'w#', 'ya']	4	9
w01010045	['$i']	1	2
w01010045	['ba']	1	2
w01010045	['$i', 'ji']	2	4
w01010045	['mwo']	1	3
w01010045	['mwo', 'la', 'w#', 'ya']	4	9
w01010045	['goŋ', 'guo']	2	6
w01010045	['z#']	1	2
w01010045	['daŋ', 'jin']	2	6
w01010045	['de']	1	2
w01010045	['mwo', 'la', 'w#', 'ya']	4	9
w01010045	['doŋ', 'nan', 'bu']	3	8
w01010045	['si', 'luo', 'fa', 'ke']	4	9
w01010045	['xi', 'nan']	2	5
w01010045	['di', 'qu']	2	4
w01010045	['yi', 'ji']	2	4
w01010045	['#', 'di', 'li']	3	5
w01010045	['xia', 'bu']	2	5
w01010045	['xjəŋ', '$eŋ']	2	7
w01010046	['goŋ', 'ɥæn']	2	6
w01010046	['nian']	1	4
w01010046	['$e', 'li']	2	4
w01010046	['$eŋ']	1	3
w01010046	['w#']	1	2
w01010046	['le']	1	2
w01010046	['da', 'mwo', 'la', 'w#', 'ya', 'guo']	6	14
w01010046	['qi', '$oŋ']	2	5
w01010046	['b#', 'kuo']	2	5
w01010046	['b#']	1	2
w01010046	['$eŋ', 'fu']	2	5
w01010046	['de']	1	2
w01010046	['ni', 'te', 'la']	3	6
w01010046	['goŋ', 'guo']	2	6
w01010046	['xian']	1	4
w01010046	['w#']	1	2
w01010046	['si', 'luo', 'fa', 'ke']	4	9
w01010047	['di', 'yi']	2	4
w01010047	['ge']	1	2
w01010047	['guo', 'waŋ']	2	6
w01010047	['$i']	1	2
w01010047	['mwo', 'yi', 'mi', 'er']	4	9
w01010047	['yi', '$i']	2	4
w01010047	['nian']	1	4
w01010047	['z#', 'w#']	2	4
w01010048	['ri', 'er', 'man']	3	7
w01010048	['lu', 'yi']	2	4
w01010048	['ru', 'qin']	2	5
w01010048	['le']	1	2
w01010048	['mwo', 'la', 'w#', 'ya']	4	9
w01010048	['bjəŋ']	1	4
w01010048	['raŋ']	1	3
w01010048	['qi']	1	2
w01010048	['$i', 'zi']	2	4
w01010048	['qu', 'd#']	2	4
w01010048	['le']	1	2
w01010048	['mwo', 'yi', 'mi', 'er']	4	9
w01010048	['yi', '$i']	2	4
w01010048	['de']	1	2
w01010048	['waŋ', 'w#']	2	5
w01010048	['h#']	1	2
w01010048	['b#']	1	2
w01010048	['$eŋ']	1	3
w01010048	['w#']	1	2
w01010048	['$eŋ']	1	3
w01010048	['luo', 'si', 'ji', 'si', 'la', 'fu']	6	13
w01012052	['ljəŋ', 'w#']	2	6
w01012052	['y#']	1	2
w01012052	['fa', 'ljəŋ']	2	6
w01012052	['que', 'djəŋ']	2	7
w01012052	['ge']	1	2
w01012052	['di', 'qu']	2	4
w01012052	['ji']	1	2
w01012052	['$i', 'qu']	2	4
w01012052	['yi', 'hui']	2	5
w01012052	['de']	1	2
w01012052	['xuan', 'ju']	2	6
w01013083	['sui', 'ran']	2	6
w01013083	['$i', '$i']	2	4
w01013083	['ji#', 'wan']	2	6
w01013083	['de']	1	2
w01013083	['ri', 'qi']	2	4
w01013083	['qian']	1	4
w01013083	['nian']	1	4
w01013083	['bjəŋ', 'd#']	2	6
w01013083	['reŋ']	1	3
w01013083	['$u']	1	2
w01013083	['yu']	1	2
w01013083	['dan', 'm#']	2	5
w01013083	['de']	1	2
w01013083	['$eŋ', '$i']	2	5
w01013083	['koŋ', '$i']	2	5
w01013083	['xia']	1	3
w01013083	['dan']	1	3
w01013083	['z#']	1	2
w01013083	['bjəŋ', 'd#', 'yu']	3	8
w01013083	['$oŋ']	1	3
w01013083	['ji', 'hu']	2	4
w01013083	['m#', 'y#']	2	4
w01013083	['jie', 'yoŋ']	2	6
w01013083	['dan', 'm#', 'yu']	3	7
w01013083	['de']	1	2
w01013083	['ɥæn', 'su']	2	5
w01013083	['ye']	1	2
w01013083	['xian', 'y#']	2	6
w01013083	['$#']	1	2
w01013083	['qi']	1	2
w01013083	['yiŋ', 'xiaŋ']	2	7
w01013083	['$i']	1	2
w01013083	['$u']	1	2
w01013096	['ye']	1	2
w01013096	['y#']	1	2
w01013096	['ɥæn']	1	3
w01013096	['yu']	1	2
w01013096	['fen', 'lan', 'yu']	3	8
w01013096	['bjəŋ']	1	4
w01013096	['du', 'li']	2	4
w01013096	['yan', 'hua']	2	6
w01013096	['de']	1	2
w01013096	['yu', 'yan']	2	5
w01013096	['ru']	1	2
w01013096	['rui', 'dian']	2	7
w01013096	['de']	1	2
w01013096	['tuo', 'er', 'ne']	3	7
w01013096	['he', 'gu']	2	4
w01013096	['fen', 'lan', 'yu']	3	8
w01013096	['yi', 'ji']	2	4
w01013096	['nuo', 'w#']	2	5
w01013096	['de']	1	2
w01013096	['ke', 'wen', 'si', 'yu']	4	9
w01013102	['fu', 'yin']	2	5
w01013102	['jian', 'bian']	2	8
w01013102	['$i']	1	2
w01013102	['fen', 'lan', 'yu']	3	8
w01013102	['he']	1	2
w01013102	['b#', 'bu']	2	4
w01013102	['sa', 'mi', 'ren']	3	7
w01013102	['faŋ', 'yan']	2	6
w01013102	['de']	1	2
w01013102	['goŋ', 'toŋ']	2	6
w01013102	['te', '$eŋ']	2	5
w01013102	['dan']	1	3
w01013102	['z#']	1	2
w01013102	['b#']	1	2
w01013102	['ren', 'w#']	2	5
w01013102	['ju', 'y#']	2	4
w01013102	['bu', 'toŋ']	2	5
w01013102	['yu', 'yan']	2	5
w01013102	['li', '$i']	2	4
w01013102	['de']	1	2
w01013102	['nan', 'bu']	2	5
w01013102	['sa', 'mi']	2	4
w01013102	['faŋ', 'yan']	2	6
w01013102	['$oŋ']	1	3
w01013102	['ze']	1	2
w01013102	['bu']	1	2
w01013102	['cwən', 'z#']	2	6
w01013102	['ci']	1	2
w01013102	['te', '$eŋ']	2	5
w01014002	['g#', 'jia', 'suo']	3	8
w01014002	['$an', 'm#']	2	5
w01014002	['b#', 'bu']	2	4
w01014002	['qu', 'yu']	2	4
w01014002	['yi']	1	2
w01014002	['ke']	1	2
w01014002	['$eŋ']	1	3
w01014002	['w#']	1	2
w01014002	['n#']	1	2
w01014002	['g#', 'jia', 'suo']	3	8
w01014002	['di', 'qu']	2	4
w01014002	['er']	1	2
w01014002	['nan', 'bu']	2	5
w01014002	['qu', 'yu']	2	4
w01014002	['ke']	1	2
w01014002	['$eŋ']	1	3
w01014002	['w#']	1	2
w01014002	['w#']	1	2
w01014002	['g#', 'jia', 'suo']	3	8
w01014002	['di', 'qu']	2	4
w01016028	['da', 'qi', 'ceŋ']	3	7
w01016028	['$i']	1	2
w01016028	['yi']	1	2
w01016028	['ge']	1	2
w01016028	['hwən', 'dwən']	2	8
w01016028	['de']	1	2
w01016028	['xi', 'toŋ']	2	5
w01016028	['suo', 'yi']	2	5
w01016028	['xi', 'toŋ']	2	5
w01016028	['$oŋ']	1	3
w01016028	['m#']	1	2
w01016028	['bu', 'fen']	2	5
w01016028	['de']	1	2
w01016028	['w#', 'xi#']	2	5
w01016028	['bian', 'hua']	2	7
w01016028	['hui']	1	3
w01016028	['g#']	1	2
w01016028	['$eŋ', 'ge']	2	5
w01016028	['xi', 'toŋ']	2	5
w01016028	['d#', 'l#']	2	4
w01016028	['hen', 'da']	2	5
w01016028	['yiŋ', 'xiaŋ']	2	7
w01016034	['z#']	1	2
w01016034	['jiaŋ', 'yu']	2	6
w01016034	['qi', 'jian']	2	6
w01016034	['ye', 'di']	2	4
w01016034	['coŋ']	1	3
w01016034	['$#', 'w#']	2	4
w01016034	['de']	1	2
w01016034	['koŋ', 'qi']	2	5
w01016034	['$oŋ']	1	3
w01016034	['xi', '$#']	2	4
w01016034	['bjəŋ']	1	4
w01016034	['fen', 'jie']	2	6
w01016034	['er', 'yaŋ', 'hua', 'tan']	4	11
w01016070	['$oŋ', 'guo']	2	6
w01016070	['w#']	1	2
w01016070	['nian']	1	4
w01016070	['xia', 'ji']	2	5
w01016070	['#', 'yun', 'hui']	3	7
w01016070	['jin', 'xjəŋ']	2	7
w01016070	['de']	1	2
w01016070	['$wən', 'b#']	2	6
w01016070	['goŋ', 'zuo']	2	6
w01016070	['$i']	1	2
w01016070	['jin', 'qi']	2	5
w01016070	['tian', 'qi']	2	6
w01016070	['koŋ', '$i']	2	5
w01016070	['de']	1	2
w01016070	['yi']	1	2
w01016070	['ge']	1	2
w01016070	['li', 'zi']	2	4
w01017004	['quan', 'qiu']	2	7
w01017004	['ban', 'ku#']	2	6
w01017004	['g#', 'z#', 'li']	3	6
w01017004	['de']	1	2
w01017004	['yiŋ', 'xiaŋ']	2	7
w01017004	['xjəŋ', '$eŋ']	2	7
w01017004	['le']	1	2
w01017004	['doŋ']	1	3
w01017004	['f#']	1	2
w01017004	['da', 'lie', 'gu']	3	7
w01017004	['qi', 'li', 'ma', '$a', 'luo', '$an']	6	14
w01017004	['he']	1	2
w01017004	['ken', 'ni', 'ya', '$an']	4	10
w01017004	['w#']	1	2
w01017004	['yu']	1	2
w01017004	['doŋ']	1	3
w01017004	['f#']	1	2
w01017004	['ta', 'men']	2	5
w01017004	['$i']	1	2
w01017004	['f#', '$#']	2	4
w01017004	['zui', 'g#']	2	5
w01017004	['de']	1	2
w01017004	['liaŋ']	1	4
w01017004	['ge']	1	2
w01017004	['$an', 'feŋ']	2	6
w01017046	['h#', '$e']	2	4
w01017046	['raŋ']	1	3
w01017046	['yi', 'si', 'lan', 'ji#']	4	10
w01017046	['$uan', 'bwo']	2	7
w01017046	['d#']	1	2
w01017046	['yan', 'an']	2	5
w01017046	['yi', 'd#']	2	4
w01017046	['dan']	1	3
w01017046	['da', 'bu', 'fen']	3	7
w01017046	['de']	1	2
w01017046	['ban', 'tu']	2	5
w01017046	['ren']	1	3
w01017046	['coŋ', 'w#']	2	5
w01017046	['jie', '$u']	2	5
w01017046	['guo']	1	3
w01017046	['yi', 'si', 'lan', 'ji#']	4	10
w01017046	['bjəŋ']	1	4
w01017046	['b#', 'liu']	2	5
w01017046	['le']	1	2
w01017046	['f#', '$#']	2	4
w01017046	['$uan', 'toŋ']	2	7
w01017046	['zoŋ', 'ji#']	2	6
w01017046	['xin', 'tu']	2	5
w01017046	['de']	1	2
w01017046	['$en', 'fen']	2	6
w01018019	['fa', 'guo']	2	5
w01018019	['ba']	1	2
w01018019	['ka', 'm#', 'loŋ']	3	7
w01018019	['de']	1	2
w01018019	['jjəŋ', 'ji']	2	6
w01018019	['yu']	1	2
w01018019	['fa', 'guo']	2	5
w01018019	['jjəŋ', 'ji']	2	6
w01018019	['roŋ']	1	3
w01018019	['w#']	1	2
w01018019	['yi', 'ti']	2	4
w01018019	['li', 'yoŋ']	2	5
w01018019	['zi', 'jin']	2	5
w01018019	['t#', 'zi']	2	4
w01018019	['he']	1	2
w01018019	['$u', 'lian']	2	6
w01018019	['goŋ', 'ren']	2	6
w01018019	['ti', '$eŋ']	2	5
w01018019	['ji', '$u']	2	4
w01018019	['$e', '$i']	2	4
w01018019	['ti#', 'jie']	2	6
w01018019	['l#', 'doŋ', 'li']	3	7
w01018019	['xi', 'toŋ']	2	5
w01018029	['nian']	1	4
w01018029	['ɥe']	1	2
w01018029	['ri']	1	2
w01018029	['qian', 'yiŋ', '$u']	3	9
w01018029	['nan']	1	3
w01018029	['ka', 'm#', 'loŋ']	3	7
w01018029	['yu']	1	2
w01018029	['fa']	1	2
w01018029	['$u']	1	2
w01018029	['ka', 'm#', 'loŋ']	3	7
w01018029	['toŋ', 'yi']	2	5
w01018029	['zu', '$eŋ']	2	5
w01018029	['ka', 'm#', 'loŋ']	3	7
w01018029	['lian', 'baŋ']	2	7
w01018029	['goŋ', 'he', 'guo']	3	8
w01018101	['gen', 'ju']	2	5
w01018101	['l#', 'doŋ', 'bu']	3	7
w01018101	['y#', 'guan']	2	6
w01018101	['zui']	1	3
w01018101	['e', 'lie']	2	4
w01018101	['toŋ', 'goŋ']	2	6
w01018101	['xjəŋ', '$i']	2	6
w01018101	['de']	1	2
w01018101	['yan', 'jiu']	2	6
w01018101	['b#', 'd#']	2	4
w01018101	['$eŋ']	1	3
w01018101	['z#']	1	2
w01018101	['wu']	1	2
w01018101	['$i']	1	2
w01018101	['$i', 'si']	2	4
w01018101	['sui']	1	3
w01018101	['de']	1	2
w01018101	['er', 'toŋ']	2	5
w01018101	['$oŋ']	1	3
w01018101	['y#']	1	2
w01018101	['w#']	1	2
w01018101	['toŋ', 'goŋ']	2	6
w01018101	['z#']	1	2
w01018101	['qi']	1	2
w01018101	['$i']	1	2
w01018101	['$i', 'si']	2	4
w01018101	['sui']	1	3
w01018101	['de']	1	2
w01018101	['er', 'toŋ']	2	5
w01018101	['$oŋ']	1	3
w01018101	['jin']	1	3
w01018101	['$u']	1	2
w01018101	['yu']	1	2
w01018101	['ban']	1	3
w01018101	['goŋ']	1	3
w01018101	['ban']	1	3
w01018101	['xue']	1	3
w01018101	['de']	1	2
w01018101	['$uaŋ', 't#']	2	6
w01019014	['f#', '$#']	2	4
w01019014	['sa', 'h#', 'er', 'qu']	4	8
w01019014	['de']	1	2
w01019014	['qi', 'h#']	2	4
w01019014	['yu']	1	2
w01019014	['w#']	1	2
w01019014	['yu']	1	2
w01019014	['b#', 'bu']	2	4
w01019014	['de']	1	2
w01019014	['sa', 'ha', 'la']	3	6
w01019014	['$a', 'mwo']	2	5
w01019014	['de']	1	2
w01019014	['qi', 'h#']	2	4
w01019014	['xiaŋ', 'si']	2	6
w01019014	['dan', '$i']	2	5
w01019014	['qi']	1	2
w01019014	['ji', 'duan']	2	6
w01019014	['$eŋ', 'du']	2	5
w01019014	['xiaŋ', 'dui']	2	7
