sent_id	word_sound	character_token_n	sound_n
w01005024	['ci', 'w#']	2	4
w01005024	['bwo', 'si']	2	5
w01005024	['jjəŋ', 'yiŋ']	2	7
w01005024	['toŋ', 'hwən']	2	7
w01006027	['$#', 'jia']	2	5
w01006027	['dian', 'yiŋ']	2	7
w01006027	['goŋ', 'si']	2	5
w01006027	['$eŋ', 'li']	2	5
w01006081	['zui']	1	3
w01006081	['$eŋ', 'goŋ']	2	6
w01006081	['$i']	1	2
w01006081	['ya', 'ni', 'si']	3	6
w01006081	['si', 'ma', 'la', 'di', 'si']	5	10
w01006081	['d#', 'yan']	2	5
w01006081	['ge', 'l#', 'ke']	3	6
w01007004	['fa', 'guo']	2	5
w01007004	['mwo', 'na', 'ge']	3	7
w01007004	['ti#', 'ɥe']	2	5
w01007004	['qian', '$u']	2	6
w01007004	['ju']	1	2
w01007004	['ti', 'goŋ']	2	5
w01007004	['y#', 'xian']	2	6
w01007004	['b#', 'hu']	2	4
w01007035	['$i', 'xjəŋ']	2	6
w01007035	['ji', 'g#']	2	4
w01007035	['mjəŋ']	1	4
w01007035	['guo', 'wu']	2	5
w01007035	['da', '$en']	2	5
w01007035	['zuo']	1	3
w01007035	['$#', 'n#']	2	4
w01007035	['bjəŋ']	1	4
w01007035	['qi']	1	2
w01007035	['$u', '$i']	2	4
w01007035	['ren']	1	3
w01007035	['li', '$i', 'hui']	3	7
w01007070	['jjəŋ', '$a']	2	6
w01007070	['dui', 'wu']	2	5
w01007070	['xun', 'luo']	2	6
w01007070	['jian', 'guan']	2	8
w01007070	['$uan', '$i']	2	6
w01007070	['te', 'bie']	2	5
w01007070	['dan', 'ɥæn']	2	6
w01007087	['daŋ', 'qian']	2	7
w01007087	['tu', 'di']	2	4
w01007087	['k#', 'ken']	2	5
w01007087	['xiaŋ', 'mu']	2	6
w01007087	['dui']	1	3
w01007087	['faŋ', 'te', 'w#', 'ye', 'qu']	5	11
w01007087	['jin', 'xjəŋ']	2	7
w01007087	['kuo', 'jian']	2	7
w01008043	['dan']	1	3
w01008043	['b#']	1	2
w01008043	['#', 'er', 'lan']	3	6
w01008043	['yiŋ', 'ge', 'lan']	3	8
w01008043	['w#', 'er', '$i']	3	6
w01008043	['$i', 'jian']	2	6
w01008043	['fa', 'lv']	2	4
w01008043	['$eŋ', 'xu']	2	5
w01008043	['$aŋ']	1	3
w01008043	['cwən', 'z#']	2	6
w01008043	['$a', 'yi']	2	4
w01009010	['b#', 'ji', 'loŋ']	3	7
w01009010	['fen', 'l#', 'fa']	3	7
w01009010	['guaŋ']	1	4
w01009010	['qi', 'ti']	2	4
w01009010	['$i', 'liaŋ']	2	6
w01009017	['nian', 'd#']	2	6
w01009017	['tian', 'qi']	2	6
w01009017	['yu', 'b#']	2	4
w01009017	['$oŋ']	1	3
w01009017	['huo', 'de']	2	5
w01009017	['$#', 'ci']	2	4
w01009017	['yiŋ', 'yoŋ']	2	6
w01009017	['er']	1	2
w01009017	['qi', 'h#', 'xue', 'jia']	4	10
w01009017	['k#', '$i']	2	4
w01009017	['xiaŋ', 'fa']	2	6
w01009017	['jian', 'li']	2	6
w01009017	['qi', 'xiaŋ']	2	6
w01009017	['qi', 'h#', 'xue']	3	7
w01009027	['ji', 'feŋ']	2	5
w01009027	['ji', 'jie', 'xjəŋ']	3	9
w01009027	['$eŋ', 'xjəŋ', 'feŋ']	3	10
w01009027	['ke']	1	2
w01009027	['$i', 'xu']	2	4
w01009027	['d#', 'l#']	2	4
w01009027	['ji', 'jie']	2	5
w01010044	['si', 'la', 'fu', 'ren']	4	9
w01010044	['liu']	1	3
w01010044	['li', 'zu']	2	4
w01010044	['ri', 'er', 'man']	3	7
w01010044	['bu', 'luo']	2	5
w01010044	['$u', 'y#']	2	4
w01010044	['si', 'la', 'fu']	3	6
w01010044	['#', '$#']	2	3
w01010044	['min', 'zu']	2	5
w01010044	['da', 'qian', 'xi']	3	8
w01010044	['qi', 'jian']	2	6
w01010044	['mwo', 'la', 'w#', 'ya']	4	9
w01010045	['ba']	1	2
w01010045	['mwo']	1	3
w01010045	['goŋ', 'guo']	2	6
w01010045	['daŋ', 'jin']	2	6
w01010045	['doŋ', 'nan', 'bu']	3	8
w01010045	['si', 'luo', 'fa', 'ke']	4	9
w01010045	['xi', 'nan']	2	5
w01010045	['#', 'di', 'li']	3	5
w01010045	['xia', 'bu']	2	5
w01010045	['xjəŋ', '$eŋ']	2	7
w01010046	['$e', 'li']	2	4
w01010046	['da', 'mwo', 'la', 'w#', 'ya', 'guo']	6	14
w01010046	['qi', '$oŋ']	2	5
w01010046	['ni', 'te', 'la']	3	6
w01010046	['xian']	1	4
w01010047	['di', 'yi']	2	4
w01010047	['mwo', 'yi', 'mi', 'er']	4	9
w01010047	['z#', 'w#']	2	4
w01010048	['lu', 'yi']	2	4
w01010048	['ru', 'qin']	2	5
w01010048	['raŋ']	1	3
w01010048	['$i', 'zi']	2	4
w01010048	['qu', 'd#']	2	4
w01010048	['waŋ', 'w#']	2	5
w01010048	['h#']	1	2
w01010048	['luo', 'si', 'ji', 'si', 'la', 'fu']	6	13
w01012052	['ljəŋ', 'w#']	2	6
w01012052	['fa', 'ljəŋ']	2	6
w01012052	['que', 'djəŋ']	2	7
w01012052	['ji']	1	2
w01012052	['$i', 'qu']	2	4
w01012052	['yi', 'hui']	2	5
w01012052	['xuan', 'ju']	2	6
w01013083	['sui', 'ran']	2	6
w01013083	['$i', '$i']	2	4
w01013083	['ji#', 'wan']	2	6
w01013083	['ri', 'qi']	2	4
w01013083	['bjəŋ', 'd#']	2	6
w01013083	['reŋ']	1	3
w01013083	['dan', 'm#']	2	5
w01013083	['bjəŋ', 'd#', 'yu']	3	8
w01013083	['ji', 'hu']	2	4
w01013083	['m#', 'y#']	2	4
w01013083	['jie', 'yoŋ']	2	6
w01013083	['dan', 'm#', 'yu']	3	7
w01013083	['ɥæn', 'su']	2	5
w01013083	['ye']	1	2
w01013083	['xian', 'y#']	2	6
w01013083	['$#']	1	2
w01013083	['yiŋ', 'xiaŋ']	2	7
w01013096	['ɥæn']	1	3
w01013096	['fen', 'lan', 'yu']	3	8
w01013096	['du', 'li']	2	4
w01013096	['yan', 'hua']	2	6
w01013096	['yu', 'yan']	2	5
w01013096	['rui', 'dian']	2	7
w01013096	['tuo', 'er', 'ne']	3	7
w01013096	['he', 'gu']	2	4
w01013096	['nuo', 'w#']	2	5
w01013096	['ke', 'wen', 'si', 'yu']	4	9
w01013102	['fu', 'yin']	2	5
w01013102	['jian', 'bian']	2	8
w01013102	['b#', 'bu']	2	4
w01013102	['sa', 'mi', 'ren']	3	7
w01013102	['faŋ', 'yan']	2	6
w01013102	['goŋ', 'toŋ']	2	6
w01013102	['te', '$eŋ']	2	5
w01013102	['ren', 'w#']	2	5
w01013102	['bu', 'toŋ']	2	5
w01013102	['li', '$i']	2	4
w01013102	['nan', 'bu']	2	5
w01013102	['sa', 'mi']	2	4
w01013102	['bu']	1	2
w01014002	['g#', 'jia', 'suo']	3	8
w01014002	['$an', 'm#']	2	5
w01014002	['qu', 'yu']	2	4
w01014002	['n#']	1	2
w01016028	['da', 'qi', 'ceŋ']	3	7
w01016028	['hwən', 'dwən']	2	8
w01016028	['xi', 'toŋ']	2	5
w01016028	['suo', 'yi']	2	5
w01016028	['m#']	1	2
w01016028	['w#', 'xi#']	2	5
w01016028	['bian', 'hua']	2	7
w01016028	['hui']	1	3
w01016028	['g#']	1	2
w01016028	['hen', 'da']	2	5
w01016034	['jiaŋ', 'yu']	2	6
w01016034	['ye', 'di']	2	4
w01016034	['coŋ']	1	3
w01016034	['$#', 'w#']	2	4
w01016034	['koŋ', 'qi']	2	5
w01016034	['xi', '$#']	2	4
w01016034	['fen', 'jie']	2	6
w01016034	['er', 'yaŋ', 'hua', 'tan']	4	11
w01016070	['$oŋ', 'guo']	2	6
w01016070	['xia', 'ji']	2	5
w01016070	['#', 'yun', 'hui']	3	7
w01016070	['$wən', 'b#']	2	6
w01016070	['goŋ', 'zuo']	2	6
w01016070	['jin', 'qi']	2	5
w01016070	['li', 'zi']	2	4
w01017004	['quan', 'qiu']	2	7
w01017004	['ban', 'ku#']	2	6
w01017004	['g#', 'z#', 'li']	3	6
w01017004	['doŋ']	1	3
w01017004	['f#']	1	2
w01017004	['da', 'lie', 'gu']	3	7
w01017004	['qi', 'li', 'ma', '$a', 'luo', '$an']	6	14
w01017004	['ken', 'ni', 'ya', '$an']	4	10
w01017004	['ta', 'men']	2	5
w01017004	['f#', '$#']	2	4
w01017004	['zui', 'g#']	2	5
w01017004	['liaŋ']	1	4
w01017004	['$an', 'feŋ']	2	6
w01017046	['h#', '$e']	2	4
w01017046	['yi', 'si', 'lan', 'ji#']	4	10
w01017046	['$uan', 'bwo']	2	7
w01017046	['d#']	1	2
w01017046	['yan', 'an']	2	5
w01017046	['yi', 'd#']	2	4
w01017046	['da', 'bu', 'fen']	3	7
w01017046	['ban', 'tu']	2	5
w01017046	['coŋ', 'w#']	2	5
w01017046	['jie', '$u']	2	5
w01017046	['guo']	1	3
w01017046	['b#', 'liu']	2	5
w01017046	['$uan', 'toŋ']	2	7
w01017046	['zoŋ', 'ji#']	2	6
w01017046	['xin', 'tu']	2	5
w01017046	['$en', 'fen']	2	6
w01018019	['ka', 'm#', 'loŋ']	3	7
w01018019	['jjəŋ', 'ji']	2	6
w01018019	['roŋ']	1	3
w01018019	['yi', 'ti']	2	4
w01018019	['li', 'yoŋ']	2	5
w01018019	['zi', 'jin']	2	5
w01018019	['t#', 'zi']	2	4
w01018019	['$u', 'lian']	2	6
w01018019	['goŋ', 'ren']	2	6
w01018019	['ti', '$eŋ']	2	5
w01018019	['ji', '$u']	2	4
w01018019	['$e', '$i']	2	4
w01018019	['ti#', 'jie']	2	6
w01018019	['l#', 'doŋ', 'li']	3	7
w01018029	['ri']	1	2
w01018029	['qian', 'yiŋ', '$u']	3	9
w01018029	['nan']	1	3
w01018029	['fa']	1	2
w01018029	['toŋ', 'yi']	2	5
w01018029	['zu', '$eŋ']	2	5
w01018029	['lian', 'baŋ']	2	7
w01018029	['goŋ', 'he', 'guo']	3	8
w01018101	['gen', 'ju']	2	5
w01018101	['l#', 'doŋ', 'bu']	3	7
w01018101	['y#', 'guan']	2	6
w01018101	['e', 'lie']	2	4
w01018101	['toŋ', 'goŋ']	2	6
w01018101	['xjəŋ', '$i']	2	6
w01018101	['yan', 'jiu']	2	6
w01018101	['b#', 'd#']	2	4
w01018101	['$i', 'si']	2	4
w01018101	['sui']	1	3
w01018101	['er', 'toŋ']	2	5
w01018101	['jin']	1	3
w01018101	['ban']	1	3
w01018101	['goŋ']	1	3
w01018101	['xue']	1	3
w01018101	['$uaŋ', 't#']	2	6
w01019014	['sa', 'h#', 'er', 'qu']	4	8
w01019014	['qi', 'h#']	2	4
w01019014	['sa', 'ha', 'la']	3	6
w01019014	['xiaŋ', 'si']	2	6
w01019014	['dan', '$i']	2	5
w01019014	['ji', 'duan']	2	6
w01019014	['$eŋ', 'du']	2	5
w01019014	['xiaŋ', 'dui']	2	7
w01019014	['ji#', 'di']	2	5
w01019073	['fa', '$eŋ']	2	5
w01019073	['ji', 'huaŋ']	2	6
w01020016	['di', '$oŋ', 'h#']	3	7
w01020016	['h#', 'an']	2	4
w01020016	['fu', 'jin']	2	5
w01020016	['gu', 'l#']	2	4
w01020016	['wen', 'mjəŋ']	2	7
w01020016	['jun']	1	3
w01020016	['w#', '$i']	2	4
w01020016	['jin', 'h#']	2	5
w01020016	['$#', 'd#']	2	4
w01020016	['ji', 'da']	2	4
w01020017	['na', 'xie']	2	5
w01020017	['$i', 'd#']	2	4
w01020017	['$e', 'qu']	2	4
w01020017	['m#', 'yi']	2	4
w01020017	['$an', '$eŋ']	2	6
w01020017	['n#', '$i']	2	4
w01020017	['bu', 'yu']	2	4
w01020017	['h#', '$an']	2	5
w01020017	['c#', 'ji']	2	4
w01020017	['$i', 'pin']	2	5
w01020017	['toŋ', 'd#']	2	5
w01020018	['y#', 'yu']	2	4
w01020018	['di', 'li']	2	4
w01020018	['qjəŋ', 'kuaŋ']	2	8
w01020018	['$oŋ', 'xin']	2	6
w01020018	['yoŋ', 'y#']	2	5
w01020018	['hu', 'xiaŋ']	2	6
w01020018	['ji#', 'cuo']	2	6
w01020018	['wen', 'hua']	2	6
w01020019	['gu', 'dian']	2	6
w01020019	['$u', 'mjəŋ']	2	6
w01020019	['f#', 'ni', 'ji']	3	6
w01020019	['da', 'gui', 'mwo']	3	8
w01020019	['di']	1	2
w01020019	['h#', 'an', 'xian']	3	8
w01020019	['huo', 'doŋ']	2	6
w01020020	['h#', 'l#']	2	4
w01020020	['#', 'gu', 'si', 'ta', 'si']	5	9
w01020020	['luo', 'ma']	2	5
w01020020	['luo', 'ma', 'ren']	3	8
w01020020	['wo', 'men']	2	5
w01022033	['yun', 'he']	2	5
w01022033	['ji#', '$i']	2	5
w01022033	['qi', 'l#']	2	4
w01022033	['$ui', 'lu']	2	5
w01022033	['ke', 'li', 'si', 'di', 'an', 'soŋ']	6	13
w01022033	['$uan', 'guo']	2	7
w01022033	['li', 'l#', 'saŋ']	3	7
w01022033	['wan', 'yan']	2	6
w01022033	['xjəŋ']	1	4
w01022055	['ke', 'neŋ']	2	5
w01022055	['$i', 'yoŋ']	2	5
w01022055	['qian', 'ji#', 'hu']	3	9
w01022092	['xia', 'wan']	2	6
w01022092	['yi', 'yaŋ']	2	5
w01022092	['dan', '$ui', 'hu']	3	8
w01022092	['toŋ', '$aŋ']	2	6
w01022092	['ji#', '$en']	2	6
w01023074	['jiu', 'jjəŋ', 'l#']	3	9
w01023074	['yin', 'pin']	2	6
w01023074	['$u', 'ru']	2	4
w01023074	['pi', 'jiu']	2	5
w01023074	['feŋ', 'mi', 'jiu']	3	8
w01023074	['lie', 'xjəŋ']	2	7
w01023074	['$ui', 'guo', 'jiu']	3	9
w01023074	['fu', 'ren']	2	5
w01023074	['ke', 'yi']	2	4
w01023074	['xiaŋ', 'yoŋ']	2	7
w01023074	['pu', 't#', 'jiu']	3	7
w01023120	['wu', 'lwən']	2	6
w01023120	['gui', 'ze']	2	5
w01023120	['$en', 'me']	2	5
w01023120	['$e', 'xie']	2	5
w01023120	['bwo', 'd#']	2	5
w01023120	['d#', '$i']	2	4
w01023120	['pi']	1	2
w01023120	['$oŋ', 'ma']	2	5
w01023120	['si', 'waŋ']	2	5
w01025083	['yan', 'doŋ']	2	6
w01025083	['l#', 'lin']	2	5
w01025083	['dan', 'n#', 'w#', 'er', 'ke']	5	11
w01025083	['hu', 'su', 'mu']	3	6
w01025083	['$i', 'l#', 'wan']	3	7
w01025083	['$i', 'di']	2	4
w01025083	['doŋ', 'tu']	2	5
w01025083	['jin', 'lin']	2	6
w01025083	['qian', 'jin']	2	7
w01025083	['de', 'guo']	2	5
w01025083	['goŋ', '$an']	2	6
w01025084	['$e', 'tui']	2	5
w01025084	['xjəŋ', 'doŋ']	2	7
w01025084	['pu']	1	2
w01025084	['#']	1	1
w01025084	['lian', 'jun']	2	7
w01025084	['gan', 'd#']	2	5
w01025084	['yin', 'w#']	2	5
w01025084	['suo', 'y#']	2	5
w01025084	['wan', '$eŋ']	2	6
w01025085	['bu', 'guo']	2	5
w01025085	['$oŋ', 'xjəŋ']	2	7
w01025085	['huo', 'p#']	2	5
w01025085	['bu', 'jian']	2	6
w01025085	['yi', 'qi']	2	4
w01025085	['guan', 'yu']	2	6
w01025085	['daŋ', '$i']	2	5
w01025085	['toŋ', 'waŋ']	2	6
w01025085	['fu', 'lwən', 'si', 'b#']	4	10
w01025085	['tie', 'lu']	2	5
w01025085	['tuo', '$an']	2	6
w01025085	['yi', 'wen']	2	5
w01025086	['xi#', 'xi']	2	5
w01025086	['da', '$oŋ']	2	5
w01025086	['$en', 'jjəŋ']	2	7
w01025086	['jian', 'bu', 'ke', 'cui']	4	11
w01025086	['m#', 's#']	2	4
w01025086	['jiaŋ', 'jun']	2	7
w01025086	['sui', 'ji']	2	5
w01025086	['$i', 'hui', 'quan']	3	9
w01025087	['yi', 'h#']	2	4
w01025087	['bian']	1	4
w01025087	['gui']	1	3
w01025087	['guan', 'xia']	2	7
w01026024	['duo', 'n#', 'he']	3	7
w01026024	['yun', '$u']	2	5
w01026024	['huo', 'wu']	2	5
w01026024	['$u', 'liaŋ']	2	6
w01026024	['$aŋ', '$eŋ']	2	6
w01026024	['yi', 'yi']	2	4
w01026024	['dwən']	1	4
w01026037	['san']	1	3
w01026037	['ji#', '$#']	2	5
w01026037	['luo', 'ma', 'ni', 'ya']	4	9
w01026037	['tu', 'er', 'qia', 'jun']	4	10
w01026037	['qi', 'li', 'ya', 'wan']	4	9
w01026037	['zuo', 'an']	2	5
w01026037	['wu', 'ke', 'lan']	3	7
w01026037	['#', 'de', 'sa', '$#']	4	7
w01026037	['jjəŋ', 'n#']	2	6
w01027007	['f#', '$aŋ']	2	5
w01027007	['gan', 'z#']	2	5
w01027007	['#', 'er']	2	3
w01027007	['$en', '$i']	2	5
w01027007	['pjəŋ', 'ɥæn']	2	7
w01027015	['guo', 'jia']	2	6
w01027015	['xi', 'bu']	2	4
w01027015	['di', 'xjəŋ']	2	6
w01027015	['te', 'dian']	2	6
w01027015	['xiaŋ', 'toŋ']	2	7
w01027035	['a', 'er', 'ji', 'li', 'ya']	5	9
w01027035	['di', '$u']	2	4
w01027035	['wen', 'd#']	2	5
w01027035	['xiaŋ', 'y#']	2	6
w01027035	['wen', 'he']	2	5
w01028004	['jiu', '$i']	2	5
w01028004	['hui', 'ru']	2	5
w01028004	['mi', 'xi', 'xi', 'bi', 'he']	5	10
w01028004	['e', 'h#', 'e', 'he']	4	6
w01028050	['m#', 'dwən']	2	6
w01028050	['he', 'xin']	2	5
w01028050	['wen', 'ti']	2	5
w01028050	['kan', 'sa', 'si', '$#']	4	9
w01028050	['zi', 'y#', '$#']	3	6
w01028050	['h#', '$i']	2	4
w01028050	['nu', 'li', '$i', '$#']	4	8
w01028050	['jia', 'ru']	2	5
w01028069	['dui', 'yu']	2	5
w01028069	['fan', 'yiŋ']	2	6
w01028069	['$uo', 'mjəŋ']	2	7
w01028069	['fen', 'hua']	2	6
w01028069	['xian', 'xiaŋ']	2	8
w01028069	['duo', 'me']	2	5
w01028069	['yan', '$oŋ']	2	6
w01029015	['yan', 'se']	2	5
w01029015	['faŋ', 'mian']	2	7
w01029015	['ye', 'zi']	2	4
w01029015	['$an', '$i']	2	5
w01029015	['duo', 'yaŋ']	2	6
w01029015	['lv', 'se']	2	4
w01029015	['huaŋ', 'lv', 'se']	3	8
w01029015	['lan', 'lv', 'se']	3	7
w01029015	['bu', 'yi', 'er', 'zu']	4	8
w01029049	['quan']	1	4
w01029049	['yin', 'di', 'an', 'ren']	4	10
w01029049	['yi', 'xue']	2	5
w01029049	['$i', 'li#']	2	5
w01029049	['faŋ', 'fa']	2	5
w01029083	['xi', 'b#', 'bu']	3	6
w01029083	['ji', 'du']	2	4
w01029083	['ji#', 'taŋ']	2	6
w01029083	['zoŋ', '$i']	2	5
w01029083	['$u', 'ri']	2	4
w01029083	['qjəŋ', 'dian']	2	8
w01029083	['yoŋ']	1	3
w01029083	['liu', '$i']	2	5
w01029083	['zoŋ', 'lv', 'ye']	3	7
w01030092	['a', 'er', 'b#', 'si']	4	7
w01030092	['di', 'h#', 'ba']	3	6
w01030092	['yin', 'yoŋ', '$ui']	3	9
w01030092	['guan', 'g#', '$ui']	3	9
w01030092	['$ui', 'li']	2	5
w01030092	['fa', 'dian']	2	6
w01030092	['ti#', 'jian']	2	7
w01030093	['$an', 'ju']	2	5
w01030093	['di', 'bi#']	2	5
w01030093	['gan', 'han']	2	6
w01030093	['ɥe', 'fen']	2	5
w01030093	['g#', 'da']	2	4
w01030093	['$ui']	1	3
w01030094	['mi', 'lan']	2	5
w01030094	['deŋ']	1	3
w01030094	['goŋ', '$ui']	2	6
w01030094	['a', 'er', 'b#', 'si', '$an']	5	10
w01030094	['jjəŋ', 'liu']	2	7
w01030095	['$#', 'guo']	2	5
w01030095	['$ui', 'dian', '$an']	3	10
w01030095	['he', 'liu']	2	5
w01030095	['duo', 'da']	2	5
w01030095	['qian', 'wa']	2	6
w01030095	['dian', 'li']	2	6
w01030096	['rui', '$i']	2	5
w01030096	['l#', 'yin', 'he']	3	7
w01030096	['luo', 'ne', 'he']	3	7
w01030096	['yin', 'he']	2	5
w01030096	['ti', 'qi', 'nuo', 'he']	4	9
w01030096	['b#', 'he']	2	4
w01030096	['ɥæn', 't#']	2	5
w01031003	['huo', '$an']	2	6
w01031003	['xue', 'xi']	2	5
w01031003	['huo', '$an', 'xue']	3	9
w01031003	['y#', '$i']	2	4
w01031003	['pin', 'xie']	2	6
w01031015	['yan', 'jiaŋ']	2	7
w01031015	['yi', 'ban']	2	5
w01031015	['xi']	1	2
w01031015	['han', 'liaŋ']	2	7
w01031015	['ji#', 'w#']	2	5
w01031015	['nian', '$#']	2	6
w01031015	['wu', 'fa']	2	4
w01031015	['d#', 'da']	2	4
w01031015	['er', '$i']	2	4
w01031015	['$en', '$u']	2	5
w01031015	['leŋ', 'que']	2	6
w01031034	['bu', 'hui']	2	5
w01031034	['z#', 'nan', 'xjəŋ']	3	9
w01031034	['b#', '$a']	2	4
w01032139	['bian', 'nuan']	2	8
w01032139	['yi', 'jjəŋ']	2	6
w01032139	['z#', '$eŋ']	2	5
w01032139	['yu', 'ji']	2	4
w01032139	['mwo', '$i']	2	5
w01032139	['g#', 'bian']	2	6
w01033022	['d#', 'y#']	2	4
w01033022	['xi#', 'xjəŋ']	2	7
w01033022	['huan', 'ji#', 'hu']	3	9
w01033022	['gan', 'he']	2	5
w01033025	['xuan', 'bu']	2	6
w01033025	['ye', '$eŋ']	2	5
w01033025	['doŋ', 'wu']	2	5
