sent_id	phrase_text	word_n	character_n
763	这+	1	1
764	问题+	1	2
764	接着+	1	2
764	该+	1	1
764	怎样+	1	2
764	这+个+身份+	3	4
766	在+做+什么+这里+	4	6
768	什么+	1	2
769	两+件+事+	3	3
770	第一+	1	2
770	选举+主席+的+投票+	4	7
771	第二+	1	2
771	哪+位+候选人+	3	5
772	这+两+件+事+	4	4
773	其他+事+	2	3
774	最后+	1	2
774	一+个+规程+	3	4
775	现时+的+程序+	3	5
775	出来+	1	2
775	在+你+后面+	3	4
775	不+会+	2	2
777	一直+	1	2
777	下去+	1	2
778	大家+的+投票+程序+	4	7
779	在+	1	1
779	前+	1	1
779	首先+	1	2
779	需要+	1	2
779	三+位+议员+	3	4
779	我+梁颂恒+姚松炎+和+的+投票权+	6	12
780	权+	1	1
780	你们+	1	2
781	名单+	1	2
781	议员+和+候选人+	3	6
781	资格+	1	2
782	向+秘书处+	2	4
782	向+我+	2	2
784	位+第二+议员+	3	5
785	地+清醒+	2	3
786	与+	1	1
786	由+你+	2	2
788	议员+议员+和+多+位+派+建制+非+毛孟静+	9	14
788	完全+	1	2
788	英籍+	1	2
788	英国+的+居留权+	3	6
789	在+这+种+下+情况+	5	6
791	时+	1	1
791	身后+在+你+的+数+位+议员+	7	9
791	一些+障碍+	2	4
792	秘书长+	1	3
792	他们+的+宣誓+	3	5
793	他们+	1	2
793	在+主席+中+选举+	4	6
794	多+位+议员+	3	4
794	宣誓+方式+	2	4
794	立法会+历+届+议员+	4	7
794	类似+方式+	2	4
796	数+位+议员+	3	4
796	投票+	1	2
796	程序+公义+	2	4
796	这+个+选举+	3	4
797	多+那么+公义+程序+问题+	5	9
797	否+应+	2	2
797	出+	1	1
797	一+位+立法会+主席+	4	7
797	任何+代表性+	2	5
799	议事+规则+	2	4
799	议会+的+秩序+	3	5
799	顺利+	1	2
800	宪制+	1	2
800	全+港+市民+	3	4
800	正在+	1	2
800	着+	1	1
801	此外+	1	2
801	一下+	1	2
801	规则+	1	2
802	合理+理由+	2	4
802	在+你+旁边+及+身后+	5	7
803	这些+议员+	2	4
805	多次+劝谕+	2	4
805	以+	1	1
807	第二+点+	2	3
807	关于+	1	2
807	的+议员+	2	3
808	你+的+判断+	3	4
808	按照+法例+	2	4
808	依法+	1	2
808	为+我们+	2	3
809	依照+誓词+的+内容+	4	7
809	宣誓+	1	2
810	在+中+过程+	3	4
810	表决+	1	2
811	这+情况+	2	3
811	所有+议员+	2	4
813	对+所有+议员+	3	5
813	一+次+多+机会+	4	5
814	这+做法+	2	3
814	人情+上+的+考虑+	4	6
815	第三+点+	2	3
815	早+	1	1
815	多+次+	2	2
816	多次+	1	2
816	地+确定+	2	3
816	事情+	1	2
816	好+	1	1
817	及后+	1	2
817	英国+领事馆+	2	5
817	供+大家+	2	3
818	一+份+证书+	3	4
819	这+点+	2	2
820	那+两+封+信+	4	4
820	最低限度+	1	4
820	到+此刻+	2	3
820	其他+新+证据+	3	5
820	梁+议员+的+英籍+问题+	5	8
821	今+天+	2	2
821	既然+	1	2
821	时间+按照+安排+	3	6
822	正如+其他+选举+	3	6
822	可能+	1	2
822	候选人+不同+的+某些+声明+	5	10
823	日后+	1	2
823	透过+不同+方式+	3	6
823	司法+程序+或+其他+法律+覆核+	6	11
824	作为+议员+	2	4
825	公正+地+公平+	3	5
826	有些+同事+	2	4
826	就+人+候选人+两+位+的+其中+一+的+资格+	10	14
826	质疑+或+意见+	3	5
827	虽然+	1	2
827	立场+不同+政治+的+议员+	5	9
827	对+此+事+	3	3
827	不同+的+态度+	3	5
827	在+这+个+内+会议厅+	5	7
827	今+天+既定+的+议程+	5	7
828	由+宣誓+	2	3
828	至今+	1	2
828	两+小时+	2	3
829	阁下+的+工作+	3	5
829	天+今+这+项+主席+选举+	6	8
829	所以+	1	2
829	直接+	1	2
829	选举+主席+立法会+的+程序+	5	10
831	到+一+个+观点+	4	5
831	按照+严谨+最+谨慎+最+合理+的+做法+	8	13
832	正式+文件+	2	4
832	实+	1	1
832	难以+	1	2
832	单凭+电邮+一+封+或+文件+相关+的+副本+	9	14
832	确认+	1	2
833	今+次+	2	2
833	后果+	1	2
833	十分+	1	2
833	宪制+危机+	2	4
834	如此+仓促+地+草率+	4	7
835	英国+国籍法+	2	5
835	居留权+和+国籍+	3	6
835	另+一+点+	3	3
835	就+上+问题+	3	4
835	当中+	1	2
835	争议+	1	2
836	似乎+	1	2
836	充分+	1	2
836	法律+意见+	2	4
837	基本法+第七十一+所+条+	4	9
837	在+此+下+情况+	4	5
837	就+居留权+外国+问题+	4	8
837	之前+	1	2
837	这+一+刻+	3	3
839	你+的+责任+	3	4
839	结果+	1	2
839	宣布+	1	2
840	一+件+事情+	3	4
840	你+的+权力+范围+	4	6
840	整个+会议+	2	4
841	这些+法律+风险+或+观点+	5	9
841	决定+	1	2
843	立法会+会议+	2	5
844	正如+	1	2
844	议员+李慧琼+	2	5
844	香港+很多+人+	3	5
844	和+	1	1
844	这+次+会议+	3	4
845	正+	1	1
845	因+	1	1
845	对+自己+	2	3
845	高+更+的+要求+	4	5
846	最大+的+问题+	3	5
847	名+一+	2	2
848	选举+这+次+的+严谨+程度+	6	9
848	比+学生会+大学+选举+	4	8
848	更+	1	1
849	尚+	1	1
849	候选人+的+国籍+	3	6
849	怎+可能+	2	3
849	整个+程式+	2	4
850	口头+	1	2
851	那些+信件+	2	4
851	其+事+	2	2
851	的+口头上+	2	4
852	倘若+	1	2
852	主席+和+秘书处+	3	6
852	对+整个+选举+	3	5
852	整个+立法会+	2	5
852	市民+重新+的+信任+	4	7
852	个+每+	2	2
852	便+更+要+程式+得+	5	6
852	按+章+	2	2
852	即+	1	1
853	一+份+书面+具有+和+效力+法律+的+文件+	9	14
853	本应+	1	2
854	学生会+选举+	2	5
854	需+	1	1
854	学生证+	1	3
854	我+是+大学+的+学生+	5	7
855	连+	1	1
855	简单+如此+的+程序+	4	7
855	不+能+	2	2
856	个+第一+	2	3
857	第二+个+问题+	3	5
857	多少+议员+	2	4
858	规则+基本+最+的+精神+	5	8
858	充足+机会+	2	4
858	每+位+议员+	3	4
859	法律+理据+	2	4
859	基于+无理+质疑+	3	6
859	凭+其+个人+判断+	4	6
859	向+其他+议员+	3	5
859	能力+	1	2
860	精神+	1	2
861	成功+	1	2
861	然后+	1	2
861	主席+立法会+选举+	3	7
862	秘书长+陈维安+的+刚才+或+判断+决定+	7	14
862	的+完全+	2	3
862	任何+基础+	2	4
863	片段+	1	2
863	完整+	1	2
863	完+	1	1
863	誓词+	1	2
865	以+条件+或+其他+语气+	5	8
866	大家+面前+	2	4
866	两+大+问题+	3	4
867	这些+问题+	2	4
867	主席+选举+	2	4
867	立法会+	1	3
868	众多+的+直选+议员+	4	7
868	广大+民意+基础+	3	6
868	很多+议员+	2	4
868	这+次+结果+	3	4
869	向+香港+人+	3	4
869	一+个+程序+	3	4
870	梁君彦+议员+	2	5
870	不+出来+	2	3
870	自己+的+国籍+	3	5
871	文件+	1	2
871	一+份+副本+	3	4
871	副本+	1	2
873	在+一+种+粗疏+如此+的+下+情况+	8	11
873	海+	1	1
876	以至+	1	2
876	候选人+的+资格+	3	6
877	在+混乱+如此+粗疏+的+下+情况+	7	11
877	压力+	1	2
878	你+主席+	2	3
878	耐心+	1	2
878	议员+的+意见+	3	5
878	裁决+	1	2
879	如此+	1	2
879	在+一+种+下+情况+	5	6
879	立法会+主席+选举+	3	7
879	香港+人+	2	3
881	对于+	1	2
881	只有+立法会+主席+	3	7
881	居留权+限制+	2	5
882	一+刻+	2	2
882	当选者+	1	3
882	下+一+刻+	3	3
883	绝对+	1	2
883	义务+	1	2
883	所有+手续+	2	4
883	英国+居留权+	2	5
883	并且+	1	2
883	视听+	1	2
884	立法会+秘书处+	2	6
884	责任+	1	2
884	这个+程序+	2	4
884	完整+和+地+正确+	4	6
885	仍然+	1	2
885	信件+正本+	2	4
885	正规+印章+	2	4
886	除了+	1	2
886	两+个+投票箱+	3	5
886	分别+	1	2
886	供+	1	1
886	废票+	1	2
886	给+议员+涂谨申+	3	6
886	要+议员+为+梁君彦+	4	7
886	投票箱+	1	3
887	相当+	1	2
887	任期+未来+立法会+内+会议+	5	10
887	跟+港+全+公众+利益+	5	7
887	莫大+关系+	2	4
888	这+件+事+	3	3
889	文件+正本+	2	4
890	向+大家+	2	3
890	基本法+的+内容+	3	6
890	个人+意见+	2	4
891	况且+	1	2
891	宪制+法律+和+的+问题+	5	8
892	未必+	1	2
893	而已+	1	2
894	任何+	1	2
894	项+一+	2	2
894	以往+	1	2
894	不论+	1	2
894	学生会+	1	3
894	立法会+的+主席+	3	6
895	议员+梁颂恒+	2	5
895	这个+会议+	2	4
896	我+第一+个+问题+	4	6
897	没+	1	1
898	根据+议事+法例+和+相关+规则+	6	11
898	任何+议员+	2	4
898	正式+发言+和+会议+	4	7
899	下+一+个+问题+	4	5
900	规则+第十二+会议+任期+每+届+的+首+次+条+	10	15
900	明+	1	1
901	本+	1	1
901	宗教+式+或+非宗教+式+	5	8
901	在+立法会+任期+每+届+首+次+上+会议+	9	13
901	按照+条+规则+第一+的+规定+	6	10
901	式+宗教+式+或+非宗教+宣誓+	6	10
902	式+宗教+式+非宗教+或+宣誓+	6	10
902	按照+规则+本+第四+条+	5	8
903	这里+	1	2
903	次序+先后+的+问题+	4	7
904	款+第一+的+程序+	4	6
905	试问+	1	2
905	款+第二+程序+	3	5
906	很+的+严重+	3	4
906	规程+	1	2
909	个+一+	2	2
909	严重+	1	2
909	第一+条+规则+议事+的+规定+	6	10
910	重新+	1	2
912	议员+谢伟俊+	2	5
915	质疑+	1	2
916	经过+选举+	2	4
916	在席+议员+	2	4
917	你+的+决定+	3	4
918	是否+	1	2
918	有关+议员+	2	4
919	他+的+宣誓+	3	4
919	以+此+	2	2
919	基础+	1	2
920	有关+宣誓+	2	4
920	规则+第一+条+	3	5
921	未曾+	1	2
921	最后+宣誓+	2	4
921	议员+的+资格+	3	5
921	就+其+身份+	3	4
925	当+	1	1
925	第二+阶段+	2	4
925	阶段+第一+的+宣誓+仪式+	5	9
926	错+	1	1
926	这个+逻辑+	2	4
928	他+的+资格+	3	4
929	先前+	1	2
929	你+的+资格+	3	4
932	下+一+步+	3	3
933	阶段+第一+的+宣誓+	4	7
934	我+的+做法+	3	4
935	尚未+	1	2
935	按照+刚才+的+程序+	4	7
935	在+会议厅+	2	4
935	基于+这个+理念+	3	6
936	理据+	1	2
936	向+你+	2	2
937	我+的+决定+	3	4
939	除非+	1	2
939	把+	1	1
939	不用+	1	2
939	我+这+决定+	3	4
941	丑人+	1	2
944	这+决定+	2	3
945	根本+	1	2
948	跟+你+	2	2
949	的+错+	2	2
950	规则+的+决定+	3	5
952	向+法庭+	2	3
953	为何+	1	2
953	你+这些+话+	3	4
953	跟+他们+	2	3
956	对+我+	2	2
956	对+身旁+不+你+的+人+	6	7
957	他+让+	2	2
958	梁耀忠+	1	3
959	可否+	1	2
959	公正+和+中立+	3	5
959	按照+规则+	2	4
962	根据+议事+规则+	3	6
962	最终+	1	2
964	下+	1	1
965	的+庄严+	2	3
966	那些+身旁+你+在+的+议员+	6	9
968	议员+梁美芬+	2	5
970	身旁+你+在+的+议员+	5	7
971	人+你+一+个+主席+	5	6
972	五+个+人+	3	3
973	这些+人+	2	3
973	来+	1	1
974	教授+	1	2
975	非常+	1	2
977	这+五+位+议员+	4	5
977	议事+	1	2
978	刚才+的+会议+	3	5
978	本来+	1	2
979	条+第四十二+	2	5
981	那+五+位+议员+	4	5
984	位+下+一+是+议员+	5	6
986	下来+	1	2
987	完毕+	1	2
989	到+哪里+	2	3
990	较为+	1	2
991	中+	1	1
995	在+任何+中+选举+	4	6
995	重要+最+的+两+点+	5	6
996	两+个+问题+	3	4
997	的+候选人+	2	4
999	关于+投票人+的+资格+	4	8
999	上+一+项+程序+	4	5
1000	下+一+会议+步+	4	5
1001	至+程序+	2	3
1001	由+	1	1
1002	在+第十二+会议+任期+每+届+的+首+次+条+	10	14
1002	明确+规定+	2	4
1003	事项+各+的+先后+次序+	5	8
1004	式+宗教+式+或+非宗教+出+	6	9
1004	按照+规则+第四+条+	4	7
