sent_id	lds_text	word_n	character_n
696	由+	1	1
696	我+来+	2	2
696	主持+会议+	2	4
697	根据+	1	2
697	会议+规则+	2	4
697	我+	1	1
697	现在+	1	2
697	只+	1	1
697	能+主持+	2	3
697	投票+的+	2	3
697	过程+	1	2
698	其他+事情+	2	4
698	我+	1	1
698	无法+处理+	2	4
699	如果+	1	2
699	我+处理+的话+	3	5
699	便+违反+	2	3
699	会议+规则+	2	4
700	是+	1	1
700	不+合法+的+	3	4
701	大家+	1	2
701	如果+要+我+	3	4
701	表明+	1	2
701	这+个+	2	2
701	会议+	1	2
701	究竟+是+	2	3
701	否+	1	1
701	合法+	1	2
701	我+	1	1
701	只+能够+说+	3	4
701	根据+	1	2
701	会议+规则+	2	4
701	这+个+	2	2
701	会议+	1	2
701	是+合法+的+	3	4
702	议员+	1	2
702	如果+	1	2
702	想+提出+	2	3
702	规程+问题+	2	4
702	我+	1	1
702	再+请+大家+	3	4
702	先+返回+	2	3
702	自己+的+	2	3
702	座位+	1	2
703	我+	1	1
703	会+邀请+大家+	3	5
703	发言+	1	2
704	我们+	1	2
704	不+离开+	2	3
704	又+怎样+呢+	3	4
705	如果+	1	2
705	议员+	1	2
705	真的+	1	2
705	不+返回+座位+	3	5
705	也+	1	1
705	不+要紧+	2	3
706	请+	1	1
706	不要+作出+骚扰+	3	6
706	但+	1	1
706	以便+	1	2
706	会议+	1	2
706	可+继续+	2	3
706	进行+	1	2
707	秘书+给+我+	3	4
707	的+	1	1
707	提出+	1	2
707	规程+问题+	2	4
707	的+	1	1
707	根据+	1	2
707	名单+	1	2
707	第一+位+	2	3
707	议员+	1	2
707	是+毛孟静+议员+	3	6
708	议事+	1	2
708	根据+	1	2
708	规则+	1	2
708	今天+的+	2	3
708	规程+	1	2
708	只+	1	1
708	能够+涉及+	2	4
708	过程+	1	2
708	选举+	1	2
709	如果+有+	2	3
709	其他+问题+	2	4
709	请+议员+	2	3
709	在+	1	1
709	其他+场合+提出+	3	6
710	现在+请+毛孟静+议员+	4	8
710	提问+	1	2
711	感谢+主席+	2	4
712	我+	1	1
712	不+是+	2	2
712	故意+	1	2
712	要+为难+你+	3	4
712	或+什么+	2	3
713	还+	1	1
713	要+感谢+	2	3
713	你+	1	1
713	试图+安排+我们+	3	6
713	到+会议厅+外+	3	5
713	聆听+	1	2
713	梁君彦+议员+	2	5
713	的+	1	1
713	解释+	1	2
714	我们+	1	2
714	已+听+罢+	3	3
714	他+的+	2	2
714	解释+	1	2
715	他+说+	2	2
715	第一+封+	2	3
715	信+是+	2	2
715	关乎+	1	2
715	其+国籍+	2	3
715	或+	1	1
715	外国+居留权+	2	5
715	的+	1	1
715	问题+	1	2
716	信+中+	2	2
716	表示+	1	2
716	已+enclosed+	2	9
716	声明+	1	2
716	附上+	1	2
716	放弃+国籍+	2	4
716	的+	1	1
717	但+	1	1
717	相关+的+	2	3
717	copy+	1	4
717	却+	1	1
717	并不+存在+	2	4
718	原来+	1	2
718	那+	1	1
718	是+	1	1
718	一+封+	2	2
718	电邮+	1	2
719	第二+封+	2	3
719	信+	1	1
719	才+	1	1
719	是+正本+	2	3
720	但+	1	1
720	他+	1	1
720	暂时+	1	2
720	仍+	1	1
720	未+收+到+	3	3
721	我+	1	1
721	想+	1	1
721	就+此+提出+	3	4
721	规程+问题+	2	4
722	因为+	1	2
722	基本法+	1	3
722	已+订明+	2	3
722	立法会+主席+	2	5
722	必须+	1	2
722	在+外国+无+居留权+	4	7
723	而+	1	1
723	即使+	1	2
723	两+封+	2	2
723	信+	1	1
723	都+是+	2	2
723	由+政府+发出+	3	5
723	但+	1	1
723	却+	1	1
723	不+	1	1
723	一定+	1	2
723	是+	1	1
723	法律+文件+	2	4
724	我们+	1	2
724	最+主要+	2	3
724	想+看+的+	3	3
724	放弃+	1	2
724	是+	1	1
724	那+份+	2	2
724	国籍+声明+	2	4
724	Declaration_of_Renunciation_of_British_Citizenship+	1	50
725	而+	1	1
725	我+本人+	2	3
725	也+有+	2	2
725	一+份+	2	2
726	我们+是+	2	3
726	否+	1	1
726	应+待+	2	2
726	他+收+到+	3	3
726	有关+文件+	2	4
727	所有+事情+	2	4
727	皆+	1	1
727	被+	1	1
727	正式+确认+后+	3	5
727	才+展开+	2	3
727	程序+	1	2
727	呢+	1	1
727	选举+	1	2
728	好+的+	2	2
728	你+	1	1
728	谢谢+	1	2
728	毛孟静+议员+	2	5
729	我+	1	1
729	刚才+说+过+	3	4
729	你+的+	2	2
729	提问+	1	2
729	只+	1	1
729	能够+涉及+	2	4
729	过程+	1	2
729	或+	1	1
729	事情+	1	2
729	选举+	1	2
729	与+选举+有关+的+	4	6
730	但+	1	1
730	你+	1	1
730	却+要求+	2	3
730	澄清+	1	2
730	梁君彦+议员+	2	5
730	的+	1	1
730	国籍+问题+	2	4
731	我+	1	1
731	刚才+	1	2
731	已+作出+	2	3
731	特别+安排+	2	4
731	让+梁君彦+议员+	3	6
731	向+大家+	2	3
731	和+	1	1
731	社会+大众+	2	4
731	作出+澄清+	2	4
731	及+交代+	2	3
732	至于+	1	2
732	他+的+	2	2
732	答复+	1	2
732	能+否+	2	2
732	回应+	1	2
732	你+	1	1
732	刚才+的+	2	3
732	提问+	1	2
732	我+	1	1
732	并不+	1	2
732	能够+提出+	2	4
732	任何+意见+	2	4
733	不过+	1	2
733	我+	1	1
733	想+	1	1
733	对+大家+说+	3	4
733	鉴于+	1	2
733	梁君彦+议员+	2	5
733	已经+	1	2
733	一而再再而三+	1	6
733	地+提供+资料+	3	5
733	并+	1	1
733	在+	1	1
733	公开+场合+作出+澄清+	4	8
733	议员+	1	2
733	大+	1	1
733	可+	1	1
733	自行+决定+	2	4
733	稍后+	1	2
733	会+否+	2	2
733	投票+	1	2
733	支持+他+	2	3
734	如果+	1	2
734	大家+认为+	2	4
734	梁君彦+议员+的+	3	6
734	答复+	1	2
734	未+	1	1
734	能+回应+	2	3
734	大家+的+	2	3
734	提问+	1	2
734	大家+	1	2
734	可以+决定+	2	4
734	寻求+	1	2
735	那么+	1	2
735	梁天琦+	1	3
735	也+	1	1
735	不+应该+	2	3
735	被+disqualified+	2	13
735	对+吗+	2	2
736	我+	1	1
736	也+	1	1
736	不+知道+	2	3
736	梁君彦+议员+	2	5
736	究竟+是+	2	3
736	否+	1	1
736	真的+有+	2	3
736	合法+权利+	2	4
736	参选+	1	2
736	但+	1	1
736	梁耀忠+议员+	2	5
736	却+要求+我们+	3	5
736	吗+	1	1
736	自行+考虑+	2	4
736	是+	1	1
736	否+	1	1
736	投票+	1	2
736	给+他+	2	2
737	你+是+否+	3	3
737	也+	1	1
737	可+要求+	2	3
737	选民+	1	2
737	自行+决定+	2	4
737	是+	1	1
737	否+	1	1
737	投票+	1	2
737	给+梁天琦+	2	4
738	议事+	1	2
738	规则+附表+一+	3	5
738	所+订+的+	3	3
738	由于+	1	2
738	立法会+主席+的+	3	6
738	选举+	1	2
738	须+	1	1
738	按照+	1	2
738	程序+进行+	2	4
739	而+	1	1
739	有关+的+	2	3
739	条文+是+	2	3
739	的+	1	1
739	容许+议员+	2	4
739	选举+主席+	2	4
739	的+	1	1
739	在+	1	1
739	会议+上+	2	3
739	就+	1	1
739	候选人+的+	2	4
739	事宜+进行+讨论+	3	6
740	事实上+	1	3
740	有关+的+	2	3
740	讨论+	1	2
740	亦+	1	1
740	已+在+	2	2
740	论坛+上+	2	3
740	昨天+	1	2
740	特别+安排+的+	3	5
741	主席+	1	2
741	我+	1	1
741	不+是+	2	2
741	要求+讨论+	2	4
742	我+要求+的+	3	4
742	是+	1	1
742	法律+上+	2	3
742	的+	1	1
742	澄清+	1	2
743	他+	1	1
743	一定+	1	2
743	要+提供+	2	3
743	一+份+	2	2
743	声明+的+	2	3
743	正式+文件+	2	4
743	放弃+	1	2
743	英国+国籍+	2	4
744	而+	1	1
744	最+好+	2	2
744	当然+	1	2
744	是+正本+	2	3
745	如果+	1	2
745	暂时+没有+正本+	3	6
745	但+	1	1
745	向+我们+提供+	3	5
745	一+份+	2	2
745	copy+	1	4
745	也+可以+	2	3
746	不过+	1	2
746	现时+	1	2
746	已经+说+得+	3	4
746	很+清楚+	2	3
747	便+是+	2	2
747	按照+	1	2
747	我+的+	2	2
747	理解+	1	2
747	他+	1	1
747	仍未+收到+	2	4
747	相关+文件+	2	4
748	试问+	1	2
748	呢+	1	1
748	我们+	1	2
748	怎+	1	1
748	可以+	1	2
748	在+这里+进行+	3	5
748	程序+	1	2
748	选举+的+	2	3
749	据+	1	1
749	我+了解+	2	3
749	基本法+订明+	2	5
749	立法会+主席+	2	5
749	不+能够+拥有+	3	5
749	任何+	1	2
749	其他+国家+的+	3	5
749	居留权+	1	3
750	这+方面+	2	3
750	已+	1	1
750	清楚+订明+	2	4
750	但+	1	1
750	并+	1	1
750	没有+提及+候选人+	3	7
751	我+	1	1
751	今天+	1	2
751	不+是+	2	2
751	要+	1	1
751	与+大家+辩论+	3	5
751	这个+问题+	2	4
751	如果+	1	2
751	大家+	1	2
751	想+澄清+的话+	3	5
751	但+	1	1
751	便+	1	1
751	应该+透过+	2	4
751	其他+途径+	2	4
752	具有+	1	2
752	法律+背景+	2	4
752	的+	1	1
752	因为+	1	2
752	我+	1	1
752	既+	1	1
752	非+	1	1
752	议员+	1	2
753	而+	1	1
753	我+	1	1
753	这+个+	2	2
753	主席+的+	2	3
753	身份+	1	2
753	也+	1	1
753	不+能够+作+	3	4
753	任何+回答+	2	4
754	我+	1	1
754	只+能够+	2	3
755	不好意思+	1	4
755	我+	1	1
755	不+是+	2	2
755	特别+	1	2
755	要+为难+你+	3	4
755	觉得+	1	2
755	亦+	1	1
755	这样+插言+	2	4
755	不+礼貌+	2	3
756	不+要紧+	2	3
757	但+	1	1
757	按照+	1	2
757	你+	1	1
757	刚才+的+	2	3
757	说法+	1	2
757	作为+	1	2
757	立法会+主席+	2	5
757	便+	1	1
757	不+	1	1
757	能够+拥有+	2	4
757	外国+居留权+	2	5
758	如果+	1	2
758	要+进行+选举+	3	5
758	的话+	1	2
758	但是+	1	2
758	有+人+	2	2
758	将+	1	1
758	于+	1	1
758	稍后+	1	2
758	半+小时+	2	3
758	或+	1	1
758	十+分钟+后+	3	4
758	便会+当选+主席+	3	6
759	但+	1	1
759	他+	1	1
759	却+	1	1
759	未+	1	1
759	能+	1	1
759	在+今天+内+	3	4
759	向+我们+提供+	3	5
759	正式+声明+	2	4
759	刚才+	1	2
759	所+说+的+	3	3
759	放弃+国籍+	2	4
760	你+说+得+	3	3
760	对+	1	1
761	多谢+	1	2
762	就+是+	2	2
762	一旦+	1	2
762	他+当选+	2	3
762	发觉+	1	2
762	条件+	1	2
762	不+符合+规定+	3	5
762	他+	1	1
762	便+	1	1
762	不+	1	1
762	应该+成为+主席+	3	6
763	这+	1	1
763	是+正确+的+	3	4
764	不过+	1	2
764	问题+是+	2	3
764	我+	1	1
764	不+	1	1
764	能够+建议+他+	3	5
764	接着+	1	2
764	该+	1	1
764	怎样+做+	2	3
764	因为+	1	2
764	我+没有+	2	3
764	这+个+	2	2
764	身份+	1	2
765	我+	1	1
765	只+	1	1
765	能够+主持+	2	4
766	主席+	1	2
766	那么+	1	2
766	你+坐+	2	2
766	在+这里+	2	3
766	做+什么+	2	3
767	你+说+得+	3	3
767	对+	1	1
768	我+	1	1
768	也+	1	1
768	想+澄清+	2	3
768	坐+	1	1
768	在+这里+	2	3
768	我+	1	1
768	做+什么+	2	3
769	议事+	1	2
769	根据+	1	2
769	规则+	1	2
769	我+	1	1
769	只是+做+	2	3
769	两+件+	2	2
769	事+	1	1
770	第一+主持+	2	4
770	主席+选举+的+	3	5
770	投票+	1	2
771	第二+宣布+	2	4
771	哪+位+	2	2
771	候选人+当选+	2	5
772	我+	1	1
772	只是+做+	2	3
772	这+	1	1
772	两+件+	2	2
772	事+	1	1
773	而+	1	1
773	不+	1	1
773	应该+做+	2	3
773	其他+事+	2	3
774	最后+	1	2
774	一+个+	2	2
774	规程+问题+	2	4
775	为了+抗争+	2	4
775	为+表示+	2	3
775	我+	1	1
775	不+同意+	2	3
775	现时+的+	2	3
775	程序+	1	2
775	我+	1	1
775	现在+	1	2
775	也+走+出来+	3	4
775	站+	1	1
775	在+	1	1
775	你+后面+	2	3
775	不+会+离开+	3	4
776	即使+	1	2
776	你+呼吁+我+	3	4
776	离开+	1	2
776	我+	1	1
776	亦+	1	1
776	不+	1	1
776	会+离开+	2	3
777	大家+是+	2	3
777	呢+	1	1
777	否+	1	1
777	要+	1	1
777	一直+	1	2
777	这样+继续+下去+	3	6
778	如果+	1	2
778	你+	1	1
778	不+影响+	2	3
778	大家+的+	2	3
778	投票+程序+	2	4
778	我+是+	2	2
778	的+	1	1
778	不+会+阻止+你+	4	5
779	在+投票+前+	3	4
779	不过+	1	2
779	你+	1	1
779	首先+	1	2
779	需要+确定+	2	4
779	我+梁颂恒+	2	4
779	和+姚松炎+	2	4
779	三+位+	2	2
779	议员+	1	2
779	的+	1	1
779	投票权+	1	3
780	无+权+	2	2
780	其实+	1	2
780	我+	1	1
780	也+	1	1
780	确定+	1	2
780	你们+是+	2	3
780	否+	1	1
780	有+权+	2	2
780	投票+	1	2
781	我+	1	1
781	只+	1	1
781	能够+接受+	2	4
781	名单+	1	2
781	秘书+给+我+	3	4
781	的+	1	1
781	包括+候选人+	2	5
781	和+	1	1
781	议员+	1	2
781	有+资格+	2	3
781	投票+的+	2	3
782	其实+	1	2
782	你+	1	1
782	应该+	1	2
782	向+秘书处+提出+	3	6
782	而+	1	1
782	不+是+	2	2
782	向+我+提出+	3	4
782	无+权+	2	2
782	因为+	1	2
782	我+	1	1
782	代表+秘书处+	2	5
782	说话+	1	2
783	如果+	1	2
783	你+	1	1
783	要+提出+	2	3
783	可以+	1	2
783	向+秘书处+提出+	3	6
784	想+提出+	2	3
784	规程+问题+	2	4
784	的+	1	1
784	第二+位+	2	3
784	议员+	1	2
784	是+许智峯+议员+	3	6
785	主席+	1	2
785	我+想+	2	2
785	你+	1	1
785	清醒+地+	2	3
785	想想+	1	2
785	我们+	1	2
785	今天+是+	2	3
785	否+	1	1
786	我+清醒+	2	3
786	与+否+	2	2
786	不+是+	2	2
786	的+	1	1
786	由+你+判断+	3	4
787	我们+是+	2	3
787	否+	1	1
787	应该+继续+	2	4
787	进行+会议+	2	4
787	并+选举+主席+	3	5
788	毛孟静+议员+	2	5
788	和+	1	1
788	多+位+	2	2
788	非+建制+派+议员+	4	6
788	刚才+说+过+	3	4
788	我们+	1	2
788	不+信纳+	2	3
788	梁君彦+议员+	2	5
788	已经+	1	2
788	完全+放弃+英籍+	3	6
788	或+放弃+	2	3
788	英国+的+	2	3
788	居留权+	1	3
789	要+我们+	2	3
789	选举+主席+	2	4
789	在+	1	1
789	这+种+	2	2
789	情况+下+	2	3
789	并+	1	1
789	不+公道+	2	3
790	这+	1	1
790	是+	1	1
790	第一+点+	2	3
791	站+	1	1
791	在+宣誓+时+	3	4
791	第二+	1	2
791	在+	1	1
791	你+身后+的+	3	4
791	数+位+	2	2
791	议员+	1	2
791	刚才+	1	2
791	遇到+	1	2
791	一些+障碍+	2	4
792	负责+	1	2
792	的+	1	1
792	监誓+	1	2
792	由于+	1	2
792	秘书长+	1	3
792	没有+处理+	2	4
792	他们+的+	2	3
792	宣誓+	1	2
793	并+表示+	2	3
793	稍后+举行+的+	3	5
793	他们+	1	2
793	在+	1	1
793	主席+选举+中+	3	5
793	不+可以+投票+	3	5
794	但是+	1	2
794	多+位+	2	2
794	议员+认为+	2	4
794	他们+	1	2
794	所+采用+的+	3	4
794	宣誓+方式+	2	4
794	历+届+	2	2
794	立法会+议员+	2	5
794	也+	1	1
794	曾+采用+	2	3
794	类似+方式+	2	4
794	却+没有+问题+	3	5
795	这+证明+	2	3
795	宣誓+	1	2
795	过程+出现+问题+	3	6
796	令+	1	1
796	数+位+	2	2
796	议员+	1	2
796	稍后+	1	2
796	无法+进行+投票+	3	6
796	公平+	1	2
796	及+符合+	2	3
796	程序+公义+	2	4
796	的+	1	1
796	这+个+	2	2
796	选举+	1	2
796	便+	1	1
796	不+会+	2	2
796	是+	1	1
796	选举+	1	2
797	我+	1	1
797	想+请+你+	3	3
797	决定+	1	2
797	面对+	1	2
797	那么+多+	2	3
797	程序+公义+问题+	3	6
797	应+否+	2	2
797	继续+	1	2
797	进行+会议+	2	4
797	选+出+	2	2
797	一+位+	2	2
797	立法会+主席+	2	5
797	没有+	1	2
797	任何+代表性+	2	5
797	的+	1	1
798	主席+	1	2
798	你+担任+	2	3
798	主席+	1	2
798	代理+	1	2
798	亦+	1	1
798	不+容易+	2	3
799	我+支持+你+	3	4
799	执行+	1	2
799	议事+规则+	2	4
799	包括+	1	2
799	维持+	1	2
799	议会+的+	2	3
799	秩序+	1	2
799	但是+	1	2
799	确保+	1	2
799	我们+选举+主席+	3	6
799	的+	1	1
799	程序+	1	2
799	能够+	1	2
799	顺利+完成+	2	4
800	因为+	1	2
800	这+	1	1
800	是+	1	1
800	宪制+工作+	2	4
800	全+	1	1
800	港+市民+	2	3
800	正在+看+着+	3	4
800	我们+	1	2
800	的+	1	1
800	做+	1	1
800	亦+	1	1
800	是+	1	1
800	事情+	1	2
801	此外+	1	2
801	我+	1	1
801	想+请+你+	3	3
801	也+了解+一下+	3	5
801	规则+	1	2
801	议事+	1	2
802	有+议员+	2	3
802	没有+	1	2
802	合理+理由+	2	4
802	而+	1	1
802	在+	1	1
802	你+身后+	2	3
802	及+旁边+	2	3
802	站+着+	2	2
803	我+恐怕+	2	3
803	这些+议员+	2	4
803	已+涉嫌+	2	3
803	违反+	1	2
803	规则+	1	2
803	议事+	1	2
804	希望+	1	2
804	你+考虑+	2	3
804	请+	1	1
804	这些+议员+	2	4
804	返回+座位+	2	4
805	经过+	1	2
805	多次+劝谕+	2	4
805	如果+	1	2
805	他们+	1	2
805	仍+	1	1
805	不+返回+座位+	3	5
805	我+认为+	2	3
805	你+	1	1
805	应+执行+	2	3
805	规则+	1	2
805	议事+	1	2
805	以+维持+	2	3
805	议会+的+	2	3
805	秩序+	1	2
806	这+	1	1
806	是+	1	1
806	第一+点+	2	3
807	第二+点+	2	3
807	是+	1	1
807	关于+	1	2
807	议员+的+	2	3
807	投票权+	1	3
808	我+同意+	2	3
808	你+的+	2	2
808	判断+	1	2
808	便+是+	2	2
808	秘书长+	1	3
808	已+	1	1
808	按照+法例+	2	4
808	依法+	1	2
808	为+我们+监誓+	3	5
809	我+	1	1
809	亦+认为+	2	3
809	有+	1	1
809	数+位+	2	2
809	议员+	1	2
809	没有+	1	2
809	依照+	1	2
809	誓词+的+	2	3
809	内容+完成+宣誓+	3	6
810	选举+主席+	2	4
810	的+	1	1
810	因此+	1	2
810	在+	1	1
810	过程+中+	2	3
810	不+	1	1
810	能+参与+表决+	3	5
811	我+相信+	2	3
811	这+情况+	2	3
811	所有+议员+	2	4
811	都+明白+	2	3
812	由于+	1	2
812	未+	1	1
812	能+完成+宣誓+	3	5
812	因此+	1	2
812	不+	1	1
812	能+参与+选举+	3	5
813	他+怀疑+	2	3
813	未+	1	1
813	能+完成+	2	3
813	宣誓+	1	2
813	而+	1	1
813	秘书长+	1	3
813	亦+	1	1
813	对+	1	1
813	所有+	1	2
813	议员+给予+	2	4
813	多+	1	1
813	一+次+	2	2
813	机会+	1	2
813	宣誓+的+	2	3
814	我+认为+	2	3
814	这+做法+	2	3
814	已经+兼顾+到+	3	5
814	人情+上+	2	3
814	的+	1	1
814	考虑+	1	2
815	至于+	1	2
815	大家+质疑+	2	4
815	梁君彦+议员+	2	5
815	的+	1	1
815	国籍+问题+	2	4
815	第三+点+	2	3
815	我+	1	1
815	早+	1	1
815	已+	1	1
815	很+关心+	2	3
815	此+事+	2	2
815	并+	1	1
815	多+次+请+梁+议员+	5	6
815	澄清+	1	2
815	要求+他+	2	3
815	确认+	1	2
816	而+	1	1
816	他+	1	1
816	已+	1	1
816	多次+	1	2
816	确定+地+	2	3
816	表示+	1	2
816	事情+	1	2
816	已经+处理+好+	3	5
817	及后+	1	2
817	亦+	1	1
817	已+提供+	2	3
817	两+封+	2	2
817	信+	1	1
817	英国+领事馆+发出+的+	4	8
817	供+大家+参阅+	3	5
818	当然+	1	2
818	议员+	1	2
818	可以+要求+梁+议员+	4	7
818	提供+	1	2
818	一+份+	2	2
