sent_id	phrase_text	word_n	character_n
722	无+立法会+主席+必须+在+外国+居留权+	7	14
723	是+而+即使+两+封+信+都+由+政府+发出+	10	13
723	但+	1	1
723	却+	1	1
723	不+	1	1
723	一定+	1	2
723	是+	1	1
723	法律+	1	2
724	看+我们+最+主要+想+的+	6	8
724	是+	1	1
724	那+份+	2	2
724	国籍+放弃+	2	4
724	Declaration_of_Renunciation_of_British_Citizenship+	1	50
725	而+	1	1
725	我+本人+	2	3
725	也+	1	1
725	份+一+	2	2
726	我们+	1	2
726	否+	1	1
726	待+应+他+收+到+有关+文件+	7	9
727	确认+所有+事情+皆+被+正式+后+	7	11
727	才+	1	1
727	程序+选举+	2	4
727	呢+	1	1
728	的+	1	1
728	谢谢+毛孟静+议员+	3	7
728	你+	1	1
729	我+	1	1
729	刚才+	1	2
729	过+	1	1
729	涉及+你+的+提问+只+能够+选举+过程+或+与+选举+有关+的+事情+	14	22
730	但+	1	1
730	你+	1	1
730	却+	1	1
730	澄清+梁君彦+议员+的+国籍+问题+	6	12
731	我+	1	1
731	刚才+	1	2
731	已+	1	1
731	安排+特别+	2	4
731	让+梁君彦+议员+向+大家+和+社会+大众+作出+澄清+及+交代+	12	21
732	回应+至于+他+的+答复+能+否+你+刚才+的+提问+	11	16
732	我+	1	1
732	并不+	1	2
732	能够+	1	2
732	意见+任何+	2	4
733	不过+	1	2
733	我+	1	1
733	想+	1	1
733	大家+对+	2	3
733	决定+鉴于+梁君彦+议员+已经+一而再再而三+地+提供+资料+并+在+公开+场合+作出+澄清+议员+大+可+自行+稍后+会+否+投票+支持+他+	25	47
734	认为+如果+大家+梁君彦+议员+的+答复+未+能+回应+大家+的+提问+	13	23
734	大家+	1	2
734	可以+	1	2
734	寻求+	1	2
735	那么+	1	2
735	梁天琦+	1	3
735	也+	1	1
735	应该+不+	2	3
735	被+	1	1
735	对+吗+	2	2
736	知道+我+也+不+梁君彦+议员+究竟+是+否+真的+有+合法+权利+参选+	14	23
736	但+	1	1
736	梁耀忠+议员+	2	5
736	却+	1	1
736	我们+	1	2
736	考虑+自行+是+否+投票+给+他+	7	10
736	吗+	1	1
737	你+	1	1
737	否+	1	1
737	要求+也+可+选民+自行+决定+是+否+投票+给+梁天琦+	11	18
738	由于+	1	2
738	选举+立法会+主席+的+	4	8
738	须+	1	1
738	程序+按照+议事+规则+附表+一+所+订+的+	9	14
739	而+	1	1
739	条文+有关+的+	3	5
739	容许+议员+	2	4
739	进行+在+选举+主席+的+会议+上+就+候选人+的+事宜+讨论+	12	20
739	的+	1	1
740	事实上+	1	3
740	讨论+有关+的+	3	5
740	亦+	1	1
740	已+	1	1
740	论坛+昨天+特别+安排+的+上+	6	10
741	主席+	1	2
741	我+	1	1
741	不+	1	1
741	要求+讨论+	2	4
742	要求+我+的+	3	4
742	是+	1	1
742	法律+上+的+	3	4
743	他+	1	1
743	一定+	1	2
743	要+	1	1
743	文件+一+份+放弃+英国+国籍+声明+的+正式+	9	15
744	而+	1	1
744	好+最+	2	2
744	当然+	1	2
744	是+	1	1
745	没有+如果+暂时+正本+	4	8
745	提供+但+向+我们+一+份+copy+	7	12
745	也+	1	1
746	不过+	1	2
746	现时+	1	2
746	已经+	1	2
746	得+	1	1
746	清楚+很+	2	3
747	便+	1	1
747	收到+按照+我+的+理解+他+仍未+相关+文件+	9	15
748	进行+我们+怎+可以+在+这里+选举+的+程序+	9	15
748	呢+	1	1
749	了解+据+我+	3	4
749	基本法+	1	3
749	拥有+立法会+主席+不+能够+任何+其他+国家+的+居留权+	10	20
750	方面+这+	2	3
750	已+	1	1
750	清楚+	1	2
750	提及+但+并+没有+候选人+	5	9
751	我+	1	1
751	今天+	1	2
751	不+	1	1
751	辩论+要+与+大家+这个+问题+	6	10
751	透过+但+如果+大家+想+澄清+的话+便+应该+其他+途径+	11	19
752	因为+	1	2
752	我+	1	1
752	既+	1	1
752	非+	1	1
752	具有+法律+背景+的+	4	7
753	而+	1	1
753	身份+我+这+个+主席+的+	6	8
753	也+	1	1
753	能够+不+	2	3
753	回答+任何+	2	4
754	我+	1	1
754	只+	1	1
755	不好意思+	1	4
755	我+	1	1
755	不+	1	1
755	为难+特别+要+你+	4	6
755	觉得+亦+这样+插言+不+礼貌+	6	10
756	不+	1	1
757	但+	1	1
757	说法+按照+你+刚才+的+	5	8
757	主席+作为+立法会+	3	7
757	便+	1	1
757	不+	1	1
757	能够+	1	2
757	居留权+外国+	2	5
758	但是+	1	2
758	进行+如果+要+选举+的话+	5	9
758	人+将+于+稍后+半+小时+或+十+分钟+后+便会+当选+主席+	13	19
759	但+	1	1
759	他+	1	1
759	却+	1	1
759	未+	1	1
759	能+	1	1
759	今天+在+内+	3	4
759	我们+向+	2	3
759	声明+刚才+所+说+的+放弃+国籍+正式+	8	13
760	你+	1	1
760	得+	1	1
760	对+	1	1
762	就+	1	1
762	成为+一旦+他+当选+发觉+条件+不+符合+规定+他+便+不+应该+主席+	14	23
763	这+	1	1
763	是+	1	1
763	的+	1	1
764	不过+	1	2
764	问题+	1	2
764	建议+我+不+能够+他+接着+该+怎样+做+	9	13
764	没有+因为+我+这+个+身份+	6	9
765	我+	1	1
765	只+	1	1
765	能够+	1	2
766	主席+	1	2
766	那么+	1	2
766	你+	1	1
766	这里+在+做+什么+	4	6
767	你+	1	1
767	得+	1	1
767	对+	1	1
768	我+	1	1
768	也+	1	1
768	想+	1	1
768	做+我+坐+在+这里+什么+	6	8
769	规则+根据+议事+	3	6
769	我+	1	1
769	只是+	1	2
769	事+两+件+	3	3
770	第一+	1	2
770	投票+主席+选举+的+	4	7
771	第二+	1	2
771	当选+哪+位+候选人+	4	7
772	我+	1	1
772	只是+	1	2
772	事+这+两+件+	4	4
773	而+	1	1
773	不+	1	1
773	应该+	1	2
773	事+其他+	2	3
774	最后+	1	2
774	规程+一+个+	3	4
775	抗争+为了+	2	4
775	表示+为+我+不+同意+现时+的+程序+	8	12
775	我+	1	1
775	现在+	1	2
775	也+	1	1
775	出来+	1	2
775	站+在+你+后面+不+会+离开+	7	9
776	呼吁+即使+你+我+离开+	5	8
776	我+	1	1
776	亦+	1	1
776	不+	1	1
776	会+	1	1
777	大家+	1	2
777	否+	1	1
777	继续+要+一直+这样+下去+	5	9
777	呢+	1	1
778	影响+如果+你+不+大家+的+投票+程序+	8	13
778	我+	1	1
778	阻止+不+会+你+	4	5
778	的+	1	1
779	不过+	1	2
779	投票+在+前+	3	4
779	你+	1	1
779	首先+	1	2
779	需要+	1	2
779	议员+三+位+	3	4
779	投票权+我+梁颂恒+和+姚松炎+的+	6	12
780	其实+	1	2
780	我+	1	1
780	也+	1	1
780	无+权+	2	2
780	是+你们+否+有+权+投票+	6	8
781	我+	1	1
781	只+	1	1
781	能够+	1	2
781	名单+秘书+给+我+的+包括+候选人+和+有+资格+投票+的+议员+	13	21
782	其实+	1	2
782	你+	1	1
782	应该+	1	2
782	秘书处+向+	2	4
782	是+而+不+向+我+提出+	6	7
782	代表+因为+我+无+权+秘书处+说话+	7	12
783	提出+如果+你+要+	4	6
783	可以+	1	2
783	秘书处+向+	2	4
784	议员+第二+位+想+提出+规程+问题+的+	8	13
784	是+	1	1
784	议员+	1	2
785	主席+	1	2
785	我+	1	1
785	想想+你+清醒+地+	4	6
785	是+我们+今天+否+	4	6
786	清醒+我+与+否+	4	5
786	不+	1	1
786	判断+由+你+	3	4
786	的+	1	1
787	我们+	1	2
787	否+	1	1
787	继续+应该+进行+会议+并+选举+主席+	7	13
788	毛孟静+议员+和+多+位+非+建制+派+议员+	9	14
788	刚才+	1	2
788	过+	1	1
788	信纳+我们+不+梁君彦+议员+已经+完全+放弃+英籍+或+放弃+英国+的+居留权+	14	27
789	情况+在+这+种+下+	5	6
789	要+我们+选举+主席+	4	7
789	并+	1	1
789	不+	1	1
790	这+	1	1
790	是+	1	1
790	第一+	1	2
791	第二+	1	2
791	议员+站+在+你+身后+的+数+位+	8	10
791	刚才+	1	2
791	宣誓+在+时+	3	4
791	障碍+一些+	2	4
792	由于+	1	2
792	秘书长+负责+监誓+的+	4	8
792	没有+	1	2
792	宣誓+他们+的+	3	5
793	并+	1	1
793	投票+他们+在+稍后+举行+的+主席+选举+中+不+可以+	11	18
794	但是+	1	2
794	议员+多+位+	3	4
794	采用+他们+所+采用+的+宣誓+方式+历+届+立法会+议员+也+曾+类似+方式+却+没有+问题+	18	30
795	这+	1	1
795	出现+宣誓+过程+问题+	4	8
796	令+数+位+议员+稍后+无法+进行+投票+	8	13
796	选举+这+个+	3	4
796	便+	1	1
796	会+不+	2	2
796	是+	1	1
796	公平+及+符合+程序+公义+的+	6	10
797	我+	1	1
797	想+	1	1
797	你+	1	1
797	决定+面对+那么+多+程序+公义+问题+应+否+继续+进行+会议+选+出+一+位+没有+任何+代表性+的+立法会+主席+	22	38
798	担任+主席+你+代理+主席+	5	9
798	亦+	1	1
798	不+	1	1
799	但是+	1	2
799	支持+我+你+执行+议事+规则+包括+维持+议会+的+秩序+	11	19
799	完成+我们+选举+主席+的+程序+能够+顺利+	8	15
800	因为+	1	2
800	这+	1	1
800	是+	1	1
800	宪制+	1	2
800	事情+亦+是+全+港+市民+正在+看+着+我们+做+的+	12	16
801	此外+	1	2
801	我+	1	1
801	想+	1	1
801	你+	1	1
801	了解+也+一下+议事+规则+	5	9
802	议员+没有+合理+理由+而+在+你+身后+及+旁边+站+着+	12	18
803	我+	1	1
803	涉嫌+这些+议员+已+违反+议事+规则+	7	13
804	考虑+你+请+这些+议员+返回+座位+	7	12
805	返回+如果+他们+经过+多次+劝谕+仍+不+座位+	9	16
805	我+	1	1
805	执行+你+应+议事+规则+以+维持+议会+的+秩序+	10	16
806	这+	1	1
806	是+	1	1
806	第一+	1	2
807	点+第二+	2	3
807	是+	1	1
807	关于+	1	2
807	议员+的+	2	3
808	我+	1	1
808	判断+你+的+便+是+秘书长+已+按照+法例+依法+为+我们+监誓+	13	21
809	我+	1	1
809	亦+	1	1
809	有+数+位+议员+没有+依照+誓词+的+内容+完成+宣誓+	11	18
810	因此+	1	2
810	过程+在+选举+主席+的+中+	6	9
810	不+	1	1
810	能+	1	1
810	表决+	1	2
811	我+	1	1
811	明白+这+情况+所有+议员+都+	6	10
812	完成+由于+未+能+宣誓+	5	8
812	因此+	1	2
812	不+	1	1
812	能+	1	1
812	选举+	1	2
813	而+	1	1
813	秘书长+	1	3
813	亦+	1	1
813	议员+对+所有+他+怀疑+未+能+完成+宣誓+	9	14
813	机会+多+一+次+宣誓+的+	6	8
814	我+	1	1
814	兼顾+这+做法+已经+到+人情+上+的+考虑+	9	14
815	点+第三+	2	3
815	质疑+至于+大家+梁君彦+议员+的+国籍+问题+	8	16
815	我+	1	1
815	早+	1	1
815	已+	1	1
815	很+	1	1
815	事+此+	2	2
815	请+并+多+次+梁+议员+澄清+要求+他+确认+	10	14
816	而+	1	1
816	他+	1	1
816	已+	1	1
816	多次+	1	2
816	确定+地+	2	3
816	处理+事情+已经+好+	4	7
817	及后+	1	2
817	亦+	1	1
817	已+	1	1
817	信+英国+领事馆+发出+的+两+封+	7	11
817	参阅+供+大家+	3	5
818	当然+	1	2
818	议员+	1	2
818	可以+	1	2
818	梁+议员+	2	3
818	提供+一+份+证书+	4	6
819	我+	1	1
819	理解+这+点+	3	4
819	的+	1	1
820	但+	1	1
820	看+我+过+那+两+封+信+后+	8	8
820	最低限度+	1	4
820	没有+到+此刻+其他+新+证据+指+梁+议员+的+英籍+问题+并+未+处理+	15	23
821	既然+	1	2
821	定+已+了+今+天+选举+主席+	7	9
821	我+	1	1
821	完成+我们+应+按照+所+订定+的+时间+安排+顺利+选举+主席+	12	21
822	一样+正如+其他+选举+	4	8
822	人+可能+会+质疑+不同+候选人+的+某些+声明+有误+	10	18
823	大家+	1	2
823	日后+	1	2
823	可以+	1	2
823	方式+透过+不同+	3	6
823	包括+司法+覆核+或+其他+法律+程序+	7	13
824	议员+作为+	2	4
824	我们+	1	2
824	都+	1	1
824	很+	1	1
825	我+	1	1
825	主持+梁耀忠+议员+可以+公平+公正+地+会议+确保+我们+能够+顺利+选+出+主席+	15	28
826	主席+	1	2
826	我+	1	1
826	到+	1	1
826	提+有些+同事+就+两+位+候选人+的+其中+一+人+的+资格+出+了+意见+或+质疑+	18	26
827	但+	1	1
827	我+	1	1
827	阻碍+在+这+个+会议厅+内+虽然+不同+政治+立场+的+议员+对+此+事+抱持+不同+的+态度+但+亦+不+能+因此+而+今+天+既定+的+议程+	30	44
828	完成+由+我们+宣誓+	4	7
828	至今+	1	2
828	我+	1	1
828	浪费+已+了+两+小时+	5	7
829	而+	1	1
829	工作+阁下+的+	3	5
829	亦+	1	1
829	只是+	1	2
829	选举+今+天+这+项+主席+	6	8
829	希望+所以+我+你+不要+再+浪费+时间+直接+进入+立法会+主席+选举+的+程序+	15	27
831	主席+	1	2
831	毛孟静+议员+	2	5
831	刚才+	1	2
831	观点+到+一+个+就+是+按照+最+严谨+最+谨慎+合理+的+做法+	14	20
832	看+在+我们+到+正式+文件+前+	7	10
832	实+	1	1
832	难以+	1	2
832	副本+单凭+一+封+电邮+或+相关+文件+的+	9	14
832	确认+	1	2
832	相信+即使+我们+他+	4	7
833	我+	1	1
833	重大+今+次+选举+主席+后果+十分+足以+带来+宪制+危机+	11	20
834	我们+	1	2
834	否+	1	1
834	处理+必须+如此+草率+仓促+地+	6	11
835	点+另+一+	3	3
835	问题+刚才+也+有+同事+提+到+就+英国+国籍法+所+订+有关+取消+国籍+和+居留权+的+上+	19	30
835	我+	1	1
835	有+当中+仍+争议+	4	6
836	而+	1	1
836	我们+	1	2
836	似乎+	1	2
836	未+	1	1
836	有+	1	1
836	充分+	1	2
836	意见+法律+	2	4
837	情况+在+此+下+	4	5
837	问题+就+基本法+第七十一+条+所+指+的+外国+居留权+	10	19
837	我+	1	1
837	是+在+未+澄清+之前+否+	6	8
837	选举+必须+在+这+一+刻+立法会+主席+	8	13
838	刚才+	1	2
838	问题+规程+	2	4
839	你+	1	1
839	是+你+的+责任+主持+会议+以及+在+得+出+结果+后+作+出+宣布+	15	21
840	其实+	1	2
840	事情+一+件+是+否+也+属于+你+的+权力+范围+	11	15
840	是+就+中止+整个+会议+	5	8
841	面对+这些+法律+观点+或+风险+	6	11
841	你+	1	1
841	是+今天+否+不+适宜+就+选举+立法会+主席+作+出+决定+	12	19
842	主席+	1	2
843	我+	1	1
843	是+	1	1
843	次+第一+	2	3
843	会议+立法会+	2	5
844	言+正如+李慧琼+议员+所+	5	9
844	人+很多+香港+	3	5
844	正在+	1	2
844	关注+和+这+次+会议+	5	7
845	如此+正+因+	3	4
845	我们+	1	2
845	自己+对+	2	3
845	应+	1	1
845	要求+更+高+的+	4	5
846	刚才+	1	2
846	问题+我+留意+到+最大+的+	6	9
846	是+	1	1
847	我+	1	1
847	仍+	1	1
847	是+	1	1
847	一+名+	2	2
848	但+	1	1
848	程度+这+次+选举+的+严谨+	6	9
848	选举+比+大学+学生会+	4	8
848	更+	1	1
849	可能+怎+	2	3
849	确定+在+尚+未+候选人+的+国籍+	7	11
849	便+	1	1
849	程式+整个+	2	4
850	他+	1	1
850	现在+	1	2
850	只+	1	1
850	表示+口头+	2	4
851	有+虽然+人+指+那些+信件+可+证实+其+事+	10	14
851	但+	1	1
851	都+	1	1
851	不过+	1	2
851	是+	1	1
851	口头上+的+	2	4
852	负责+倘若+秘书处+和+主席+对+整个+选举+或+觉得+整个+立法会+要+取信于民+重新+取得+市民+的+信任+	19	37
852	将+	1	1
852	每+个+	2	2
852	得+便+更+要+程式+更+严谨+	7	9
852	非+而+按+章+工作+即+秘书处+说+不+需要+查+便+不+查+	14	18
853	要求+提供+一+份+书面+和+具有+法律+效力+的+文件+	11	18
853	本应+	1	2
853	很+	1	1
854	参加+即使+我+学生会+选举+	5	10
854	亦+	1	1
854	需+	1	1
854	学生证+	1	3
854	证明+我+是+大学+的+学生+	6	9
855	主席+	1	2
855	完成+如果+连+如此+简单+的+程序+也+不+能+	10	15
855	立法会+整个+	2	5
855	不+	1	1
855	可能+	1	2
856	这+	1	1
856	是+	1	1
856	第一+个+	2	3
857	问题+第二+个+	3	5
857	我们+	1	2
857	现在+	1	2
857	尚+	1	1
857	未+	1	1
857	清楚+	1	2
857	投票+多少+议员+能够+	4	8
858	精神+议事+规则+最+基本+的+	6	10
858	确保+每+位+议员+有+充足+机会+完成+宣誓+程序+	10	17
859	而+	1	1
859	秘书长+	1	3
859	能+不+	2	2
859	质疑+基于+完全+没有+法律+理据+的+无理+	8	15
859	判断+凭+其+个人+	4	6
859	议员+向+其他+	3	5
859	没有+他+能力+主持+监誓+	5	9
860	我+	1	1
860	是+这+完全+违反+了+议事+规则+应+有+的+精神+	11	16
861	即+	1	1
861	让+所有+议员+能够+成功+完成+宣誓+程式+	8	15
861	然后+	1	2
861	才+	1	1
861	选举+立法会+主席+	3	7
862	所以+	1	2
862	决定+秘书长+陈维安+刚才+的+或+判断+	7	14
862	完全+	1	2
862	是+	1	1
862	判断+是+完全+没有+任何+基础+的+	7	12
863	翻看+如果+大家+刚才+录影+片段+	6	12
863	其实+	1	2
863	议员+三+位+	3	4
863	已+	1	1
863	完整+	1	2
863	完+	1	1
863	誓词+	1	2
864	而+	1	1
864	规则+议事+	2	4
864	只+	1	1
864	读+议员+要+完整+出+誓词+	6	9
865	所以+	1	2
865	秘书长+	1	3
865	能+不+	2	2
865	语气+以+或+其他+条件+	5	8
865	为+	1	1
865	判断+他+无权+监誓+	4	7
866	我+	1	1
866	明白+主席+大家+面前+有+两+大+问题+	8	13
867	处理+如果+我们+不+先+这些+问题+然后+才+进行+主席+选举+	12	21
867	立法会+	1	3
867	便+	1	1
867	难以+	1	2
868	我+	1	1
868	信纳+很多+议员+包括+众多+有+广大+民意+基础+支持+的+直选+议员+都+不+能+这+次+选举+结果+	20	33
869	主席+	1	2
869	今天+	1	2
869	我们+	1	2
869	人+向+香港+	3	4
869	程序+一+个+粗疏+得+不+能+再+粗疏+的+	10	13
870	议员+梁君彦+	2	5
870	连+	1	1
870	正本+	1	2
870	都+	1	1
870	出来+不+	2	3
870	证明+自己+的+国籍+	4	7
871	只+	1	1
871	文件+一+份+副本+不+像+副本+的+	8	11
872	糟糕+最+的+	3	4
872	厘清+他+连+居留权+都+未+能+	7	10
873	进入+如果+我们+今+天+在+一+种+如此+粗疏+的+情况+下+选举+立法会+的+程序+	17	27
873	主席+	1	2
873	就+	1	1
873	让+梁君彦+议员+过+了+海+便+是+神仙+	9	13
874	他+	1	1
874	当然+	1	2
875	我+	1	1
875	具体+大家+刚才+问+的+问题+都+很+	8	12
876	资格+候选人+的+	3	6
876	投票+以至+哪些+议员+合+资格+	6	11
876	我们+	1	2
876	都+	1	1
876	未+	1	1
876	能+	1	1
877	进入+在+如此+混乱+粗疏+的+情况+下+选举+程序+	10	17
877	主席+	1	2
877	我+	1	1
877	大+你+背负+的+压力+会+很+	7	9
878	因此+	1	2
878	我+	1	1
878	聆听+主席+你+能够+耐心+议员+的+意见+然后+作出+裁决+	11	20
879	进行+如果+在+一+种+如此+不+能+服众+的+情况+下+立法会+主席+选举+	15	24
879	人+香港+	2	3
879	看+会+到+的+	4	4
880	主席+	1	2
881	主席+	1	2
881	说+对于+你+刚才+所+只有+立法会+主席+才+有+居留权+限制+候选人+没有+	14	26
881	我+	1	1
881	完全+	1	2
881	能+不+	2	2
882	进行+如果+我们+这+一+刻+投票+	7	11
882	当选者+	1	3
882	刻+下+一+	3	3
882	便+	1	1
882	主席+立法会+	2	5
883	因此+	1	2
883	我们+	1	2
883	绝对+	1	2
883	义务+厘清+他+已+完成+所有+放弃+英国+居留权+的+手续+并且+交+出+正本+	15	26
883	正+以+视听+	3	4
884	秘书处+立法会+	2	6
884	亦+	1	1
884	责任+维护+这个+程序+正确+和+完整+地+进行+	9	16
885	所以+	1	2
885	交+如果+梁君彦+议员+仍然+无法+出+盖+有+正规+印章+的+信件+正本+	14	24
885	他+	1	1
885	应该+	1	2
885	不+	1	1
885	资格+参选+	2	4
886	设置+除了+两+个+投票箱+分别+供+投+废票+和+投+给+涂谨申+议员+	14	23
886	我们+	1	2
886	否+	1	1
886	设置+还+要+为+梁君彦+议员+投票箱+	7	13
887	这+	1	1
887	相当+	1	2
887	进行+未来+立法会+任期+内+会议+如何+	7	14
887	有+跟+全+港+公众+利益+也+莫大+关系+	9	13
