sent_id	word_char	upos	character_token_n	component_n
659	稍后	ADV	2	4
659	到	ADP	1	2
659	会议厅	NOUN	3	6
659	外	ADP	1	2
659	向	VERB	1	2
659	新闻	NOUN	2	4
659	传媒	NOUN	2	4
659	交代	VERB	2	4
659	他	PRON	1	2
659	的	PART	1	2
659	国籍	NOUN	2	4
659	问题	NOUN	2	4
660	而	CCONJ	1	1
660	关注	VERB	2	4
660	此	DET	1	2
660	事	NOUN	1	1
660	的	PART	1	2
660	议员	NOUN	2	4
660	亦	ADV	1	3
660	可	AUX	1	2
660	出去	VERB	2	4
660	聆听	VERB	2	4
660	他	PRON	1	2
660	的	PART	1	2
660	阐述	NOUN	2	4
660	以及	CCONJ	2	3
660	可以	AUX	2	4
660	向	ADP	1	2
660	他	PRON	1	2
660	提问	VERB	2	4
661	在	ADP	1	2
661	会议厅	NOUN	3	6
661	内	NOUN	1	1
661	根据	ADP	2	4
661	议事	VERB	2	3
661	规则	NOUN	2	4
661	我	PRON	1	1
661	不	ADV	1	1
661	能	AUX	1	2
661	容许	VERB	2	4
661	大家	PRON	2	3
661	提问	VERB	2	4
661	或	CCONJ	1	2
661	作出	VERB	2	4
661	任何	DET	2	4
661	讨论	NOUN	2	4
662	我	PRON	1	1
662	现在	NOUN	2	4
662	请	VERB	1	2
662	关注	VERB	2	4
662	此	DET	1	2
662	事	NOUN	1	1
662	的	PART	1	2
662	议员	NOUN	2	4
662	到	ADP	1	2
662	会议厅	NOUN	3	6
662	外	NOUN	1	2
662	听取	VERB	2	4
662	议员	NOUN	2	4
662	的	PART	1	2
662	交代	NOUN	2	4
663	我	PRON	1	1
663	预期	VERB	2	4
663	会议	NOUN	2	4
663	将	ADV	1	3
663	在	ADP	1	2
663	下午	NOUN	2	3
663	二	NUM	1	1
663	时	NOUN	1	2
663	三十	NUM	2	2
663	分	NOUN	1	2
663	正式	ADV	2	4
663	恢复	VERB	2	4
664	我	PRON	1	1
664	的	PART	1	2
664	发言	NOUN	2	4
664	到此	ADV	2	4
664	结束	VERB	2	3
665	现在	NOUN	2	4
665	暂停	VERB	2	4
665	会议	NOUN	2	4
666	现在	NOUN	2	4
666	是	VERB	1	2
666	二	NUM	1	1
666	时	NOUN	1	2
666	三十五	NUM	3	3
666	分	NOUN	1	2
666	较	ADP	1	2
666	我	PRON	1	1
666	原先	ADV	2	4
666	宣布	VERB	2	4
666	二	NUM	1	1
666	时	NOUN	1	2
666	三十	NUM	2	2
666	分	NOUN	1	2
666	恢复	VERB	2	4
666	会议	NOUN	2	4
666	的	PART	1	2
666	时间	NOUN	2	4
666	迟	ADJ	1	2
666	了	AUX	1	1
666	五	NUM	1	1
666	分钟	NOUN	2	4
667	我	PRON	1	1
667	不	ADV	1	1
667	想	AUX	1	2
667	再	ADV	1	2
667	延迟	VERB	2	4
668	现在	NOUN	2	4
668	宣布	VERB	2	4
668	正式	ADV	2	4
668	复会	VERB	2	4
669	会议	NOUN	2	4
669	现	ADV	1	2
669	已	ADV	1	1
669	恢复	VERB	2	4
669	我	PRON	1	1
669	希望	VERB	2	5
669	所有	DET	2	4
669	同事	NOUN	2	3
669	返回	VERB	2	4
669	自己	PRON	2	2
669	的	PART	1	2
669	座位	NOUN	2	4
670	让	VERB	1	2
670	我们	PRON	2	3
670	今天	NOUN	2	4
670	可以	AUX	2	4
670	有	VERB	1	2
670	秩序	NOUN	2	4
670	地	PART	1	2
670	进行	VERB	2	4
670	选举	VERB	2	4
670	主席	NOUN	2	4
670	的	PART	1	2
670	程式	NOUN	2	4
671	我	PRON	1	1
671	现在	NOUN	2	4
671	再	ADV	1	2
671	请	VERB	1	2
671	所有	DET	2	4
671	同事	NOUN	2	3
671	返回	VERB	2	4
671	自己	PRON	2	2
671	的	PART	1	2
671	座位	NOUN	2	4
672	有	VERB	1	2
672	议员	NOUN	2	4
672	想	AUX	1	2
672	提出	VERB	2	4
672	规程	NOUN	2	4
672	问题	NOUN	2	4
673	但	CCONJ	1	2
673	请	VERB	1	2
673	其他	DET	2	4
673	同事	NOUN	2	3
673	先行	ADV	2	4
673	返回	VERB	2	4
673	座位	NOUN	2	4
673	让	VERB	1	2
673	秘书	NOUN	2	3
673	帮	VERB	1	2
673	我	PRON	1	1
673	做	VERB	1	2
673	一些	DET	2	3
673	文书	NOUN	2	2
673	工作	NOUN	2	3
674	否则	ADV	2	4
674	没有	VERB	2	4
674	秘书	NOUN	2	3
674	帮忙	VERB	2	4
674	处理	VERB	2	4
674	上	ADP	1	1
674	会	AUX	1	2
674	比较	ADV	2	3
674	困难	ADJ	2	4
675	我	PRON	1	1
675	希望	VERB	2	5
675	其他	DET	2	4
675	议员	NOUN	2	4
675	先	ADV	1	2
675	返回	VERB	2	4
675	座位	NOUN	2	4
675	让	VERB	1	2
675	我们	PRON	2	3
675	可以	AUX	2	4
675	进行	VERB	2	4
675	会议	NOUN	2	4
676	如果	SCONJ	2	3
676	大家	PRON	2	3
676	有	VERB	1	2
676	任何	DET	2	4
676	规程	NOUN	2	4
676	问题	NOUN	2	4
676	可以	AUX	2	4
676	提出	VERB	2	4
677	我	PRON	1	1
677	会	AUX	1	2
677	给	VERB	1	2
677	大家	PRON	2	3
677	时间	NOUN	2	4
678	主席	NOUN	2	4
678	我	PRON	1	1
678	想	AUX	1	2
678	问	VERB	1	2
678	秘书处	NOUN	3	5
678	有	AUX	1	2
678	否	ADV	1	2
678	处理	VERB	2	4
678	议员	NOUN	2	4
678	的	PART	1	2
678	国籍	NOUN	2	4
678	问题	NOUN	2	4
679	他	PRON	1	2
679	刚才	ADV	2	3
680	刚才	ADV	2	3
680	我	PRON	1	1
680	说	VERB	1	2
680	过	AUX	1	2
680	有关	ADP	2	4
680	议员	NOUN	2	4
680	的	PART	1	2
680	国籍	NOUN	2	4
680	问题	NOUN	2	4
680	不	ADV	1	1
680	是	AUX	1	2
680	今天	NOUN	2	4
680	会议	NOUN	2	4
680	的	PART	1	2
680	讨论	VERB	2	4
680	范畴	NOUN	2	4
681	好	INTJ	1	2
681	的	PART	1	2
682	请	VERB	1	2
682	先	ADV	1	2
682	让	VERB	1	2
682	我	PRON	1	1
682	说	VERB	1	2
682	可以	VERB	2	4
682	吗	PART	1	2
683	我	PRON	1	1
683	刚才	ADV	2	3
683	已经	ADV	2	3
683	说	VERB	1	2
683	过	AUX	1	2
683	为了	ADP	2	2
683	让	VERB	1	2
683	大家	PRON	2	3
683	进一步	ADV	3	5
683	了解	VERB	2	3
683	有关	ADP	2	4
683	议员	NOUN	2	4
683	的	PART	1	2
683	国籍	NOUN	2	4
683	问题	NOUN	2	4
683	或	CCONJ	1	2
683	要求	VERB	2	3
683	他	PRON	1	2
683	澄清	VERB	2	4
683	我	PRON	1	1
683	已	ADV	1	1
683	作出	VERB	2	4
683	特别	ADV	2	4
683	安排	VERB	2	4
683	时间	NOUN	2	4
683	让	VERB	1	2
683	议员	NOUN	2	4
683	在	ADP	1	2
683	会议厅	NOUN	3	6
683	外	ADP	1	2
683	向	ADP	1	2
683	传媒	NOUN	2	4
683	作出	VERB	2	4
683	交代	NOUN	2	4
683	和	CCONJ	1	2
683	澄清	NOUN	2	4
684	如果	SCONJ	2	3
684	各位	PRON	2	4
684	刚才	ADV	2	3
684	有	AUX	1	2
684	出席	VERB	2	4
684	便	ADV	1	2
684	应该	AUX	2	5
684	知道	VERB	2	4
684	情况	NOUN	2	4
684	如何	ADV	2	4
685	不过	ADV	2	3
685	无论	SCONJ	2	3
685	当事人	NOUN	3	4
685	如何	ADV	2	4
685	澄清	VERB	2	4
685	及	CCONJ	1	1
685	解释	VERB	2	4
685	在	ADP	1	2
685	这个	DET	2	4
685	会议	NOUN	2	4
685	上	ADP	1	1
685	我	PRON	1	1
685	不	ADV	1	1
685	能	AUX	1	2
685	保证	VERB	2	4
685	令	VERB	1	2
685	大家	PRON	2	3
685	满意	ADJ	2	4
686	作为	ADP	2	3
686	会议	NOUN	2	4
686	主持人	NOUN	3	5
686	我	PRON	1	1
686	只	ADV	1	2
686	能	AUX	1	2
686	根据	ADP	2	4
686	会议	NOUN	2	4
686	规则	NOUN	2	4
686	进行	VERB	2	4
686	程序	NOUN	2	4
687	如果	SCONJ	2	3
687	议员	NOUN	2	4
687	想	AUX	1	2
687	确保	VERB	2	4
687	他	PRON	1	2
687	的	PART	1	2
687	问题	NOUN	2	4
687	得到	VERB	2	4
687	满意	ADJ	2	4
687	的	PART	1	2
687	答复	NOUN	2	4
687	可以	AUX	2	4
687	在	ADP	1	2
687	其他	DET	2	4
687	场合	NOUN	2	4
687	提出	VERB	2	4
688	今天	NOUN	2	4
688	的	PART	1	2
688	会议	NOUN	2	4
688	中	ADP	1	1
688	则	ADV	1	2
688	没有	VERB	2	4
688	办法	NOUN	2	3
688	处理	VERB	2	4
688	这个	DET	2	4
688	问题	NOUN	2	4
689	我	PRON	1	1
689	现在	NOUN	2	4
689	想	AUX	1	2
689	问一问	VERB	3	5
689	刚才	ADV	2	3
689	有	VERB	1	2
689	哪些	DET	2	4
689	议员	NOUN	2	4
689	曾	ADV	1	2
689	举手	VERB	2	3
689	想	AUX	1	2
689	提出	VERB	2	4
689	规程	NOUN	2	4
689	问题	NOUN	2	4
690	我	PRON	1	1
690	看	VERB	1	2
690	不	ADV	1	1
690	到	VERB	1	2
691	请	VERB	1	2
691	秘书	NOUN	2	3
691	帮忙	VERB	2	4
691	把	ADP	1	2
691	曾	ADV	1	2
691	举手	VERB	2	3
691	表示	VERB	2	3
691	想	AUX	1	2
691	提出	VERB	2	4
691	规程	NOUN	2	4
691	问题	NOUN	2	4
691	的	PART	1	2
691	议员	NOUN	2	4
691	名单	NOUN	2	4
691	交	VERB	1	2
691	给	ADP	1	2
691	我	PRON	1	1
692	因为	ADV	2	3
692	我	PRON	1	1
692	看	VERB	1	2
692	不	ADV	1	1
692	到	VERB	1	2
693	今天	NOUN	2	4
693	我	PRON	1	1
693	不	ADV	1	1
693	想	AUX	1	2
693	跟	ADP	1	2
693	大家	PRON	2	3
693	争论	VERB	2	4
693	其他	DET	2	4
693	问题	NOUN	2	4
693	因为	ADV	2	3
693	我	PRON	1	1
693	没有	VERB	2	4
693	权力	NOUN	2	3
693	这样	ADV	2	4
693	做	VERB	1	2
694	我	PRON	1	1
694	只是	ADV	2	4
694	执行	VERB	2	4
694	会议	NOUN	2	4
694	规则	NOUN	2	4
695	其实	ADV	2	4
695	我	PRON	1	1
695	也	ADV	1	1
695	不	ADV	1	1
695	是	VERB	1	2
695	很	ADV	1	2
695	想	AUX	1	2
695	主持	VERB	2	4
695	这	DET	1	2
695	会议	NOUN	2	4
696	不过	CCONJ	2	3
696	根据	ADP	2	4
696	议事	VERB	2	3
696	规则	NOUN	2	4
696	附表	NOUN	2	4
696	一	NUM	1	1
696	第六	NOUN	2	5
696	及	CCONJ	1	1
696	七	NUM	1	1
696	段	NOUN	1	2
696	的	PART	1	2
696	规定	NOUN	2	4
696	由	ADP	1	1
696	担任	VERB	2	4
696	议员	NOUN	2	4
696	时间	NOUN	2	4
696	最	ADV	1	2
696	长	ADJ	1	1
696	的	PART	1	2
696	我	PRON	1	1
696	来	VERB	1	1
696	主持	VERB	2	4
696	会议	NOUN	2	4
697	根据	ADP	2	4
697	会议	NOUN	2	4
697	规则	NOUN	2	4
697	我	PRON	1	1
697	现在	NOUN	2	4
697	只	ADV	1	2
697	能	AUX	1	2
697	主持	VERB	2	4
697	投票	NOUN	2	4
697	的	PART	1	2
697	过程	NOUN	2	4
698	其他	DET	2	4
698	事情	NOUN	2	3
698	我	PRON	1	1
698	无法	ADV	2	3
698	处理	VERB	2	4
699	如果	SCONJ	2	3
699	我	PRON	1	1
699	处理	VERB	2	4
699	的话	SCONJ	2	4
699	便	ADV	1	2
699	违反	VERB	2	4
699	会议	NOUN	2	4
699	规则	NOUN	2	4
700	是	VERB	1	2
700	不	ADV	1	1
700	合法	VERB	2	4
700	的	PART	1	2
701	大家	PRON	2	3
701	如果	SCONJ	2	3
701	要	VERB	1	2
701	我	PRON	1	1
701	表明	VERB	2	4
701	这	DET	1	2
701	个	NOUN	1	2
701	会议	NOUN	2	4
701	究竟	ADV	2	4
701	是	VERB	1	2
701	否	ADV	1	2
701	合法	VERB	2	4
701	我	PRON	1	1
701	只	ADV	1	2
701	能够	AUX	2	4
701	说	VERB	1	2
701	根据	ADP	2	4
701	会议	NOUN	2	4
701	规则	NOUN	2	4
701	这	PRON	1	2
701	个	NOUN	1	2
701	会议	NOUN	2	4
701	是	AUX	1	2
701	合法	VERB	2	4
701	的	PART	1	2
702	议员	NOUN	2	4
702	如果	SCONJ	2	3
702	想	AUX	1	2
702	提出	VERB	2	4
702	规程	NOUN	2	4
702	问题	NOUN	2	4
702	我	PRON	1	1
702	再	ADV	1	2
702	请	VERB	1	2
702	大家	PRON	2	3
702	先	ADV	1	2
702	返回	VERB	2	4
702	自己	PRON	2	2
702	的	PART	1	2
702	座位	NOUN	2	4
703	我	PRON	1	1
703	会	AUX	1	2
703	邀请	VERB	2	4
703	大家	PRON	2	3
703	发言	VERB	2	4
704	我们	PRON	2	3
704	不	ADV	1	1
704	离开	VERB	2	4
704	又	ADV	1	1
704	怎样	ADV	2	4
704	呢	PART	1	2
705	如果	SCONJ	2	3
705	议员	NOUN	2	4
705	真的	ADV	2	4
705	不	ADV	1	1
705	返回	VERB	2	4
705	座位	NOUN	2	4
705	也	ADV	1	1
705	不	ADV	1	1
705	要紧	ADJ	2	4
706	但	CCONJ	1	2
706	请	VERB	1	2
706	不要	AUX	2	3
706	作出	VERB	2	4
706	骚扰	NOUN	2	4
706	以便	ADV	2	4
706	会议	NOUN	2	4
706	可	AUX	1	2
706	继续	VERB	2	5
706	进行	VERB	2	4
707	根据	ADP	2	4
707	秘书	NOUN	2	3
707	给	ADP	1	2
707	我	PRON	1	1
707	的	PART	1	2
707	名单	NOUN	2	4
707	第一	ADJ	2	4
707	位	NOUN	1	2
707	提出	VERB	2	4
707	规程	NOUN	2	4
707	问题	NOUN	2	4
707	的	PART	1	2
707	议员	NOUN	2	4
707	是	AUX	1	2
707	议员	NOUN	2	4
708	根据	ADP	2	4
708	议事	VERB	2	3
708	规则	NOUN	2	4
708	今天	NOUN	2	4
708	的	PART	1	2
708	规程	NOUN	2	4
708	只	ADV	1	2
708	能够	AUX	2	4
708	涉及	VERB	2	3
708	选举	VERB	2	4
708	过程	NOUN	2	4
709	如果	SCONJ	2	3
709	有	VERB	1	2
709	其他	DET	2	4
709	问题	NOUN	2	4
709	请	VERB	1	2
709	议员	NOUN	2	4
709	在	ADP	1	2
709	其他	DET	2	4
709	场合	NOUN	2	4
709	提出	VERB	2	4
710	现在	NOUN	2	4
710	请	VERB	1	2
710	议员	NOUN	2	4
710	提问	NOUN	2	4
711	感谢	VERB	2	4
711	主席	NOUN	2	4
712	我	PRON	1	1
712	不	ADV	1	1
712	是	VERB	1	2
712	故意	ADV	2	4
712	要	AUX	1	2
712	为难	VERB	2	3
712	你	PRON	1	2
712	或	CCONJ	1	2
712	什么	DET	2	4
713	还	ADV	1	2
713	要	AUX	1	2
713	感谢	VERB	2	4
713	你	PRON	1	2
713	试图	AUX	2	4
713	安排	VERB	2	4
713	我们	PRON	2	3
713	到	ADP	1	2
713	会议厅	NOUN	3	6
713	外	NOUN	1	2
713	聆听	VERB	2	4
713	议员	NOUN	2	4
713	的	PART	1	2
713	解释	NOUN	2	4
714	我们	PRON	2	3
714	已	ADV	1	1
714	听	VERB	1	2
714	罢	VERB	1	2
714	他	PRON	1	2
714	的	PART	1	2
714	解释	NOUN	2	4
715	他	PRON	1	2
715	说	VERB	1	2
715	第一	ADJ	2	4
715	封	NOUN	1	2
715	信	NOUN	1	2
715	是	VERB	1	2
715	关乎	VERB	2	3
715	其	DET	1	2
715	国籍	NOUN	2	4
715	或	CCONJ	1	2
715	外国	NOUN	2	4
715	居留权	NOUN	3	6
715	的	PART	1	2
715	问题	NOUN	2	4
716	信	NOUN	1	2
716	中	PART	1	1
716	表示	VERB	2	3
716	已	ADV	1	1
716	附上	VERB	2	3
716	放弃	VERB	2	4
716	国籍	NOUN	2	4
716	的	PART	1	2
716	声明	NOUN	2	4
717	但	CCONJ	1	2
717	相关	ADJ	2	4
717	的	PART	1	2
717	却	ADV	1	2
717	并不	ADV	2	3
717	存在	VERB	2	4
718	原来	ADV	2	3
718	那	PRON	1	2
718	是	AUX	1	2
718	一	NUM	1	1
718	封	NOUN	1	2
718	电邮	NOUN	2	3
719	第二	ADJ	2	4
719	封	NOUN	1	2
719	信	NOUN	1	2
719	才	ADV	1	1
719	是	AUX	1	2
719	正本	NOUN	2	3
720	但	ADV	1	2
720	他	PRON	1	2
720	暂时	ADV	2	4
720	仍	ADV	1	2
720	未	ADV	1	1
720	收	VERB	1	2
720	到	VERB	1	2
721	我	PRON	1	1
721	想	AUX	1	2
721	就	ADP	1	2
721	此	PRON	1	2
721	提出	VERB	2	4
721	规程	NOUN	2	4
721	问题	NOUN	2	4
722	因为	ADV	2	3
722	基本法	NOUN	3	5
722	已	ADV	1	1
722	订明	VERB	2	4
722	立法会	NOUN	3	5
722	主席	NOUN	2	4
722	必须	AUX	2	3
722	在	ADP	1	2
722	外国	NOUN	2	4
722	无	VERB	1	1
722	居留权	NOUN	3	6
723	而	CCONJ	1	1
723	即使	SCONJ	2	4
723	两	NUM	1	1
723	封	NOUN	1	2
723	信	NOUN	1	2
723	都	ADV	1	2
723	是	VERB	1	2
723	由	ADP	1	1
723	政府	NOUN	2	4
723	发出	VERB	2	5
723	但	ADV	1	2
723	却	ADV	1	2
723	不	ADV	1	1
723	一定	ADV	2	3
723	是	AUX	1	2
723	法律	NOUN	2	4
723	文件	NOUN	2	3
724	我们	PRON	2	3
724	最	ADV	1	2
724	主要	ADV	2	4
724	想	AUX	1	2
724	看	VERB	1	2
724	的	PART	1	2
724	是	AUX	1	2
724	那	DET	1	2
724	份	NOUN	1	2
724	放弃	VERB	2	4
724	国籍	NOUN	2	4
724	声明	NOUN	2	4
725	而	CCONJ	1	1
725	我	PRON	1	1
725	本人	PRON	2	2
725	也	ADV	1	1
725	有	VERB	1	2
725	一	NUM	1	1
725	份	NOUN	1	2
726	我们	PRON	2	3
726	是	VERB	1	2
726	否	ADV	1	2
726	应	AUX	1	3
726	待	VERB	1	2
726	他	PRON	1	2
726	收	VERB	1	2
726	到	VERB	1	2
726	有关	ADJ	2	4
726	文件	NOUN	2	3
727	所有	DET	2	4
727	事情	NOUN	2	3
727	皆	ADV	1	2
727	被	AUX	1	2
727	正式	ADV	2	4
727	确认	VERB	2	4
727	后	ADP	1	2
727	才	ADV	1	1
727	展开	VERB	2	4
727	选举	VERB	2	4
727	程序	NOUN	2	4
727	呢	PART	1	2
728	好	VERB	1	2
728	的	PART	1	2
728	谢谢	VERB	2	4
728	你	PRON	1	2
728	议员	NOUN	2	4
729	我	PRON	1	1
729	刚才	ADV	2	3
729	说	VERB	1	2
729	过	AUX	1	2
729	你	PRON	1	2
729	的	PART	1	2
729	提问	NOUN	2	4
729	只	ADV	1	2
729	能够	AUX	2	4
729	涉及	VERB	2	3
729	选举	VERB	2	4
729	过程	NOUN	2	4
729	或	CCONJ	1	2
729	与	ADP	1	2
729	选举	NOUN	2	4
729	有关	VERB	2	4
729	的	PART	1	2
729	事情	NOUN	2	3
730	但	ADV	1	2
730	你	PRON	1	2
730	却	ADV	1	2
730	要求	VERB	2	3
730	澄清	VERB	2	4
730	议员	NOUN	2	4
730	的	PART	1	2
730	国籍	NOUN	2	4
730	问题	NOUN	2	4
731	我	PRON	1	1
731	刚才	ADV	2	3
731	已	ADV	1	1
731	作出	VERB	2	4
731	特别	ADJ	2	4
731	安排	NOUN	2	4
731	让	VERB	1	2
731	议员	NOUN	2	4
731	向	ADP	1	2
731	大家	PRON	2	3
731	和	ADP	1	2
731	社会	NOUN	2	4
731	大众	NOUN	2	3
731	作出	VERB	2	4
731	澄清	NOUN	2	4
731	及	CCONJ	1	1
731	交代	NOUN	2	4
732	至于	ADP	2	3
732	他	PRON	1	2
732	的	PART	1	2
732	答复	NOUN	2	4
732	能	AUX	1	2
732	否	ADV	1	2
732	回应	VERB	2	5
732	你	PRON	1	2
732	刚才	ADV	2	3
732	的	PART	1	2
732	提问	NOUN	2	4
732	我	PRON	1	1
732	并不	ADV	2	3
732	能够	AUX	2	4
732	提出	VERB	2	4
732	任何	DET	2	4
732	意见	NOUN	2	3
733	不过	ADV	2	3
733	我	PRON	1	1
733	想	AUX	1	2
733	对	ADP	1	2
733	大家	PRON	2	3
733	说	VERB	1	2
733	鉴于	ADP	2	3
733	议员	NOUN	2	4
733	已经	ADV	2	3
733	一而再再而三	ADV	6	8
733	地	PART	1	2
733	提供	VERB	2	4
733	资料	NOUN	2	4
733	并	CCONJ	1	2
733	在	ADP	1	2
733	公开	ADJ	2	4
733	场合	NOUN	2	4
733	作出	VERB	2	4
733	澄清	NOUN	2	4
733	议员	NOUN	2	4
733	大	ADJ	1	1
733	可	AUX	1	2
733	自行	ADV	2	3
733	决定	VERB	2	4
733	稍后	ADV	2	4
733	会	AUX	1	2
733	否	ADV	1	2
733	投票	VERB	2	4
733	支持	VERB	2	4
733	他	PRON	1	2
734	如果	SCONJ	2	3
734	大家	PRON	2	3
734	认为	VERB	2	3
734	议员	NOUN	2	4
734	的	PART	1	2
734	答复	NOUN	2	4
734	未	ADV	1	1
734	能	AUX	1	2
734	回应	VERB	2	5
734	大家	PRON	2	3
734	的	PART	1	2
734	提问	NOUN	2	4
734	大家	PRON	2	3
734	可以	AUX	2	4
734	决定	VERB	2	4
734	寻求	VERB	2	3
735	那么	ADV	2	4
735	也	ADV	1	1
735	不	ADV	1	1
735	应该	AUX	2	5
735	被	AUX	1	2
735	对	VERB	1	2
735	吗	PART	1	2
736	我	PRON	1	1
736	也	ADV	1	1
736	不	ADV	1	1
736	知道	VERB	2	4
736	议员	NOUN	2	4
736	究竟	ADV	2	4
736	是	VERB	1	2
736	否	ADV	1	2
736	真的	ADV	2	4
736	有	VERB	1	2
736	合法	ADJ	2	4
736	权利	NOUN	2	4
736	参选	VERB	2	4
736	但	ADV	1	2
736	梁耀忠	PRON	3	6
736	议员	NOUN	2	4
736	却	ADV	1	2
736	要求	VERB	2	3
736	我们	PRON	2	3
736	自行	ADV	2	3
736	考虑	VERB	2	4
736	是	VERB	1	2
736	否	ADV	1	2
736	投票	VERB	2	4
736	给	ADP	1	2
736	他	PRON	1	2
736	吗	PART	1	2
737	你	PRON	1	2
737	是	VERB	1	2
737	否	ADV	1	2
737	也	ADV	1	1
737	可	AUX	1	2
737	要求	VERB	2	3
737	选民	NOUN	2	3
737	自行	ADV	2	3
737	决定	VERB	2	4
737	是	VERB	1	2
737	否	ADV	1	2
737	投票	VERB	2	4
737	给	ADP	1	2
738	由于	ADV	2	2
738	立法会	NOUN	3	5
738	主席	NOUN	2	4
738	的	PART	1	2
738	选举	NOUN	2	4
738	须	AUX	1	2
738	按照	ADP	2	4
738	议事	VERB	2	3
738	规则	NOUN	2	4
738	附表	NOUN	2	4
738	一	NUM	1	1
738	所	SCONJ	1	2
738	订	VERB	1	2
738	的	PART	1	2
738	程序	NOUN	2	4
738	进行	VERB	2	4
739	而	CCONJ	1	1
739	有关	ADJ	2	4
739	的	PART	1	2
739	条文	NOUN	2	3
739	是	VERB	1	2
739	容许	VERB	2	4
739	议员	NOUN	2	4
739	在	ADP	1	2
739	选举	VERB	2	4
739	主席	NOUN	2	4
739	的	PART	1	2
739	会议	NOUN	2	4
739	上	NOUN	1	1
739	就	ADP	1	2
739	候选人	NOUN	3	6
739	的	PART	1	2
739	事宜	NOUN	2	3
739	进行	VERB	2	4
739	讨论	NOUN	2	4
739	的	PART	1	2
740	事实上	ADV	3	4
740	有关	ADJ	2	4
740	的	PART	1	2
740	讨论	NOUN	2	4
740	亦	ADV	1	3
740	已	ADV	1	1
740	在	ADP	1	2
740	昨天	NOUN	2	4
740	特别	ADV	2	4
740	安排	VERB	2	4
740	的	PART	1	2
740	论坛	NOUN	2	4
740	上	NOUN	1	1
741	主席	NOUN	2	4
741	我	PRON	1	1
741	不	ADV	1	1
741	是	VERB	1	2
741	要求	VERB	2	3
741	讨论	VERB	2	4
742	我	PRON	1	1
742	要求	VERB	2	3
742	的	PART	1	2
742	是	AUX	1	2
742	法律	NOUN	2	4
742	上	NOUN	1	1
742	的	PART	1	2
742	澄清	NOUN	2	4
743	他	PRON	1	2
743	一定	ADV	2	3
743	要	AUX	1	2
743	提供	VERB	2	4
743	一	NUM	1	1
743	份	NOUN	1	2
743	放弃	VERB	2	4
743	国籍	NOUN	2	4
743	声明	NOUN	2	4
743	的	PART	1	2
743	正式	ADJ	2	4
743	文件	NOUN	2	3
744	而	CCONJ	1	1
744	最	ADV	1	2
744	好	ADJ	1	2
744	当然	ADV	2	4
744	是	AUX	1	2
744	正本	NOUN	2	3
745	但	CCONJ	1	2
