sent_id	word_sound	upos	character_token_n	sound_n
M010020	['$u', 'duo']	m	2	5
M010020	['qi', 'yu']	n	2	4
M010020	['dan']	c	1	3
M010020	['jue', 'da', 'bu', 'fen']	m	4	10
M010020	['$eŋ', 'li']	v	2	5
M010020	['$u', 'ban']	v	2	5
M010020	['da', 'duo', '$u']	m	3	7
M010021	['yin', 'ci']	c	2	5
M010021	['gu', 'ci']	c	2	4
M010021	['lue']	d	1	3
M010021	['wu']	v	1	2
M010022	['di', 'san']	m	2	5
M010022	['z#', '$en']	t	2	5
M010022	['qi']	v	1	2
M010022	['ji#']	d	1	3
M010022	['$u', 'ren']	n	2	5
M010022	['yi', 'jia']	n	2	5
M010022	['goŋ']	d	1	3
M010022	['jin']	v	1	3
M010022	['z#', 'can']	n	2	5
M010022	['h#', 'zi']	n	2	4
M010022	['men']	k	1	3
M010022	['w#', '$u']	v	2	4
M010022	['l#', 'doŋ']	vn	2	5
M010023	['ci', '$i']	r	2	4
M010023	['$a', 'bu', 'duo']	l	3	7
M010023	['qi', '$i']	m	2	4
M010023	['sui']	q	1	3
M010023	['jjəŋ']	d	1	4
M010023	['ji', 'qi']	d	2	4
M010023	['qiaŋ', '$uaŋ']	a	2	8
M010023	['$en', 'ti']	n	2	5
M010023	['qie']	c	1	3
M010023	['m#', 'tian']	r	2	6
M010023	['jian', '$i']	v	2	6
M010023	['can', 'jia']	v	2	6
M010023	['da', 'w#']	d	2	4
M010023	['jjəŋ', 'qi']	a	2	6
M010024	['gaŋ', 'gaŋ']	d	2	6
M010024	['$u', 'men']	v	2	5
M010024	['fa', 'xian']	v	2	6
M010024	['y#', 'ren']	r	2	5
M010024	['zi', 'ji']	r	2	4
M010024	['yi', 'ji#']	n	2	5
M010025	['di', 'yi']	m	2	4
M010025	['reŋ', 'ran']	d	2	6
M010025	['xiaŋ', 'qian']	v	2	8
M010025	['hui', 't#']	d	2	5
M010025	['$en', 'qjəŋ']	n	2	7
M010025	['xian', 'de']	v	2	6
M010025	['ji', 'qie']	a	2	5
M010025	['$en', 'me']	r	2	5
M010026	['gaŋ']	d	1	3
M010026	['k#', 'k#']	v	2	4
M010026	['wen']	v	1	3
M010026	['$u', 'qi']	v	2	4
M010026	['$#', '$i']	n	2	4
M010026	['bu', 'y#']	d	2	4
M010027	['d#', 'd#']	v	2	4
M010027	['yi', 'ku#']	m	2	5
M010027	['xi#']	a	1	3
M010027	['pjəŋ', 'di']	n	2	6
M010027	['san']	m	1	3
M010027	['$oŋ', 'jian']	f	2	7
M010027	['ku#']	q	1	3
M010027	['di', 'faŋ']	n	2	5
M010027	['g#', 'da']	a	2	4
M010027	['xia', 'mian']	f	2	7
M010027	['quan', 'd#']	d	2	6
M010027	['$u', 'yin']	n	2	5
M010028	['xi', 'di', 'er', 'zuo']	i	4	9
M010028	['$en', 'mi']	an	2	5
M010028	['$uaŋ', '$oŋ']	a	2	7
M010029	['wen', 'd#']	v	2	5
M010029	['ma']	y	1	2
M010030	['$i', 'jie']	ad	2	5
M010030	['hui', 'da']	v	2	5
M010030	['er', '$i']	c	2	4
M010030	['$i', 'bu', '$i']	v	3	6
M010030	['peŋ', 'y#']	n	2	5
M010031	['$eŋ', 'nian', 'ren']	n	3	10
M010031	['wen', 'qi']	v	2	5
M010031	['duo', '$#']	r	2	5
M010031	['du', 'hui']	d	2	5
M010031	['hua', 'ji']	a	2	5
M010031	['gan', 'jue']	n	2	6
M010031	['he', 'kuaŋ']	c	2	6
M010031	['ge']	q	1	2
M010031	['$uo', '$u']	v	2	5
M010031	['$e', '$oŋ']	r	2	5
M010031	['kan', 'qi', 'l#']	v	3	7
M010031	['$eŋ', '$aŋ']	a	2	6
M010032	['bi#', '$i']	v	2	5
M010032	['ren', 'he']	r	2	5
M010032	['jjəŋ', 'ya']	a	2	6
M010032	['toŋ', 'yaŋ']	d	2	6
M010032	['f#', '$aŋ']	d	2	5
M010032	['ren', '$en']	a	2	6
M010032	['nan', 'd#']	d	2	5
M010032	['yi', 'wen']	n	2	5
M010033	['w#', '$en', 'me']	r	3	7
M010033	['bu', 'ken']	v	2	5
M010033	['baŋ']	v	1	3
M010034	['yi', '$i']	t	2	4
M010034	['mjəŋ', 'b#']	v	2	6
M010036	['coŋ', 'l#']	d	2	5
M010036	['ti', '$u']	v	2	4
M010036	['ya']	y	1	2
M010037	['$i', 'jjəŋ']	a	2	6
M010038	['qi', 'waŋ']	v	2	5
M010038	['neŋ', 'g#']	v	2	5
M010038	['na', 'ge']	r	2	4
M010038	['$i', 'waŋ']	an	2	5
M010038	['bian', 'd#']	n	2	6
M010038	['fu', 'mu']	n	2	4
M010039	['$en', 'de']	d	2	5
M010040	['meŋ', 'ran']	d	2	6
M010040	['xjəŋ', 'wu']	v	2	6
M010041	['bu', 'z#']	d	2	4
M010041	['ge', 'ren']	n	2	5
M010041	['ren', 'he', 'ren']	r	3	8
M010041	['yan', 'qian']	s	2	7
M010041	['li#', 'jie']	v	2	6
M010041	['$en', '$i']	n	2	5
M010041	['mi']	n	1	2
M010042	['xin', '$oŋ']	s	2	6
M010042	['suo']	u	1	3
M010042	['er']	c	1	2
M010043	['daŋ', '$i']	t	2	5
M010043	['jue', 'dui']	d	2	6
M010043	['ke', 'neŋ']	v	2	5
M010044	['zen', 'me']	r	2	5
M010044	['ne']	y	1	2
M010045	['$en', '$oŋ']	a	2	6
M010045	['liaŋ']	m	1	4
M010045	['suo', 'z#']	n	2	5
M010046	['ban', 'tian']	m	2	7
M010047	['xiaŋ', 'xin']	v	2	7
M010048	['jia', 'hua']	n	2	6
M010049	['kwən', 'hua']	nr	2	7
M010049	['xin']	v	1	3
M010049	['ke', 'yi']	v	2	4
M010050	['$e', '$i', 'h#']	r	3	6
M010050	['jjəŋ', 'ran']	d	2	7
M010050	['h#', 'yi']	a	2	4
M010050	['$i', 'ji']	v	2	4
M010050	['gen', 'ben']	d	2	6
M010050	['h#', 'mian']	f	2	6
M010050	['xie']	q	1	3
M010050	['ji', 'w#']	d	2	4
M010050	['$oŋ', 'y#']	a	2	5
M010051	['$e', 'xie']	r	2	5
M010051	['bu', 'jin']	c	2	5
M010051	['tjəŋ', 'jian']	v	2	8
M010051	['ji', '$u']	v	2	4
M010051	['ya', 'yi']	v	2	4
M010051	['yin', 'qi']	v	2	5
M010051	['er', 'yi']	y	2	4
M010052	['xiaŋ', 'qi']	v	2	6
M010052	['ceŋ']	d	1	3
M010052	['ti', 'd#']	v	2	4
M010052	['mjəŋ']	ng	1	4
M010052	['d#', 'da']	v	2	4
M010052	['di', 'si']	m	2	4
M010053	['qi', 'te']	a	2	4
M010053	['xjəŋ', 'l#']	v	2	6
M010053	['$uaŋ']	n	1	4
M010053	['$aŋ']	f	1	3
M010053	['taŋ']	v	1	3
M010053	['qi', 'yi']	a	2	4
M010053	['m#']	v	1	2
M010053	['$u', 'l#']	v	2	4
M010055	['mwo', 'mjəŋ', 'qi', 'mi#']	i	4	12
M010057	['mjəŋ', 'ji#']	v	2	7
M010057	['qian', '$i']	t	2	6
M010057	['y#', 'guan']	vn	2	6
M010057	['$uo', 'bu', 'djəŋ']	l	3	9
M010057	['guan', 'xi']	n	2	6
M010057	['$uan', '$en']	v	2	7
M010057	['$u', 'qu']	v	2	4
M010057	['h#', 'ji']	m	2	4
M010057	['jian', 'd#']	v	2	6
M010058	['zuo', 'tian']	t	2	7
M010058	['xi#', 'xi#', 'de']	z	3	8
M010059	['$u', 'di']	n	2	4
M010059	['$an', '$aŋ']	s	2	6
M010059	['da', 'ɥe']	d	2	4
M010059	['san', 'b#']	m	2	5
M010059	['da']	a	1	2
M010059	['pwo', 'du']	n	2	5
M010059	['qjəŋ']	tg	1	4
M010059	['qian', 'mian']	f	2	8
M010060	['b#', '$i']	m	2	4
M010060	['$u', 'lin']	n	2	5
M010060	['zuan']	v	1	4
M010060	['z#', 'xiaŋ']	v	2	6
M010061	['y#', '$i']	v	2	4
M010062	['yi', 'mian']	d	2	6
M010062	['ljəŋ', 't#']	v	2	6
M010062	['pian']	q	1	4
M010062	['tian', 'di']	n	2	6
M010063	['xian', 'ran']	ad	2	7
M010063	['$eŋ', 'z#']	u	2	5
M010064	['daŋ', 'ji']	d	2	5
M010064	['leŋ']	v	1	3
M010066	['que', 'ran']	d	2	6
M010066	['$en', 'bian']	s	2	7
M010067	['su', 'xin']	n	2	5
M010067	['nian', 't#']	n	2	6
M010067	['jiu', 'jjəŋ']	d	2	7
M010067	['da', 'd#']	v	2	4
M010067	['$eŋ', 'du']	n	2	5
M010067	['mu', 'qin']	n	2	5
M010068	['guo', 'ran']	d	2	6
M010069	['y#', 'dian']	d	2	6
M010070	['wu', 'guan']	v	2	6
M010071	['$e', 'me']	r	2	4
M010071	['$i', 'y#']	c	2	4
M010072	['dian', 't#']	v	2	6
M010073	['yu', '$i']	c	2	4
M010073	['xun', 'su']	ad	2	5
M010073	['wen', 'ti']	n	2	5
M010073	['gaŋ', 'c#']	t	2	5
M010074	['gan', 'ji']	v	2	5
M010074	['g#', 'xjəŋ']	a	2	6
M010074	['ren', '$i']	v	2	5
M010075	['da', 'f#', 'suo', 'wen']	l	4	10
M010075	['xin', 'xi']	n	2	5
M010075	['ran']	r	1	3
M010076	['w#', 'le']	p	2	4
M010076	['$eŋ', '$i']	v	2	5
M010076	['$i', 'f#']	v	2	4
M010076	['bie', 'ren']	r	2	6
M020001	['$ui', 'ji']	v	2	5
M020001	['jie', 'f#']	n	2	5
M020002	['dan', 'm#']	ns	2	5
M020002	['b#', '#']	ns	2	3
M020002	['he', 'pjəŋ']	n	2	6
M020002	['an', 'njəŋ']	an	2	6
M020002	['xi#', 'guo']	n	2	6
M020002	['tu', 'ran']	ad	2	5
M020002	['$eŋ', 'w#']	v	2	5
M020002	['$u', 'mu']	v	2	4
M020002	['ji#', 'dian']	n	2	7
M020003	['njəŋ']	nr	1	4
M020003	['$i', 'g#']	nr	2	4
M020003	['gan', 'd#']	v	2	5
M020003	['y#', 'xin', '$oŋ', '$oŋ']	i	4	11
M020003	['yoŋ']	p	1	3
M020003	['hua', '$uo']	vn	2	6
M020003	['f#', 'waŋ']	v	2	5
M020003	['jian', 'die']	n	2	7
M020003	['te', 'wu']	n	2	4
M020003	['bi']	p	1	2
M020003	['y#', 'ke']	n	2	4
M020003	['quan', '$i', 'jie']	n	3	9
M020003	['ci', 'tan']	v	2	5
M020003	['mi', 'mi']	n	2	4
M020004	['b#', 'an']	b	2	4
M020004	['bu', 'men']	n	2	5
M020004	['bu', 'de', 'bu']	d	3	6
M020004	['c#', 'qu']	v	2	4
M020004	['yan', 'mi']	a	2	5
M020004	['faŋ', 'w#']	vn	2	5
M020004	['cuo', '$i']	n	2	5
M020004	['ke', 'l#', 'yin']	nr	3	7
M020004	['luo']	nr	1	3
M020004	['mu', '$eŋ']	nr	2	5
M020004	['li']	nr	1	2
M020004	['han', 'xun']	nr	2	6
M020004	['t#', 'koŋ']	s	2	5
M020004	['qian', 'tjəŋ']	n	2	8
M020004	['ren', 'wu']	n	2	5
M020004	['geŋ', '$i']	d	2	5
M020004	['yan', 'jia']	vd	2	6
M020004	['b#', 'w#']	v	2	4
M020004	['faŋ', 'bu', '$eŋ', 'faŋ']	i	4	11
M020004	['bu', 'xjəŋ']	a	2	6
M020004	['jie', 'er', 'lian', 'san']	i	4	12
M020004	['fa', '$eŋ']	v	2	5
M020005	['$e', 'tian']	r	2	6
M020005	['qjəŋ', '$en']	t	2	7
M020005	['da', 'k#']	v	2	4
M020005	['soŋ', 'l#']	v	2	5
M020005	['t#', 'ban']	n	2	5
M020005	['t#', 'ti#']	n	2	5
M020005	['xin', 'wen']	n	2	6
M020005	['he', 'ran']	z	2	5
M020005	['mu']	ng	1	2
M020005	['da', '$i', 'yi', 'jjəŋ']	l	4	10
M020006	['w#', 'ji#', 'bu']	n	3	7
M020007	['baŋ', 'wan']	t	2	6
M020007	['w#', '$aŋ']	n	2	5
M020007	['ban', 'goŋ', '$i']	n	3	8
M020007	['$i', 'xian']	d	2	6
M020007	['an', 'caŋ']	v	2	5
M020007	['qian', 'ru']	v	2	6
M020008	['jjəŋ', 'ti', 'xjəŋ']	n	3	10
M020008	['$a']	a	1	2
M020008	['da', 'g#']	d	2	4
M020008	['$aŋ', 'qi']	b	2	5
M020008	['huan', 'jjəŋ']	n	2	8
M020008	['ren', 'men']	n	2	6
M020008	['faŋ', 'soŋ']	v	2	6
M020008	['jjəŋ', 'ti']	vn	2	6
M020008	['men', 'w#']	n	2	5
M020008	['$u', 'ru']	v	2	4
M020008	['da', 'yi']	a	2	4
M020008	['qie', 'z#']	n	2	5
M020008	['koŋ', 'zi']	n	2	5
M020009	['ci', 'w#']	c	2	4
M020009	['jie', 'guo']	n	2	6
M020009	['da', 'y#', 'da', 'b#']	i	4	8
M020009	['deŋ', 'taŋ', 'ru', '$i']	i	4	10
M020009	['qi#']	v	1	3
M020009	['k#']	v	1	2
M020009	['daŋ', 'an', 'gui']	n	3	8
M020009	['mu', 'bi#']	n	2	5
M020009	['qie', 'qu']	v	2	5
M020009	['fan', 'yiŋ']	vn	2	6
M020009	['ji', 'mi']	n	2	4
M020009	['wen', 'jian']	n	2	7
M020009	['geŋ']	d	1	3
M020009	['jjəŋ', 'w#']	vn	2	6
M020009	['ren', 'ɥæn']	n	2	6
M020009	['jian', '$a']	v	2	6
M020009	['suo', 'y#']	b	2	5
M020009	['daŋ']	p	1	3
M020009	['tui']	v	1	3
M020009	['ru', '$i']	a	2	4
M020009	['caŋ']	v	1	3
M020009	['wu', '$eŋ', '$#', 'qiaŋ']	n	4	11
M020009	['ji', 'bi']	v	2	4
M020010	['b#', 'qie']	v	2	5
M020010	['$a', 'si']	v	2	4
M020010	['f#', 'toŋ', 'xi#', 'ke']	i	4	10
M020011	['yu', 'gan']	v	2	5
M020011	['an', 'jian']	n	2	6
M020011	['b#', 'h#']	f	2	4
M020011	['yin', 'caŋ']	v	2	6
M020011	['fu', 'za']	a	2	4
M020011	['b#', 'jjəŋ']	n	2	6
M020012	['coŋ', 'coŋ']	d	2	6
M020012	['ba']	v	1	2
M020012	['qi', 'zi']	n	2	4
M020012	['ma', 'suo']	nr	2	5
M020012	['yi', 'toŋ']	d	2	5
M020012	['k#', '$e']	v	2	4
M020012	['huo', '$e', '$an']	n	3	8
M020012	['z#', 'jin']	v	2	5
M020012	['$an', 't#']	n	2	5
M020012	['$eŋ', 'dian']	d	2	7
M020012	['huo', '$e']	n	2	5
M020013	['feŋ', 'mjəŋ']	vd	2	7
M020013	['qian', 'waŋ']	v	2	7
M020013	['di', 'dian']	n	2	6
M020013	['ju', 'ti']	a	2	4
M020014	['$i', 'mjəŋ']	n	2	6
M020015	['$e', 'xiaŋ']	n	2	6
M020015	['faŋ', 'xia']	v	2	6
M020015	['$#', '$#']	v	2	4
M020016	['wo', 'wo', '$#']	v	3	6
M020016	['wu', 'li', 'xue', 'jia']	n	4	10
M020016	['$en', 'paŋ']	s	2	6
M020016	['koŋ']	a	1	3
M020016	['zuo', 'w#']	n	2	5
M020017	['yi', 'w#']	v	2	4
M020017	['ni', 'men']	r	2	5
M020018	['di', '$eŋ']	d	2	5
M020018	['er', 'yu']	v	2	4
M020019	['toŋ']	p	1	3
M020019	['qi#', 'qi#']	d	2	6
M020019	['doŋ', '$en']	v	2	6
M020020	['hui', 'yi']	v	2	5
M020020	['dian', 'dian', 't#']	v	3	10
M020021	['kan', 'l#']	v	2	5
M020021	['n#']	v	1	2
M020022	['pian', 'ke']	m	2	6
M020022	['bu', 'neŋ']	v	2	5
M020022	['hu#', 'dan']	n	2	6
M020022	['gan']	v	1	3
M020023	['roŋ', 'yi']	a	2	5
M020023	['xian', 'suo']	n	2	7
M020023	['$i', 'ye']	n	2	4
M020023	['l#', '$#']	n	2	4
M020023	['yi', 'wu', 'suo', 'huo']	i	4	10
M020023	['guan', 'yu']	p	2	6
M020024	['lu', '$aŋ']	s	2	5
M020024	['$uo', 'hua']	v	2	6
M020024	['h#', 'bian']	s	2	6
M020024	['pian', 'pi']	a	2	6
M020024	['xi#', '$an']	n	2	6
M020024	['xia']	v	1	3
M020025	['$e', '$an']	n	2	5
M020025	['jie']	v	1	3
M020026	['mwo', 'mwo']	d	2	6
M020026	['gen', 'sui']	v	2	6
M020026	['guan', 'ɥæn']	n	2	7
M020026	['yu', 'cwən']	n	2	6
M020026	['gu', 'jiu']	a	2	5
M020026	['faŋ', 'zi']	n	2	5
M020026	['jiu', 'faŋ']	n	2	6
M020026	['h#', 'ɥæn']	n	2	5
M020026	['qi', '$e']	n	2	4
M020027	['$aŋ', '$e']	v	2	5
M020027	['$oŋ', 'daŋ']	v	2	6
M020027	['si', 'ji']	n	2	4
M020028	['yi', 'hui', 'er']	m	3	7
M020028	['k#', 'jin']	v	2	5
M020028	['jjəŋ', 'jie']	vn	2	7
M020028	['sen', 'yan']	a	2	6
M020028	['z#', '$uan', '$aŋ']	n	3	9
M020028	['si', '$#']	f	2	4
M020028	['g#', 'qiaŋ']	n	2	6
M020029	['xia', '$e']	v	2	5
M020029	['ljəŋ']	v	1	4
M020029	['l#', 'faŋ']	n	2	5
M020029	['li', 'li', 'w#', 'w#']	n	4	8
M020029	['quan', 'fu']	b	2	6
M020029	['wu', '$uaŋ']	n	2	6
M020030	['l#', 'ti']	n	2	4
M020030	['g#']	p	1	2
M020030	['faŋ', 'jian']	n	2	7
M020030	['faŋ', 'men']	n	2	6
M020030	['$en', 'c#']	n	2	5
M020030	['$oŋ', 'nian', 'ren']	n	3	10
M020030	['$uan']	v	1	4
M020030	['$en']	ng	1	3
M020031	['li', 'fu']	nr	2	4
M020031	['xian', '$eŋ']	n	2	7
M020031	['$uan', 'wu']	n	2	6
M020033	['$en', '$uan']	v	2	7
M020033	['xi', 'fu']	n	2	4
M020033	['xioŋ', 'qian']	s	2	8
M020033	['gua']	v	1	3
M020033	['ti#']	q	1	3
M020033	['bi#', 'lian']	n	2	7
M020033	['$#', 'li']	s	2	4
M020033	['xue', 'jia']	n	2	6
M020034	['ge', 'w#']	r	2	4
M020034	['w#', 'l#']	t	2	4
M020034	['xi', 'waŋ']	v	2	5
M020035	['luo', 'di']	v	2	5
M020035	['bwo', 'li', '$uaŋ']	n	3	9
M020035	['mi', 'meŋ']	a	2	5
M020035	['xi', 'yu']	n	2	4
M020035	['ɥæn', '$u']	s	2	5
M020035	['yin', 'ɥe', 'ke', 'jian']	l	4	11
M020035	['ha', 'mu', 'l#', 'te']	nr	4	8
M020035	['gu', 'b#']	n	2	4
M020035	['suo', '$i', 'bi', 'ya']	nr	4	9
M020035	['mjəŋ', 'ju']	n	2	6
M020035	['waŋ', 'zi']	n	2	5
M020035	['$eŋ', 'b#']	n	2	5
M020035	['ju', '$uo']	v	2	5
M020035	['ɥæn', 'xjəŋ']	n	2	7
M020036	['$oŋ', 'yaŋ']	n	2	6
M020036	['s#']	q	1	2
M020036	['jian', 'z#']	v	2	6
M020036	['$uan', '$i']	n	2	6
M020036	['xian']	ng	1	4
M020036	['$uan', 'ti']	n	2	6
M020036	['wan', 'quan']	ad	2	7
M020036	['liu', 'xian', 'xjəŋ']	b	3	11
M020036	['yi', 'ban']	a	2	5
